frame,x,y,prob
59,718,397,0.5921902
59,1573,802,0.46571863
60,717,403,0.5034274
60,1572,802,0.49143547
61,715,411,0.807164
61,1572,802,0.48736584
62,714,421,0.5326545
62,1572,802,0.45910025
63,714,429,0.7953614
63,1572,801,0.3854764
64,714,439,0.81176037
64,1572,801,0.29223165
65,714,448,0.55521935
65,1572,801,0.39167812
66,712,460,0.78774846
66,1572,801,0.43133965
67,711,472,0.83099747
67,1572,801,0.49554285
68,711,484,0.8178979
68,1572,801,0.4689139
69,710,497,0.70652145
69,1572,801,0.45345357
70,1571,801,0.5858959
70,709,511,0.52949136
71,1571,801,0.58124226
71,688,492,0.47890565
72,1571,801,0.5887191
72,677,486,0.55571365
73,662,474,0.56352514
73,1571,801,0.5113398
74,647,466,0.50491893
74,1571,801,0.42618686
75,633,461,0.7110571
75,1571,800,0.25488
76,619,455,0.8021398
77,607,452,0.74256986
78,594,452,0.62810695
78,1570,801,0.5349801
79,581,452,0.5776596
79,1570,800,0.20230424
80,567,454,0.60804015
80,1570,800,0.22313508
81,557,458,0.5762865
81,1570,801,0.26790607
82,543,463,0.5151317
83,529,473,0.7391215
83,1135,198,0.20640098
84,517,483,0.6999864
85,504,497,0.52334344
85,1135,199,0.21909286
86,491,511,0.46198875
86,1135,199,0.24583684
87,475,528,0.5272231
87,1135,199,0.3082242
88,491,518,0.5062204
88,1134,199,0.37834466
89,517,467,0.49240178
89,1135,199,0.26707336
90,545,431,0.5091822
90,1135,199,0.35074055
91,564,422,0.5621929
92,579,406,0.52237576
93,621,531,0.38149074
93,1135,199,0.3600338
94,598,387,0.5474073
95,609,385,0.78073454
96,617,381,0.730204
97,623,381,0.8126681
98,627,383,0.5886958
99,632,386,0.6581578
100,638,387,0.6921338
101,621,531,0.54154336
101,439,17,0.20831749
102,621,530,0.57657427
103,651,407,0.6140116
104,654,413,0.7934851
105,658,422,0.58579516
106,658,430,0.5385571
107,662,440,0.6585163
108,663,451,0.5669638
109,665,462,0.7508128
110,669,474,0.8083099
111,669,486,0.82131255
112,672,498,0.70541453
113,673,512,0.5806009
114,675,527,0.48795432
115,677,541,0.5655749
115,619,533,0.25521812
116,620,533,0.5146611
116,679,556,0.28307787
116,1132,201,0.28047192
117,620,533,0.5591525
117,1131,201,0.35657948
117,438,19,0.21444741
118,680,588,0.73730654
118,620,533,0.35111603
118,1131,201,0.25999117
119,682,604,0.59932125
119,1131,202,0.35844055
119,619,533,0.31503376
120,683,620,0.8364052
120,620,533,0.2362853
120,1132,202,0.23272838
121,684,636,0.81566423
121,620,532,0.37068483
121,1132,202,0.23819055
122,620,533,0.56631553
122,1132,202,0.3124007
123,684,671,0.5435666
123,619,531,0.46795416
123,1132,202,0.25141773
124,620,532,0.56186956
124,1132,202,0.21125776
125,620,532,0.538454
125,1132,202,0.20291013
126,619,532,0.56685
126,1166,591,0.22368595
126,1132,202,0.2197287
127,619,531,0.47006938
127,684,711,0.4349254
128,619,531,0.5378791
128,1132,202,0.23499773
128,1166,591,0.22196999
129,684,698,0.7081486
129,619,531,0.28859225
130,619,532,0.52428335
130,682,697,0.26721278
130,682,741,0.2232639
130,1132,203,0.20060098
131,619,532,0.45910546
131,1132,203,0.25320664
131,680,742,0.25184262
131,680,697,0.24185231
132,678,703,0.6040914
132,619,531,0.2908132
132,1132,203,0.21045291
133,678,706,0.5150692
133,620,531,0.3500077
133,1132,203,0.23224619
133,679,737,0.20694119
134,620,531,0.43636256
134,677,708,0.42969662
134,1131,203,0.21344958
135,619,531,0.46610975
135,677,713,0.25104067
135,437,20,0.23288448
135,1131,203,0.2017285
136,620,531,0.4447875
136,1442,470,0.42397696
136,1566,805,0.28855333
136,437,20,0.21715578
137,1447,447,0.5412529
137,620,531,0.42693445
137,437,20,0.24760137
138,619,532,0.42760432
138,1131,203,0.279162
138,437,20,0.23960091
138,1566,805,0.21458046
139,1565,806,0.53282076
139,620,532,0.46332088
139,437,20,0.25094378
139,1131,203,0.25083464
140,620,532,0.53587824
140,1565,806,0.46856964
140,437,20,0.25390315
140,1131,203,0.23416482
140,663,322,0.21014085
141,1565,805,0.51156163
141,676,723,0.43396
141,620,532,0.40805647
141,437,20,0.27987352
142,620,532,0.5120702
142,1565,805,0.43348172
142,437,21,0.2958396
142,676,726,0.2473457
142,1131,204,0.22083427
142,663,322,0.20723337
143,620,532,0.55436367
143,437,21,0.2930405
143,1566,805,0.24574012
143,1131,204,0.24084735
143,663,321,0.20277523
144,620,532,0.53592396
144,1566,805,0.28546578
144,437,21,0.28444812
144,677,724,0.27537417
144,1131,204,0.22481848
145,620,532,0.4408371
145,677,723,0.43933886
145,437,21,0.2792829
145,1566,805,0.24963816
145,1131,204,0.2174021
146,620,532,0.5238465
146,1566,805,0.5185431
146,678,725,0.34090564
146,437,21,0.2789043
146,1131,204,0.23228498
147,620,532,0.574068
147,1566,805,0.5379207
147,437,21,0.2743259
147,1131,204,0.24428408
147,663,322,0.20632516
148,1566,805,0.575667
148,620,532,0.5677665
148,437,21,0.24817392
148,1131,204,0.22162104
148,663,321,0.21551031
149,620,532,0.5651031
149,1566,806,0.5025434
149,437,21,0.24671221
149,662,321,0.24129358
149,1131,204,0.22301741
150,1566,805,0.6066339
150,620,532,0.581547
150,437,21,0.23511416
150,1131,204,0.22534974
151,1566,806,0.57982516
151,620,532,0.57141185
151,437,21,0.23311324
151,1131,204,0.22910762
152,1566,806,0.57451755
152,620,532,0.56617075
152,1131,204,0.23281287
152,437,21,0.23114882
153,620,532,0.5396045
153,1566,806,0.4362424
153,678,725,0.25671232
153,437,21,0.24428688
153,626,775,0.22495213
153,1131,204,0.21670108
154,620,532,0.5638172
154,1566,806,0.42385185
154,634,782,0.2567828
154,1131,204,0.25020215
154,437,21,0.23304737
155,620,532,0.5847911
155,1566,806,0.5166477
155,1131,204,0.2863545
155,437,21,0.21622598
155,634,782,0.20427129
156,620,532,0.5862306
156,1566,806,0.42590296
156,1131,204,0.27016908
156,437,21,0.23069601
156,634,782,0.22150028
157,620,532,0.5864019
157,1566,806,0.34425515
157,1131,204,0.2910431
157,437,21,0.2401765
158,620,532,0.5892318
158,1566,806,0.4243254
158,1131,204,0.24856319
158,437,21,0.24432883
159,620,532,0.5856158
159,1131,204,0.299102
159,1566,805,0.25609398
159,437,21,0.24772252
160,620,532,0.5747253
160,1566,805,0.34821332
160,1131,204,0.3175414
160,437,22,0.25640842
161,620,533,0.55753714
161,1131,204,0.33286083
161,437,21,0.24629804
161,1566,806,0.24079613
161,1194,813,0.22215551
162,620,532,0.5850556
162,1131,204,0.32018492
162,437,21,0.24492395
162,1566,806,0.22330618
162,1194,813,0.2034832
163,620,533,0.5883987
163,1131,204,0.31025583
163,437,22,0.2776904
163,1566,806,0.241999
164,620,533,0.5760781
164,1354,995,0.45353413
164,1131,204,0.32095057
164,437,22,0.2691243
164,1566,806,0.24852493
165,620,533,0.5964106
165,1566,806,0.5045617
165,1131,204,0.30073497
165,437,22,0.24374852
166,620,532,0.58914167
166,1566,806,0.50557756
166,1131,204,0.29085845
166,437,22,0.23737365
167,620,532,0.58653045
167,1566,806,0.5080899
167,1131,204,0.26833388
167,437,22,0.22835326
168,620,532,0.58034265
168,1565,806,0.52853686
168,1131,204,0.2962048
169,620,532,0.5683109
169,1565,806,0.523309
169,1131,204,0.29351217
170,1565,806,0.5554226
170,620,533,0.53192246
170,1131,204,0.308375
170,437,22,0.21980138
170,738,667,0.2012136
171,620,533,0.5665057
171,1566,806,0.5371664
171,1512,442,0.40801397
171,1131,204,0.31785896
172,1511,458,0.72909683
172,620,533,0.5472985
173,1510,474,0.7786503
173,620,533,0.52054787
173,726,631,0.28905833
173,437,22,0.23926276
174,1509,490,0.7303318
174,620,533,0.54372215
174,437,22,0.21360229
175,620,533,0.5356243
175,1505,512,0.532549
175,1566,806,0.5240519
175,1131,204,0.24425563
175,437,22,0.22419362
175,718,612,0.21160829
176,1505,531,0.7551174
176,715,606,0.52487105
176,1565,806,0.5200399
176,619,533,0.5024703
176,437,22,0.20500529
177,1504,551,0.5374148
177,1565,806,0.53656816
177,711,602,0.5174433
177,620,533,0.5124056
177,1131,204,0.20866998
178,1566,806,0.5799892
178,620,533,0.4896011
178,707,596,0.43000993
178,1131,204,0.24218625
179,1566,806,0.5846982
179,620,533,0.48932078
179,702,592,0.3878813
179,1131,204,0.33614358
180,699,590,0.6365607
180,1566,806,0.59117204
180,620,533,0.4437718
180,1131,204,0.25184214
181,1566,806,0.5778219
181,695,590,0.5688543
181,620,533,0.49324152
181,1131,204,0.24031392
182,1566,806,0.5916587
182,620,533,0.5124132
182,692,587,0.32786316
182,1131,204,0.32249406
182,437,22,0.2033437
183,1566,806,0.57844335
183,620,533,0.47863945
183,687,587,0.4627696
183,1131,204,0.33376715
183,437,22,0.2031889
184,1566,806,0.58628124
184,684,589,0.5700794
184,620,533,0.526079
185,1566,806,0.5960584
185,619,533,0.5268578
185,680,593,0.4302928
185,1131,204,0.2707152
186,619,533,0.5836841
186,1566,806,0.58124894
186,1131,204,0.26913527
186,437,21,0.2283012
187,1566,806,0.5952739
187,619,533,0.57227296
187,1131,204,0.27749422
187,437,21,0.20729029
188,1566,806,0.5984249
188,671,604,0.4796756
188,619,533,0.45936266
188,1131,204,0.34285128
188,437,21,0.20497558
189,1566,806,0.5963743
189,669,613,0.51697177
189,619,533,0.34552705
189,1131,204,0.2654795
190,1566,806,0.58396596
190,620,533,0.55914783
190,664,623,0.45620796
190,1131,204,0.3137084
191,1566,806,0.58762544
191,620,533,0.5213827
191,661,634,0.50170577
191,1131,204,0.38121033
191,437,21,0.21242683
192,1566,806,0.60671973
192,619,533,0.5300759
192,657,646,0.41143408
192,1131,204,0.32326704
193,619,533,0.59340525
193,1566,806,0.5872905
193,1131,204,0.37174898
193,654,657,0.23419257
193,437,21,0.21023461
194,619,533,0.59094524
194,1131,204,0.42440975
194,1566,806,0.41140515
194,653,670,0.23718075
195,619,533,0.5782905
195,1131,204,0.45510736
195,1566,806,0.3519606
195,437,21,0.20182152
196,620,533,0.49133116
196,1131,204,0.3713788
196,702,633,0.29832408
196,437,21,0.25062367
196,1566,807,0.20286126
197,595,602,0.47299543
197,1131,204,0.41580498
197,620,533,0.2944242
197,437,21,0.21009228
198,1131,204,0.47241798
198,620,532,0.41078478
198,437,21,0.24707325
199,550,527,0.5709669
199,1131,204,0.3348495
200,620,533,0.48610133
200,1131,204,0.4294872
200,437,21,0.22344607
201,507,466,0.54972595
201,1131,204,0.23688081
202,489,442,0.7663758
203,470,417,0.49708456
203,1132,204,0.20980859
204,453,399,0.63355815
204,1131,204,0.4460174
205,431,377,0.511546
205,1131,204,0.3111307
206,416,362,0.64501274
206,1131,204,0.38825583
207,399,348,0.7012125
207,1131,204,0.45572686
208,620,533,0.4667758
208,1131,204,0.4118994
208,787,708,0.20828484
209,620,533,0.4661556
209,1131,204,0.38975462
209,437,21,0.2622783
210,619,533,0.48979458
210,1131,204,0.35270736
210,437,21,0.25484094
210,1796,767,0.22296162
210,1565,804,0.2018564
211,1565,804,0.47019985
211,620,533,0.3977626
211,1131,204,0.3500691
211,437,21,0.2203997
211,715,730,0.2123196
212,1565,803,0.43051195
212,1131,204,0.33541772
212,620,533,0.28274438
212,834,639,0.23673895
212,437,21,0.23025465
212,1577,771,0.21046452
213,619,533,0.39949086
213,1564,802,0.370826
213,1131,204,0.31605738
213,437,21,0.2587514
213,1536,814,0.24136756
213,1584,773,0.20980917
214,1131,204,0.35278422
214,1582,756,0.30459008
214,1538,813,0.2957113
214,620,533,0.28825098
214,1565,801,0.2777828
214,437,21,0.23462637
214,275,309,0.20609178
215,252,310,0.41123483
215,1131,204,0.33486423
215,1540,813,0.33475783
215,1592,774,0.2727472
215,620,533,0.21487808
215,1565,801,0.21103828
216,233,317,0.5087045
216,1131,204,0.37791622
216,1540,813,0.25364652
217,216,323,0.65754294
217,1131,204,0.38250512
217,1596,773,0.24889788
217,1540,813,0.20690668
217,1853,790,0.2018275
217,1564,801,0.20163636
218,197,335,0.5452399
218,1131,204,0.3546839
218,1842,792,0.21421373
218,1597,773,0.21206203
219,171,350,0.73972887
219,1131,204,0.34485576
219,1598,773,0.28831348
219,1564,801,0.22443023
220,154,366,0.5769603
220,1131,204,0.3105281
220,1564,802,0.28225133
220,1598,755,0.22857358
221,1131,204,0.3402348
221,131,381,0.31781662
221,620,533,0.25350705
221,715,745,0.21100402
222,109,409,0.62451583
222,1131,204,0.33278808
223,86,436,0.5370073
223,1131,204,0.34823152
224,69,461,0.58065397
224,1131,204,0.38036555
225,50,491,0.5443157
225,1131,204,0.34035936
226,37,516,0.41116697
226,619,533,0.39411208
226,1131,204,0.35004005
226,437,21,0.20128255
227,1131,204,0.38683364
227,27,520,0.33556262
227,619,533,0.3025853
228,1131,204,0.3852719
228,619,533,0.35735625
228,437,21,0.23974876
228,260,185,0.20592596
229,619,533,0.42306376
229,1131,204,0.31054106
229,713,743,0.22879122
230,619,533,0.40380958
230,1131,204,0.3359266
230,216,552,0.31737962
230,713,742,0.28728482
231,1131,204,0.39115298
231,619,533,0.38715267
231,713,742,0.32898554
231,215,552,0.24445784
232,619,533,0.44950074
232,1131,204,0.41310072
232,713,742,0.289851
233,1131,205,0.407627
233,619,533,0.39704192
233,713,741,0.2810748
233,214,552,0.2121719
233,437,21,0.20219879
234,619,533,0.41312483
234,1131,204,0.39378256
234,713,742,0.27865985
234,437,22,0.21419986
235,1131,204,0.3779765
235,619,533,0.3758913
235,214,552,0.3299406
235,713,741,0.28393522
236,1131,205,0.410664
236,619,533,0.37629813
236,214,553,0.3608284
236,713,741,0.24286187
237,1131,204,0.3500525
237,619,533,0.31451818
237,214,552,0.2754221
237,437,21,0.205677
237,713,742,0.20330511
238,53,512,0.3166569
238,1131,204,0.27432972
239,69,491,0.4842722
239,1131,204,0.30008942
240,83,481,0.4177579
240,1131,205,0.30465338
240,1540,812,0.2595293
241,98,472,0.52112997
241,1540,813,0.33466607
241,1131,205,0.2879887
242,113,468,0.47847024
242,1540,813,0.3407727
242,1131,205,0.290589
243,130,468,0.49762407
243,1131,205,0.33151767
244,143,469,0.55293256
244,1131,205,0.3450804
244,1540,813,0.33862627
245,158,474,0.5403181
245,1131,205,0.33012894
245,1540,813,0.2633108
246,172,482,0.47726303
246,1131,205,0.32123983
247,185,490,0.54042363
247,1131,204,0.32846275
248,200,501,0.54605025
248,1369,924,0.37062517
248,1131,204,0.33565065
249,1367,926,0.4356251
249,215,515,0.42248327
249,1131,204,0.36649784
249,620,533,0.22182705
250,1369,925,0.56768095
250,230,534,0.3909982
250,1131,204,0.3839395
250,620,533,0.20347452
251,1370,922,0.4405591
251,1131,204,0.3701412
251,620,533,0.27793074
251,116,593,0.22556798
251,1539,813,0.20847361
251,236,551,0.2056916
252,1131,205,0.39482433
252,620,533,0.29672387
252,1373,920,0.2348453
253,1131,205,0.40284687
253,619,533,0.30234206
254,1131,205,0.39887464
254,619,533,0.35024443
254,39,243,0.2002492
255,1131,205,0.38371637
255,619,534,0.37000617
255,39,243,0.24402519
256,619,534,0.4031032
256,1131,204,0.33494794
256,39,243,0.20341599
257,619,534,0.42653415
257,1131,204,0.36819586
257,711,753,0.20463933
258,620,534,0.43721947
258,1131,204,0.40133977
258,265,621,0.20986845
258,711,753,0.2088886
259,1131,204,0.42241594
259,620,533,0.4224138
259,711,752,0.24175973
260,1131,204,0.43530774
260,620,533,0.36669746
261,1131,204,0.44202942
261,620,533,0.35200942
262,1131,204,0.46018443
262,620,533,0.35985455
262,263,649,0.23963211
263,1131,204,0.4454332
263,620,533,0.32600546
263,266,652,0.32265088
264,275,656,0.47557488
264,1131,204,0.4041745
264,620,533,0.2516405
265,1131,204,0.40127802
265,620,533,0.30444977
265,834,638,0.2315471
266,1131,204,0.38697788
266,620,533,0.37769464
266,834,638,0.23460884
266,437,22,0.20593685
267,1131,205,0.38863054
267,620,533,0.38771477
267,834,638,0.25415513
267,437,22,0.22276656
268,619,533,0.40677667
268,1131,205,0.36105815
268,437,22,0.23759449
268,834,638,0.2146591
269,619,533,0.45998332
269,1131,205,0.36850485
269,437,22,0.22860695
270,619,533,0.43637788
270,1131,205,0.35834834
270,437,22,0.24732322
271,619,533,0.3785219
271,1131,205,0.36599147
271,437,22,0.24229759
272,619,533,0.38791257
272,1131,205,0.3372247
272,437,22,0.24036187
273,619,534,0.40222752
273,1131,205,0.3407658
273,437,22,0.23174855
274,619,533,0.4101513
274,1131,205,0.32183865
274,437,22,0.26065367
274,663,321,0.20466383
275,619,533,0.34128925
275,1131,205,0.33120668
275,437,22,0.23683594
275,663,321,0.21017306
276,619,533,0.35850477
276,1131,205,0.31517467
276,437,22,0.2441599
276,663,321,0.22286381
277,619,533,0.3550222
277,1131,205,0.30799213
277,437,22,0.2646331
277,663,321,0.24924992
278,619,533,0.40133533
278,1131,205,0.33623144
278,437,22,0.2539505
278,663,321,0.213505
279,619,533,0.39651722
279,1131,205,0.34404725
279,437,22,0.2432802
279,1388,682,0.23021384
279,663,321,0.20048845
280,619,533,0.3606164
280,1565,806,0.31955323
280,1131,205,0.31914973
280,1360,878,0.28029022
280,381,492,0.20840189
280,715,745,0.20503299
281,619,533,0.3889475
281,1357,880,0.32749304
281,1131,205,0.31469867
281,437,22,0.23358887
281,716,745,0.20776998
282,619,533,0.3925926
282,1359,881,0.36056468
282,1131,205,0.30184692
282,437,22,0.24189469
282,663,321,0.2115299
283,619,533,0.37447664
283,1131,205,0.3272711
283,1362,889,0.31707075
283,437,22,0.24285376
283,663,321,0.2072634
284,619,533,0.45525205
284,1131,205,0.29533568
284,1565,806,0.28602448
284,1363,888,0.23428164
284,437,22,0.23085968
284,663,321,0.20462824
285,1565,806,0.4625934
285,619,534,0.36016566
285,1131,204,0.3413378
285,437,21,0.24206728
285,834,638,0.20719406
286,1565,806,0.477502
286,1131,204,0.35306486
286,620,534,0.3409271
286,437,21,0.21679583
286,834,638,0.20687762
286,410,775,0.20297672
287,1565,806,0.5302011
287,620,533,0.398719
287,1131,205,0.35278362
287,410,775,0.24785925
287,437,21,0.22412238
288,1565,806,0.56723803
288,620,534,0.37023714
288,1131,204,0.35095635
288,411,775,0.29220927
288,716,744,0.22275917
288,437,21,0.22157444
289,1565,806,0.5263297
289,620,534,0.39465466
289,1131,204,0.36422578
289,411,775,0.23456287
289,834,638,0.21334828
289,437,21,0.2062394
289,716,745,0.20503764
290,1565,807,0.53099495
290,620,534,0.3954655
290,834,638,0.3675286
290,1131,204,0.3234917
290,437,21,0.20719963
291,1565,807,0.5205861
291,620,534,0.42399213
291,1131,204,0.34109473
291,834,638,0.27748922
292,1565,807,0.5606239
292,834,638,0.38303122
292,620,533,0.34674966
292,1131,204,0.3258044
293,1565,807,0.5248674
293,443,633,0.4505158
293,834,638,0.31145027
293,1131,204,0.29440352
293,620,533,0.28244475
294,619,533,0.4398921
294,1565,807,0.32527894
294,834,638,0.29797235
294,452,632,0.27303457
294,1131,204,0.26557297
295,459,626,0.48108125
295,1565,812,0.37167603
295,619,533,0.32185423
295,833,638,0.28196824
295,1131,204,0.26128215
295,723,753,0.22891748
296,468,625,0.62487423
296,1565,807,0.4944202
296,1131,204,0.25335482
296,620,533,0.22939003
297,1565,807,0.5439011
297,474,632,0.46149847
297,620,533,0.27194786
297,1131,204,0.23794802
298,1565,807,0.54557145
298,619,533,0.44409508
298,482,634,0.34210184
298,1131,205,0.29854318
298,834,638,0.23524038
299,489,638,0.6594278
299,1565,807,0.53781635
299,1131,204,0.3151345
299,620,532,0.24514139
300,497,647,0.5246715
300,1565,807,0.5066848
301,506,662,0.5346483
301,1565,807,0.39023843
302,507,671,0.518297
302,1565,812,0.28045934
302,1131,204,0.22239824
303,1565,807,0.51210576
303,520,691,0.51005304
303,1131,204,0.26709703
303,437,21,0.25463358
304,1565,807,0.54018754
304,437,21,0.3136534
304,527,699,0.3126096
304,619,533,0.30427146
304,1131,204,0.24803567
305,529,725,0.63529116
305,1565,807,0.568779
305,437,21,0.25987214
305,1131,205,0.22138952
306,535,745,0.57778376
306,1565,807,0.548921
306,1131,205,0.32341412
306,437,21,0.27889776
307,1565,807,0.5580636
307,542,770,0.43930382
307,1131,205,0.3196566
307,620,533,0.31673157
307,437,21,0.28840458
308,1565,806,0.559071
308,547,792,0.45545143
308,437,21,0.32254177
308,1131,204,0.31506225
308,620,533,0.20480488
309,552,822,0.59861124
309,1565,807,0.5190234
309,1131,205,0.30305874
309,437,21,0.2861606
310,1565,807,0.51396596
310,574,799,0.44781283
310,620,533,0.44249856
310,1131,205,0.30446804
310,437,21,0.29803848
311,607,623,0.61167127
311,1565,807,0.48820457
312,620,546,0.51922953
312,1565,807,0.48500967
313,636,475,0.7057915
313,1565,807,0.49879605
314,1565,807,0.5508839
314,646,437,0.4302859
315,651,394,0.6948831
315,1565,812,0.37814793
315,1131,205,0.21462171
316,658,368,0.6336384
316,1565,807,0.47219157
316,620,533,0.26445463
317,663,348,0.5735576
317,1565,807,0.54026526
317,619,533,0.34962666
317,1131,205,0.22192153
318,619,534,0.53541076
318,1565,807,0.5321483
318,437,21,0.2928932
318,1131,205,0.2782464
318,1194,813,0.20770825
319,1565,807,0.52377367
319,619,534,0.515219
319,437,21,0.31657496
319,1131,205,0.28363582
319,1194,813,0.20188268
320,1565,807,0.5152955
320,679,303,0.38640139
320,620,533,0.3820602
320,437,22,0.24210677
320,1131,205,0.20508395
321,1565,807,0.5296116
321,620,533,0.48892856
321,1131,205,0.27947113
321,437,22,0.24778545
321,680,294,0.24462974
322,1565,807,0.5275039
322,620,533,0.4986938
322,681,288,0.3131685
322,1131,205,0.30808043
322,437,22,0.22351912
323,684,281,0.5667979
323,1565,807,0.51511467
324,683,281,0.52748436
324,1565,807,0.5270527
324,1131,205,0.32256493
324,619,533,0.31000817
325,687,281,0.5625652
325,1565,812,0.3995569
326,691,281,0.46262312
326,1565,812,0.33473966
326,1131,205,0.3073916
326,620,533,0.26403704
327,692,282,0.6375253
327,1565,807,0.43753463
328,694,286,0.61147773
328,1565,812,0.36992863
329,696,289,0.77387774
329,1565,812,0.27122697
330,695,295,0.5319008
330,620,533,0.40926275
330,1565,812,0.35433838
330,1131,205,0.23987019
331,699,301,0.598646
331,1565,812,0.385111
332,699,309,0.681679
332,1565,812,0.31939706
332,1131,205,0.2137936
333,620,533,0.55243444
333,700,318,0.3972893
333,1131,205,0.2991748
333,1565,812,0.25176793
334,620,533,0.51450485
334,702,327,0.34931213
334,1131,205,0.3339107
335,701,336,0.5292469
335,620,533,0.46806028
335,1131,205,0.2656437
336,706,347,0.46383724
336,620,533,0.21645392
337,707,358,0.5932131
338,708,371,0.7682467
339,710,383,0.8359594
340,710,397,0.8346204
341,711,413,0.84016067
342,712,426,0.82656765
343,714,441,0.82935005
344,715,456,0.8007569
345,716,472,0.7661781
345,1566,812,0.21226914
346,717,488,0.67409414
347,717,504,0.64349407
348,718,520,0.6132339
349,718,536,0.5847214
350,620,534,0.56528217
350,1131,205,0.3195275
350,437,21,0.22309297
351,1131,205,0.42400104
351,721,573,0.4159716
351,620,533,0.36331666
351,437,22,0.21055661
352,1131,205,0.53368574
352,619,534,0.40147153
352,437,22,0.2591132
353,1131,205,0.48690638
353,721,610,0.47872585
353,619,533,0.28897923
354,721,626,0.5395919
354,1131,205,0.43452203
354,620,533,0.30210295
354,437,22,0.20168
355,722,643,0.46629718
355,1131,205,0.38149017
355,437,22,0.27385136
355,620,533,0.23469412
355,1076,111,0.21605891
356,722,663,0.6300194
356,1131,205,0.2234224
357,722,681,0.6933825
357,437,22,0.20717278
358,715,679,0.619326
358,619,533,0.27585146
358,437,21,0.23791298
359,694,628,0.50854266
359,1131,205,0.20105995
360,681,590,0.7385046
361,1131,205,0.34223458
361,846,745,0.30772308
361,437,22,0.3042414
361,1373,816,0.26228884
361,619,533,0.2377651
362,654,522,0.67411834
363,641,493,0.5496741
363,1566,812,0.2012011
364,628,469,0.55109644
365,617,447,0.5139586
366,607,429,0.77979094
367,595,413,0.7614152
367,1566,807,0.20630465
368,587,396,0.5823574
369,573,383,0.76207364
370,562,371,0.78944767
371,551,362,0.6164123
372,541,354,0.6333696
372,1131,205,0.24649614
373,529,348,0.77385646
373,1131,205,0.2742259
374,519,342,0.54956424
374,1131,205,0.2525806
375,507,344,0.48573428
376,497,342,0.5239003
376,1373,815,0.21169803
377,485,347,0.6503638
377,1131,205,0.21997602
378,474,351,0.8060468
378,1131,205,0.20032653
379,460,361,0.50144064
379,1131,205,0.21879536
380,452,368,0.5371046
380,1131,205,0.27532753
381,447,378,0.5250429
381,1131,205,0.3037892
382,522,385,0.518897
382,1131,205,0.37814537
383,577,408,0.7430126
383,1373,815,0.20574796
384,610,417,0.6695285
385,636,424,0.78270656
386,656,437,0.58609337
387,671,444,0.6689507
388,685,452,0.59899384
389,697,459,0.7633212
390,707,468,0.6990252
391,715,476,0.7250731
392,722,486,0.6802116
393,729,497,0.68641186
394,737,506,0.71405745
395,740,516,0.7732433
396,746,526,0.504992
396,1194,815,0.3779284
397,751,537,0.56516385
