frame,x,y,prob
154,886,714,0.35724226
154,1059,63,0.25495005
155,886,714,0.36616957
155,907,681,0.2045521
155,1059,63,0.20036976
156,886,713,0.38994405
156,907,679,0.30017006
156,1059,63,0.20789656
157,907,680,0.29603735
157,886,712,0.29429436
157,1059,63,0.2385845
158,1059,63,0.24830179
160,1391,504,0.20928572
161,1391,505,0.23123085
162,1391,505,0.31369668
163,1391,505,0.36591896
164,1391,505,0.33207706
164,350,115,0.22606742
165,1391,505,0.387891
166,1391,506,0.37596184
166,1437,713,0.24037248
166,350,115,0.2364534
166,1059,64,0.21228383
167,1391,506,0.45569566
167,1437,713,0.2397593
167,350,115,0.21684712
168,1391,506,0.44955885
168,350,115,0.28086457
168,1437,713,0.2530857
169,1391,506,0.39782122
169,350,115,0.33080983
169,1059,64,0.22211434
169,1444,699,0.22101672
170,1391,506,0.41191238
170,350,115,0.37843654
170,1437,712,0.23138559
171,1391,506,0.4734279
171,350,115,0.38902846
171,1437,712,0.22337955
172,1391,506,0.4786626
172,350,116,0.3088803
172,1059,64,0.20187627
173,1391,506,0.44877973
173,350,115,0.27454087
173,1444,699,0.2021277
173,1059,63,0.20041491
174,1391,506,0.42486414
174,350,115,0.3296042
174,1437,712,0.22577816
175,1391,506,0.4121096
175,350,115,0.34118706
175,1444,699,0.20848596
175,1059,64,0.20731534
176,1391,506,0.3623076
176,350,115,0.34117284
176,1059,64,0.23769936
176,1437,712,0.20029627
177,350,115,0.32059827
177,1060,64,0.277867
177,1391,506,0.27154842
178,350,115,0.31368005
178,1060,64,0.29308075
178,1158,863,0.25743827
178,1391,506,0.2309332
179,350,115,0.37064257
179,1391,507,0.28305343
179,1059,64,0.27835193
179,1158,863,0.20116997
180,1391,507,0.3141727
180,1158,863,0.26043314
180,350,115,0.2505979
180,1059,65,0.22765242
181,1158,864,0.37432855
181,350,115,0.3285456
181,1059,64,0.28460836
181,1391,507,0.2585232
182,350,115,0.4144054
182,1159,864,0.33091232
182,1391,507,0.3230349
182,1059,65,0.25608158
183,350,115,0.44320965
183,1158,863,0.34171525
183,1059,64,0.30350426
183,1391,507,0.24493586
184,350,114,0.40555868
184,1391,507,0.33388665
184,1059,65,0.2496946
184,1158,862,0.23857701
185,350,115,0.35917276
185,1158,862,0.28306326
185,1391,507,0.2825258
185,1059,64,0.2322161
186,1397,507,0.32216647
186,350,115,0.31273004
186,1157,862,0.2188205
186,1059,64,0.21484706
187,350,115,0.35535932
187,1397,506,0.32097426
187,1059,65,0.22919534
188,351,115,0.4352892
188,1398,507,0.37329817
189,351,116,0.39077482
189,1398,507,0.3530915
189,1157,861,0.2304236
189,1059,65,0.22045912
190,351,115,0.3436127
190,1397,507,0.32755008
190,1157,862,0.20871146
191,1397,507,0.3402745
191,351,115,0.33355176
191,1157,861,0.20523705
192,1391,508,0.3706553
192,350,114,0.3328538
192,1157,862,0.26692253
193,1391,508,0.38401997
193,350,115,0.33955494
193,1157,862,0.26602015
194,1391,508,0.39084852
194,350,115,0.36343515
194,1157,862,0.3095999
195,1391,508,0.38673958
195,350,115,0.38311437
195,1157,862,0.33715218
196,1391,508,0.39023238
196,350,115,0.39001215
196,1157,861,0.2540032
197,350,115,0.40085578
197,1391,508,0.37419972
197,1157,862,0.3021545
198,350,115,0.39250296
198,1157,862,0.3718091
198,1391,508,0.36601472
199,350,115,0.40273607
199,1391,508,0.35985
199,1157,862,0.3370827
200,350,115,0.37019596
200,1157,863,0.3591961
200,1391,508,0.35171947
201,350,115,0.35883686
201,1391,508,0.3272041
201,1157,862,0.32320377
202,1391,508,0.36074752
202,351,115,0.34167096
202,1158,863,0.2608632
203,351,115,0.3458126
203,1391,508,0.33519197
203,1158,863,0.21889171
204,1391,508,0.37584308
204,351,115,0.3475945
205,1391,508,0.3850458
205,351,115,0.33908793
206,1391,508,0.37411085
206,351,115,0.32249358
207,1391,508,0.3877857
207,350,115,0.34519365
207,887,715,0.24156198
208,1391,508,0.38984787
208,350,115,0.36680824
208,886,714,0.27719563
208,1059,65,0.20738588
209,887,714,0.37952632
209,1391,508,0.37165847
209,350,116,0.3556611
209,1059,65,0.22077832
210,886,714,0.37656328
210,1391,508,0.3491296
210,350,115,0.30099782
210,1059,65,0.26580736
211,1391,508,0.3643326
211,886,714,0.28778955
211,350,115,0.27671885
211,1059,65,0.2364316
212,1391,508,0.36842984
212,1059,65,0.28437632
212,350,114,0.28007483
212,886,713,0.24839143
213,1390,508,0.36489344
213,1059,65,0.33877778
213,351,115,0.296249
213,886,714,0.2738264
214,1390,508,0.36138132
214,1059,65,0.29847598
214,886,714,0.27287823
214,350,115,0.23137663
215,1390,508,0.37415615
215,1059,65,0.30313548
215,886,714,0.28879625
215,351,115,0.24650197
216,1059,65,0.37018093
216,1391,508,0.36249474
216,886,714,0.3248816
216,350,114,0.2853185
217,1390,508,0.37659952
217,351,114,0.3162904
217,1059,65,0.31184575
217,886,714,0.2961257
218,1390,508,0.3910341
218,886,714,0.38686788
218,1059,65,0.31261334
218,351,114,0.286702
219,886,714,0.4107892
219,1390,508,0.3794362
219,1059,65,0.31569147
219,351,115,0.26969936
220,886,714,0.41020003
220,1390,508,0.38195553
220,1059,65,0.34076798
220,351,115,0.304994
221,1060,680,0.48218083
221,886,714,0.40984422
221,1059,65,0.3734773
221,351,114,0.30208457
221,1390,507,0.26425666
222,886,714,0.39299357
222,1390,507,0.39084363
222,1059,65,0.31210026
222,351,114,0.31000552
222,1060,680,0.2675284
223,886,713,0.40108976
223,1390,507,0.3596843
223,1059,65,0.3103329
223,351,115,0.28933737
224,1390,507,0.41018447
224,886,713,0.35562122
224,1059,65,0.28167954
224,351,115,0.2804839
225,1113,472,0.36365747
225,351,115,0.31352445
225,1390,507,0.24859074
226,1390,507,0.37440512
226,351,115,0.3518851
226,1060,65,0.30627578
226,886,713,0.30303264
227,1060,65,0.40785047
227,1389,507,0.3719516
227,886,714,0.33735287
227,351,115,0.2809962
228,1390,507,0.34589273
228,886,714,0.33590436
228,1059,65,0.28573382
228,351,115,0.24994366
229,1059,65,0.355874
229,1390,507,0.30652624
229,886,714,0.30198863
229,352,115,0.23821542
229,1113,432,0.22244836
230,1059,65,0.6143302
230,886,714,0.3603803
231,1059,65,0.5926625
231,886,713,0.33903173
231,1149,709,0.33784756
232,1059,65,0.55243206
232,1150,708,0.3548815
232,886,713,0.33621615
232,38,567,0.28272316
233,49,582,0.659819
233,1060,65,0.5411556
233,1151,709,0.34179062
233,886,713,0.31833816
233,1157,861,0.21381576
233,1152,741,0.2023376
234,57,595,0.608705
234,1060,65,0.5501536
234,886,713,0.3320802
234,1151,710,0.30588233
235,1060,65,0.5560372
235,66,610,0.43411136
235,883,711,0.3691807
236,1060,65,0.55426306
236,886,713,0.36898363
237,1060,65,0.5565649
237,886,713,0.3555832
237,84,640,0.31435072
238,1060,65,0.53417164
238,886,713,0.32379934
239,1059,65,0.51963556
239,1122,441,0.27499583
239,886,713,0.2240671
240,1059,65,0.37154213
240,1122,445,0.34577414
240,886,713,0.21483429
241,1059,65,0.4181711
241,1122,451,0.29963407
241,1158,862,0.24728759
241,351,115,0.24163215
242,1122,454,0.34586698
242,1059,65,0.32611436
242,1158,862,0.2758114
242,352,115,0.23076211
243,1122,458,0.5496245
243,1059,65,0.27504608
243,351,115,0.24941148
244,1060,65,0.3649384
244,1158,862,0.28747964
244,351,115,0.24574488
244,1369,320,0.21705922
244,1151,710,0.20997927
244,1122,461,0.2018589
245,1119,466,0.4171076
245,1060,65,0.41027158
245,352,115,0.25431755
245,1158,862,0.24247803
246,1120,468,0.49137416
246,1060,65,0.44875866
246,1158,862,0.25790378
246,352,115,0.22939795
247,1060,65,0.5186825
247,1159,863,0.39811006
247,352,115,0.2047302
248,1119,471,0.5741884
248,1060,65,0.46436712
248,1159,862,0.27908668
249,1060,65,0.50979483
249,1159,863,0.36377022
249,962,154,0.25596714
249,351,115,0.21612833
250,1060,65,0.49090108
250,1159,863,0.34018716
250,1117,473,0.30107114
250,351,115,0.21062247
250,962,154,0.20297843
251,1060,65,0.4353707
251,1159,863,0.28839883
251,1116,474,0.24799684
251,962,154,0.20175718
252,1060,65,0.34811652
252,1116,475,0.32327646
252,1159,863,0.26030168
253,1060,65,0.44160107
253,1115,475,0.41243866
253,1159,862,0.26942417
254,1060,65,0.47067103
254,1159,862,0.3115917
254,1220,862,0.21733537
255,1059,65,0.53151244
255,1158,862,0.32132572
255,351,115,0.20644243
256,1059,66,0.46125326
256,1158,862,0.2555206
256,1114,476,0.23742078
256,834,545,0.23353794
257,1059,66,0.5441136
257,1158,862,0.3007727
257,1113,476,0.2961701
258,1059,65,0.57658076
258,1113,476,0.36720648
258,1158,862,0.33527568
259,1059,65,0.6040707
259,1158,862,0.3094667
259,1114,476,0.27315015
260,1059,65,0.5415695
260,1158,862,0.30095232
260,1115,477,0.30078956
260,351,115,0.21843691
261,1060,65,0.5616917
261,1158,862,0.3450812
262,1060,65,0.5370183
262,1158,862,0.34506935
262,639,652,0.20391111
262,351,115,0.20064458
263,1060,65,0.48987558
263,1158,862,0.35482627
263,351,115,0.23164107
263,639,652,0.2149438
264,1060,65,0.4797473
264,1158,862,0.36860555
264,639,652,0.22593191
264,351,115,0.20549382
265,1059,66,0.49247184
265,1158,862,0.34194377
265,352,116,0.24272773
266,1059,66,0.51074
266,1158,862,0.38533363
266,352,115,0.20895648
267,1059,66,0.46108627
267,1158,862,0.39250258
268,1059,66,0.44965053
268,1158,862,0.3806889
269,1059,65,0.48541927
269,1158,862,0.34956
269,883,710,0.29189983
269,829,696,0.2235024
270,1059,65,0.47845095
270,886,713,0.39818284
270,1158,862,0.36936536
271,1060,65,0.5210023
271,1158,862,0.39329523
271,886,713,0.37655374
272,1059,66,0.43377754
272,886,713,0.3798863
272,1158,862,0.3728709
272,352,115,0.22104324
273,1059,66,0.4108324
273,886,713,0.40502316
273,1158,862,0.34003326
273,352,115,0.28384864
273,775,707,0.26318958
273,772,684,0.22237901
274,1059,66,0.38673466
274,767,707,0.3830656
274,1158,862,0.35100612
274,886,713,0.3446268
274,352,115,0.28419292
275,1059,65,0.42501166
275,1158,862,0.34999675
275,886,713,0.34155276
275,352,115,0.27500027
275,754,685,0.21348144
275,726,678,0.2015248
276,1059,65,0.42577356
276,1158,862,0.37128687
276,886,713,0.34945577
276,352,115,0.28730997
276,1221,861,0.20819144
277,1158,862,0.3817621
277,1059,65,0.36238006
277,886,714,0.33716276
277,352,115,0.27662787
278,1158,862,0.3707765
278,886,714,0.3441072
278,1059,65,0.32302597
278,351,115,0.28186437
279,1158,862,0.374934
279,1059,66,0.34115252
279,886,714,0.31070656
279,351,115,0.25103375
279,637,638,0.20608558
280,886,714,0.4040633
280,1158,862,0.37891656
280,1059,66,0.31657144
280,351,114,0.26096588
281,1158,862,0.4125998
281,886,714,0.40366876
281,1059,66,0.327949
281,351,115,0.28060704
282,1158,862,0.3885336
282,886,714,0.35683462
282,351,115,0.31467
282,1059,66,0.30200917
282,638,652,0.20597759
283,886,714,0.39491338
283,1158,862,0.37249613
283,351,115,0.3165646
283,1059,66,0.26126677
284,1158,862,0.36881334
284,886,714,0.3597162
284,351,115,0.26868242
284,1059,66,0.2593909
285,1158,862,0.38199317
285,886,714,0.30566984
285,1059,66,0.27852267
285,351,115,0.26135716
285,638,651,0.22894053
286,1158,862,0.38604188
286,1059,66,0.26917574
286,351,115,0.25692743
286,886,714,0.25129592
287,1158,862,0.38572022
287,351,115,0.2602063
287,1059,66,0.21965192
287,886,714,0.21914639
288,1158,862,0.38860905
288,351,115,0.2702483
288,1059,66,0.23863667
289,1158,862,0.37143552
289,1059,66,0.29099342
289,886,714,0.24714644
289,351,115,0.23479041
290,1158,862,0.37963864
290,1059,66,0.29251206
290,351,115,0.26075926
290,886,714,0.22149642
291,1158,862,0.36639526
291,351,115,0.2948356
291,1059,66,0.24184872
292,1158,862,0.36126736
292,352,115,0.2593831
292,1059,66,0.21415944
293,1158,862,0.37930036
293,352,116,0.24945998
293,886,714,0.23640539
293,1059,66,0.22614548
294,1158,862,0.37648487
294,1059,66,0.25153917
294,352,116,0.24897385
295,1158,862,0.37785795
295,352,116,0.30243996
295,1059,66,0.29313618
296,1158,862,0.38336954
296,1059,66,0.34953648
296,351,115,0.26228023
297,1158,862,0.3587958
297,1059,66,0.32791314
297,351,115,0.30782297
298,1158,862,0.38919574
298,1059,66,0.34280527
298,351,115,0.27515694
298,886,714,0.2093286
299,1158,862,0.40312263
299,1059,66,0.37095955
299,351,115,0.30081138
299,886,714,0.2332751
300,1158,862,0.4144941
300,1059,66,0.39309207
300,351,115,0.28360665
300,886,714,0.22392406
300,1152,742,0.20200737
301,1158,862,0.40394697
301,1059,66,0.38140365
301,351,115,0.3087788
302,1158,862,0.40268302
302,1059,66,0.29868054
302,351,115,0.27276143
303,1158,862,0.39485458
303,351,115,0.26769578
303,1059,66,0.24320608
304,1158,862,0.38660878
304,609,713,0.2671286
304,558,590,0.2304161
304,351,115,0.20627949
305,623,699,0.445944
305,1158,862,0.36342886
305,351,115,0.2772906
305,1059,66,0.2551974
306,1158,862,0.38093188
306,1059,66,0.27308616
306,351,115,0.26448512
306,621,707,0.23250253
307,1158,862,0.3956318
307,1059,66,0.22880864
307,351,115,0.20110127
308,1158,862,0.350069
308,351,115,0.27472878
308,1059,66,0.2531438
308,622,617,0.20783201
309,1158,861,0.3386851
309,351,115,0.28465986
309,1611,573,0.26915196
309,1059,66,0.2550549
310,1158,861,0.3155457
310,351,115,0.30185172
310,1567,564,0.29873326
310,1059,66,0.24450737
310,1609,572,0.23874801
311,351,115,0.28761983
311,1158,861,0.28615052
311,1610,572,0.27528217
311,605,631,0.24842171
311,558,590,0.2263879
311,1568,564,0.21171951
311,1059,66,0.20299357
312,1158,861,0.30890232
312,1600,575,0.30236182
312,602,636,0.2872482
312,351,115,0.2710973
312,1567,565,0.2578998
312,1059,65,0.21676429
313,1158,861,0.34724027
313,1565,575,0.25454322
313,1609,573,0.24077083
313,351,115,0.23873937
313,1059,65,0.21385372
314,1601,578,0.38346514
314,1158,861,0.28931475
314,1059,65,0.24429214
314,351,115,0.23307067
315,1158,862,0.38280183
315,351,115,0.27815253
315,1059,65,0.22867738
316,1607,578,0.4402193
316,1158,861,0.31204444
316,1059,66,0.27018526
316,351,115,0.23066759
317,1608,579,0.37898996
317,1158,862,0.37856457
317,1059,66,0.29021314
317,351,114,0.22041121
