frame,x,y,prob
36,777,75,0.45395407
36,713,527,0.27439445
36,281,102,0.26919562
37,777,75,0.5014102
37,281,103,0.3664596
38,777,75,0.48858136
38,281,103,0.35791567
39,777,75,0.48676568
39,281,103,0.35893947
40,777,75,0.47937402
40,281,103,0.34812778
41,777,75,0.48365682
41,281,103,0.32248342
42,777,75,0.48379496
42,281,103,0.26055408
43,777,75,0.49552792
43,281,103,0.29154482
44,777,75,0.48696935
44,281,103,0.3030401
45,777,75,0.48519343
45,281,103,0.32129073
46,777,75,0.48468694
46,281,103,0.3384451
47,777,75,0.48361245
47,281,103,0.33910432
48,777,75,0.4524705
48,281,103,0.2759592
48,714,527,0.24632078
49,777,75,0.4592587
49,281,103,0.2923689
50,777,75,0.48297092
50,281,103,0.3216477
51,777,76,0.43499532
51,281,103,0.29320592
51,714,527,0.21237494
52,777,76,0.46189958
52,281,103,0.31093705
53,777,75,0.48216775
53,281,103,0.3996594
54,777,75,0.46075794
54,281,103,0.30358097
55,777,75,0.47630563
55,281,103,0.32648835
56,777,75,0.4817078
56,281,103,0.44626072
57,777,75,0.47414213
57,281,103,0.45921108
58,777,75,0.47597936
58,281,103,0.41370097
59,777,75,0.48511648
59,281,103,0.405446
60,777,75,0.47077665
60,281,103,0.42023844
60,713,527,0.22450341
61,777,75,0.48638374
61,281,103,0.39964113
62,777,75,0.5057292
62,281,103,0.3741846
63,777,75,0.46993107
63,281,103,0.3787566
63,713,527,0.23003827
64,777,75,0.49550885
64,281,103,0.43932822
65,777,75,0.4881157
65,281,103,0.463502
65,713,527,0.22291574
66,777,75,0.48235378
66,281,103,0.44962025
66,713,527,0.3711457
67,777,75,0.48147693
67,281,103,0.42388132
67,713,527,0.34370834
68,777,75,0.49054918
68,281,103,0.4308219
68,713,527,0.27220145
69,777,75,0.4859272
69,281,103,0.4309433
69,713,527,0.29038385
70,777,75,0.48721483
70,281,103,0.42102507
70,713,527,0.30444014
71,777,75,0.48743862
71,281,103,0.44261044
71,713,527,0.24335963
72,281,103,0.4897327
72,777,75,0.46734083
72,713,527,0.292717
73,777,75,0.478644
73,281,103,0.4491363
73,713,527,0.272142
74,777,75,0.49096912
74,281,103,0.48953596
75,777,75,0.49256775
75,281,103,0.4688524
76,777,75,0.4947364
76,281,103,0.461542
77,777,75,0.4859937
77,281,103,0.4674594
78,777,75,0.4822501
78,281,103,0.46055052
79,777,75,0.48294792
79,281,103,0.4709175
80,777,75,0.48125204
80,281,103,0.45575532
81,777,75,0.4730993
81,281,103,0.46813065
82,281,103,0.4742336
82,777,75,0.4624951
83,281,103,0.47941577
83,777,75,0.45926794
84,777,76,0.4574019
84,281,102,0.41089165
85,777,76,0.43810534
85,281,103,0.42092302
86,281,103,0.45188797
86,777,76,0.4458256
87,281,102,0.46028957
87,777,76,0.42864192
88,281,102,0.45414585
88,777,76,0.4229926
89,281,102,0.4291185
89,777,76,0.4181052
90,777,76,0.42185166
90,281,102,0.42125848
91,777,76,0.44143644
91,281,102,0.4089098
92,777,76,0.45043486
92,281,102,0.4082665
93,778,75,0.44099414
93,281,102,0.34417307
94,778,75,0.45950714
94,281,102,0.33844665
95,778,75,0.45848814
95,281,102,0.35578758
96,778,75,0.46045464
96,281,102,0.27454662
97,778,75,0.46302876
97,282,102,0.2609857
98,778,75,0.46157858
98,282,102,0.2456827
98,628,524,0.2027552
99,778,75,0.46358958
99,282,102,0.23646273
100,778,75,0.47391745
100,282,102,0.26148826
101,778,75,0.478399
101,282,102,0.2557056
102,778,75,0.47743276
102,282,102,0.268806
103,778,75,0.47978035
103,282,102,0.27115688
104,778,75,0.4716269
104,282,102,0.26147515
105,778,75,0.45536563
105,282,102,0.28285596
105,626,534,0.21450576
106,778,75,0.44557533
106,282,102,0.26828977
106,627,533,0.25351784
107,778,75,0.44091707
107,626,533,0.2585158
107,282,102,0.2584456
108,778,75,0.4432505
108,626,533,0.2629484
108,282,102,0.26005447
109,778,75,0.45800045
109,281,102,0.26351872
109,627,532,0.25269845
110,778,75,0.44735917
110,627,533,0.27811733
110,282,102,0.25943303
111,778,75,0.458873
111,282,102,0.27390358
111,627,533,0.23460537
111,278,414,0.21112868
112,778,75,0.46747166
112,282,102,0.25660875
113,778,75,0.4630684
113,282,102,0.24098952
114,778,75,0.46715698
114,282,102,0.27299333
115,778,74,0.47494942
115,282,102,0.2611279
116,778,74,0.4774308
116,282,102,0.280142
117,778,74,0.4735482
117,282,102,0.2933602
117,271,427,0.23476037
118,778,74,0.48940173
118,268,431,0.23406619
119,778,74,0.4886342
119,267,433,0.2912727
120,778,74,0.48630524
121,778,74,0.48841184
122,778,74,0.48586214
122,263,442,0.26169917
123,778,74,0.4869224
124,778,74,0.48512068
124,282,102,0.24005575
125,778,74,0.492149
125,282,102,0.20187937
126,778,74,0.49286965
127,778,74,0.49150878
128,778,74,0.49125296
129,778,74,0.49125388
130,778,74,0.48981014
131,778,74,0.49260187
132,778,74,0.49197063
132,141,363,0.2494469
133,778,74,0.4857951
133,131,357,0.40118477
134,121,352,0.49056372
134,778,73,0.47733045
135,778,73,0.4803567
135,111,347,0.4613806
136,778,73,0.47896793
136,101,341,0.36295742
137,778,73,0.48025087
137,91,336,0.2926357
138,778,73,0.48385495
138,81,332,0.27581897
139,778,73,0.47837904
139,71,328,0.2520112
140,778,73,0.4766456
141,778,73,0.4734843
142,778,73,0.47113544
143,778,73,0.46967608
144,778,74,0.47261074
145,778,74,0.47109464
146,778,73,0.46793473
147,778,73,0.47073695
148,778,73,0.46685493
149,778,74,0.4708273
149,714,551,0.20367567
149,713,526,0.20175314
150,778,74,0.46851775
150,713,526,0.20483246
151,778,73,0.46932417
151,714,526,0.20174289
152,778,73,0.4679291
152,714,551,0.20125698
153,778,73,0.46319482
154,778,73,0.4639959
155,778,73,0.46084973
156,778,73,0.45883125
157,778,73,0.4553354
158,778,73,0.4378314
159,778,73,0.4287324
160,778,73,0.43119964
161,778,73,0.45427993
162,778,73,0.43140623
163,778,73,0.4550503
164,778,73,0.4534793
165,778,74,0.45127538
166,778,73,0.45057622
167,778,73,0.45551953
168,778,74,0.46178478
169,778,74,0.46131265
170,778,74,0.45976898
171,778,74,0.46147737
172,778,74,0.45549622
173,778,74,0.45804036
174,778,74,0.45741302
175,778,74,0.46402362
176,778,74,0.46191707
177,778,74,0.4610611
178,778,74,0.46509108
179,778,74,0.4636255
180,778,74,0.46843842
181,778,74,0.4626889
182,778,74,0.45786777
183,778,74,0.4637458
184,778,74,0.45619875
185,778,74,0.45254678
186,778,73,0.46083972
187,778,74,0.4594422
188,778,74,0.45664147
189,778,73,0.4640383
190,778,74,0.45891297
191,778,74,0.4672995
192,778,74,0.46820992
193,778,74,0.46335405
194,778,74,0.46836942
195,778,74,0.46486923
196,778,74,0.46516863
197,778,74,0.46625748
198,778,74,0.46770087
199,781,74,0.45559508
200,778,74,0.45885453
201,778,74,0.45642343
202,781,74,0.45317557
203,781,74,0.45699677
204,781,73,0.46325302
205,781,74,0.45274854
206,778,74,0.46464968
207,778,74,0.46001342
208,778,74,0.4530028
209,778,74,0.4691103
210,778,74,0.4708124
211,778,74,0.47681758
212,778,74,0.477535
213,778,74,0.4689945
214,778,74,0.46995646
215,778,75,0.4731933
216,778,74,0.46810645
217,778,75,0.47669703
218,778,75,0.47355568
219,778,74,0.46990708
220,778,75,0.45990378
220,714,526,0.20177783
221,778,74,0.46743545
222,778,74,0.4692532
223,778,75,0.47398165
223,714,526,0.21968572
224,778,75,0.47296134
225,778,74,0.4756678
226,778,74,0.4706795
227,778,74,0.47082892
228,778,74,0.47199705
229,778,74,0.4721377
230,778,75,0.47196466
231,778,74,0.47059774
232,778,75,0.47331002
233,778,75,0.4709928
233,714,526,0.25704652
234,778,75,0.47145143
234,714,526,0.23660177
235,778,75,0.4750965
236,778,75,0.47144946
237,778,75,0.4703342
237,714,526,0.20265494
238,778,75,0.46271968
238,794,541,0.23354311
239,778,75,0.45375457
239,794,541,0.24340373
240,778,75,0.45177
240,794,541,0.23459692
241,778,75,0.45443034
242,778,75,0.45233476
242,714,526,0.20486936
243,778,75,0.4553457
243,714,526,0.21759513
244,778,75,0.453647
244,714,526,0.2319784
245,778,75,0.45803887
245,714,526,0.22240253
246,778,75,0.4598407
246,714,526,0.20718141
247,778,75,0.45745078
248,778,75,0.449721
248,714,526,0.24210665
249,778,75,0.45459908
249,714,526,0.2244506
250,778,75,0.45404252
250,714,526,0.22567692
251,778,75,0.44519553
251,714,526,0.33088604
252,778,75,0.45034882
252,714,526,0.29594287
253,778,75,0.44823793
253,714,526,0.3501152
254,778,75,0.45135346
254,714,526,0.38309124
254,716,503,0.20424232
254,794,541,0.20008022
255,778,75,0.45533314
255,714,526,0.3881305
255,716,503,0.20646545
256,778,75,0.45711416
256,714,526,0.34886697
257,778,75,0.45395827
257,714,526,0.31703705
257,631,655,0.2265753
258,778,75,0.45479774
258,632,653,0.3493208
258,714,526,0.231943
259,778,75,0.45392832
259,632,651,0.39785263
259,714,526,0.23906851
260,778,75,0.4545749
260,633,648,0.31104386
260,714,526,0.24376874
261,778,75,0.4555624
261,634,647,0.32734558
261,714,526,0.25541124
262,778,75,0.45638117
262,634,644,0.20768787
263,778,75,0.45507863
263,714,526,0.24300969
263,635,643,0.23454778
264,778,75,0.4533335
264,635,642,0.3032444
264,714,526,0.20434235
265,778,75,0.4542362
265,636,641,0.23762125
265,714,526,0.23327745
266,778,75,0.4533672
266,637,638,0.28451815
266,714,526,0.20761411
267,778,75,0.44794244
268,778,75,0.45301297
268,714,526,0.20272912
269,778,74,0.4466844
270,778,74,0.44536206
271,778,74,0.44365874
272,778,75,0.4454924
273,778,75,0.45022961
274,778,75,0.45097017
275,778,75,0.45049626
276,778,75,0.44980496
277,778,75,0.45074385
278,777,75,0.45573944
279,778,75,0.45398316
280,778,75,0.4500675
281,778,75,0.4506085
282,778,75,0.4480601
283,778,75,0.4480263
284,778,75,0.44875368
285,778,75,0.44926977
286,778,75,0.4536462
286,1194,484,0.25864494
287,778,75,0.4588204
288,778,75,0.45856178
289,778,75,0.45760205
290,778,75,0.4549653
291,778,75,0.45505273
292,777,75,0.45884827
293,777,75,0.45675167
293,794,541,0.21028355
294,778,75,0.46072853
294,794,541,0.21399781
295,778,75,0.4602501
295,794,541,0.2094162
296,777,75,0.4609339
297,778,75,0.4552517
298,777,75,0.4609181
298,794,541,0.23106602
299,777,75,0.45780528
299,794,541,0.21403219
300,777,75,0.4557526
301,777,75,0.4600292
301,794,541,0.21050008
302,777,75,0.46093896
302,794,541,0.21743312
303,777,75,0.45949954
304,777,75,0.4609171
305,777,75,0.4565954
306,778,75,0.4627685
307,778,75,0.45847434
308,777,75,0.45860472
308,281,102,0.21243092
309,778,75,0.4591228
309,281,102,0.21084571
310,777,75,0.46203965
310,281,102,0.21068697
311,777,75,0.46329057
311,281,102,0.21014298
312,777,75,0.46558732
313,777,75,0.46212146
314,777,75,0.4652894
315,777,75,0.46970636
315,794,541,0.20590802
316,777,75,0.46662256
316,794,541,0.20416963
317,777,75,0.46377212
318,777,75,0.4659786
319,777,75,0.47176164
320,777,75,0.4654471
321,777,75,0.46018153
322,777,75,0.4651732
323,777,75,0.46568215
324,777,75,0.46645182
324,955,534,0.2024644
325,777,75,0.46671778
325,955,534,0.20934248
326,777,75,0.46543688
327,777,75,0.46186304
328,777,75,0.46322805
329,777,75,0.45197922
330,777,75,0.44878277
331,777,75,0.45035076
332,777,75,0.45068756
333,777,75,0.44857737
334,777,75,0.4509852
335,777,75,0.45487577
336,777,75,0.45427385
337,777,75,0.4572914
338,777,75,0.45745134
339,777,75,0.4547444
340,777,75,0.46059883
341,777,75,0.4567609
342,777,75,0.45636234
343,777,75,0.45759353
344,777,75,0.45642522
345,777,75,0.45820564
346,777,75,0.46195883
347,777,75,0.46184474
348,777,75,0.46198386
348,956,534,0.21142906
349,777,75,0.46301407
349,956,534,0.20691004
350,777,75,0.4624868
351,777,75,0.46076852
352,777,75,0.45763066
353,777,75,0.45385325
354,777,75,0.46383289
355,777,75,0.46928167
356,777,75,0.46756324
357,778,75,0.46235177
357,281,102,0.20271955
358,777,75,0.45502847
359,777,75,0.46180657
359,281,102,0.20181988
360,777,75,0.46098873
360,281,102,0.22877754
361,777,75,0.4575959
361,281,102,0.2646663
362,777,75,0.44954842
362,281,102,0.30039814
363,777,75,0.45051605
363,281,102,0.31373754
364,777,75,0.45452693
364,281,102,0.31886187
365,777,75,0.45468342
365,281,102,0.29639778
366,777,75,0.45440206
366,281,102,0.27651376
367,777,75,0.45786646
367,956,534,0.25231764
367,281,102,0.2077359
368,777,75,0.45441702
368,956,535,0.3405237
369,777,75,0.45499787
369,956,534,0.3575634
370,777,75,0.4560705
370,955,534,0.332366
371,777,75,0.45730436
371,955,534,0.316692
372,777,75,0.46068597
372,956,534,0.2499699
373,777,75,0.46377653
373,956,534,0.22460128
374,777,75,0.45749408
374,955,534,0.2770443
375,778,75,0.4548077
375,956,534,0.2642624
376,778,75,0.4537346
376,955,534,0.23754005
377,778,75,0.4504808
377,956,535,0.21731685
378,778,75,0.44926608
378,956,535,0.25393617
378,281,102,0.20526867
379,777,75,0.4509949
379,956,535,0.28914165
380,777,75,0.44814852
380,956,535,0.23240733
381,777,75,0.43760073
381,956,535,0.31176856
381,281,102,0.26719263
381,794,542,0.2036094
382,777,75,0.4358639
382,281,102,0.32769787
382,956,535,0.31211728
383,777,75,0.4383698
383,955,535,0.39191097
383,281,102,0.3169588
384,777,75,0.42622805
384,955,534,0.42118454
384,281,102,0.31076986
385,777,75,0.43300256
385,956,534,0.35351422
385,281,102,0.27291557
386,777,75,0.44314224
386,956,534,0.25911045
386,281,102,0.24204081
387,778,75,0.44761783
387,956,534,0.3224299
387,281,102,0.2091974
388,778,75,0.46221042
388,956,533,0.27696392
389,777,75,0.4623355
390,777,75,0.4649054
391,777,75,0.4719492
392,777,75,0.47140315
393,777,75,0.4704682
394,777,75,0.4674057
395,777,75,0.46137807
395,1045,542,0.25476512
396,777,75,0.45817316
397,777,75,0.46025664
398,777,75,0.44710332
398,281,102,0.2572538
399,777,75,0.4466923
399,281,102,0.24861723
399,794,542,0.21210577
400,777,75,0.44860384
400,281,102,0.25305983
400,794,543,0.20862061
401,777,75,0.43936244
401,281,103,0.27704188
402,777,75,0.44333372
402,281,102,0.28739068
402,956,534,0.21466815
403,777,75,0.43392703
403,281,102,0.22323255
403,956,534,0.21772054
403,793,543,0.20372243
404,777,75,0.43937245
404,281,102,0.21915902
404,794,543,0.20738511
405,777,75,0.44221687
405,281,102,0.23089537
405,794,542,0.21404354
406,777,75,0.4527617
406,956,534,0.27526182
406,794,542,0.230092
407,777,75,0.45397645
407,956,534,0.24555883
407,794,542,0.22508596
408,777,75,0.4592163
408,956,534,0.24416284
408,794,542,0.22791523
409,777,75,0.4644398
409,794,542,0.23871784
410,777,75,0.46432906
410,794,542,0.2187562
411,777,75,0.4638668
411,794,542,0.23656067
412,777,75,0.47173104
413,777,75,0.4672477
413,794,542,0.2289368
414,777,75,0.46212822
415,777,75,0.46311107
416,777,75,0.45515803
416,281,102,0.20895135
417,777,75,0.44282147
417,281,102,0.26913798
418,777,75,0.42659846
418,281,102,0.27745292
418,956,534,0.2096256
419,777,75,0.4229625
419,281,102,0.34238023
420,777,75,0.4188212
420,281,102,0.3909207
421,777,75,0.42538068
421,281,102,0.34952125
422,777,75,0.42585546
422,281,103,0.3522902
422,793,543,0.20571092
423,777,75,0.42597663
423,983,605,0.38789353
423,281,102,0.25657243
424,983,605,0.48242685
424,777,75,0.42832989
424,281,102,0.20332119
425,777,75,0.4323031
425,982,605,0.23729905
426,777,75,0.43185154
427,777,75,0.44977367
428,777,75,0.45270655
429,777,75,0.4517643
430,777,75,0.44741458
430,984,607,0.24962282
431,983,606,0.4515544
431,777,75,0.44819352
432,777,75,0.45024222
432,983,607,0.2598731
433,777,75,0.4544112
433,982,607,0.2439867
434,777,75,0.45570165
435,777,75,0.4523146
435,281,102,0.26640862
435,714,526,0.23723616
436,777,75,0.4532903
436,281,102,0.25884727
436,714,526,0.22487092
437,777,75,0.44459492
437,281,102,0.25223863
437,714,526,0.22767617
438,777,75,0.43768987
438,714,526,0.24300544
438,281,102,0.23786503
439,777,75,0.43561304
439,281,102,0.27048075
439,713,526,0.23541752
440,777,75,0.4343649
440,281,102,0.24754626
440,713,526,0.2189363
440,625,535,0.21633902
441,777,75,0.44584596
441,281,102,0.33352748
442,777,75,0.43412852
442,281,102,0.2534046
442,713,526,0.20478567
443,777,75,0.434347
443,713,526,0.22801931
443,281,102,0.22596186
444,777,75,0.43714738
444,714,526,0.22971663
445,777,75,0.45032668
446,777,75,0.451386
446,794,541,0.20449565
447,777,75,0.45040506
447,794,541,0.2033419
448,777,75,0.45248926
448,794,541,0.20348151
449,777,75,0.46002614
450,777,75,0.4594869
451,777,75,0.45975727
452,777,75,0.4622232
453,777,75,0.4579892
454,777,75,0.4573817
455,778,75,0.45391122
455,281,102,0.2115614
455,713,526,0.20922494
456,777,75,0.45215392
456,713,526,0.22141673
456,281,102,0.22026473
457,777,75,0.44947934
457,1227,462,0.37966973
457,713,526,0.28032428
457,281,102,0.2581013
458,777,75,0.44833732
458,1225,465,0.43746746
458,281,102,0.27594954
459,1223,471,0.5634285
459,777,75,0.44636396
459,281,103,0.2895411
460,1221,475,0.46219835
460,777,75,0.44687992
460,713,526,0.34300154
460,281,102,0.2666162
461,1217,481,0.56697845
461,777,75,0.44608685
461,713,527,0.3146222
461,281,102,0.22258806
462,1216,486,0.7042259
462,714,527,0.4585027
462,777,75,0.44469842
462,281,102,0.21235183
463,777,75,0.44769633
463,714,526,0.2924463
464,777,75,0.45270732
464,1211,497,0.20351014
465,778,75,0.45246476
466,777,75,0.45692703
466,1206,508,0.21865003
467,777,75,0.4666551
467,1205,515,0.341026
468,777,75,0.46771267
468,714,526,0.2608622
468,1204,526,0.2070076
469,777,75,0.47422448
470,777,75,0.47516066
471,777,75,0.45621195
471,1202,506,0.40986297
471,281,102,0.21310253
472,777,75,0.45354727
472,1202,505,0.37579846
472,281,102,0.2225062
473,777,75,0.45103642
473,1201,504,0.39617568
473,281,102,0.23890941
474,777,75,0.44137
474,1201,504,0.29752392
474,281,102,0.26195574
475,777,75,0.43356156
475,281,102,0.27937734
475,713,528,0.2710335
475,1201,503,0.21698026
476,777,75,0.43564585
476,281,102,0.3010279
476,714,527,0.20493403
477,777,75,0.4446353
477,281,102,0.31907064
477,713,527,0.21801585
478,713,527,0.4247238
478,777,75,0.42328277
479,713,527,0.4423949
479,777,75,0.4367309
480,713,527,0.5436994
480,777,75,0.4355684
480,281,102,0.20222616
481,777,75,0.44075578
481,713,527,0.38701403
482,713,527,0.4684716
482,777,75,0.44140276
483,713,527,0.4445772
483,777,75,0.4424535
484,777,75,0.46024144
484,713,527,0.34437984
485,777,75,0.46389425
485,713,527,0.31100872
486,777,75,0.4570551
486,713,527,0.24234037
487,777,75,0.4514335
487,713,527,0.25642103
488,777,75,0.46011204
489,777,75,0.460674
489,713,527,0.26962173
490,777,75,0.4586094
490,713,527,0.21863385
490,1145,506,0.200855
491,777,75,0.45766243
492,777,75,0.44934818
492,713,527,0.22917788
492,281,102,0.20860332
493,777,75,0.45411438
493,1245,381,0.2469536
493,713,527,0.22873929
493,281,102,0.20226875
494,777,75,0.44476444
494,714,527,0.23259239
494,281,102,0.2178097
495,777,75,0.4376791
495,713,527,0.2638527
495,281,102,0.21209091
496,777,75,0.43435726
496,713,528,0.31269515
497,777,75,0.4368628
497,714,527,0.33399326
498,777,75,0.42071283
498,714,527,0.38070142
498,281,102,0.202647
499,777,75,0.4250762
499,714,528,0.36414495
500,777,75,0.43177894
500,715,528,0.32981938
501,714,528,0.46367353
501,777,75,0.40975967
502,777,75,0.43513638
502,715,527,0.36503372
503,777,75,0.44571027
504,777,75,0.44129246
505,777,75,0.44711363
506,777,75,0.4343908
507,777,75,0.44257963
508,777,75,0.42713502
509,777,75,0.42923588
510,777,75,0.41987017
511,777,76,0.41992733
512,777,75,0.4356248
512,281,102,0.25782055
513,777,75,0.43653893
513,281,102,0.25404713
514,777,75,0.44724005
514,281,102,0.25340533
515,777,75,0.43911174
515,281,102,0.23718579
516,777,75,0.446241
516,281,102,0.23611307
517,777,75,0.44573435
517,281,102,0.22716214
518,777,75,0.44964483
518,281,102,0.23577361
519,777,75,0.4412093
519,281,102,0.31601486
520,777,75,0.43675917
520,281,102,0.2358761
521,777,75,0.44504252
522,777,75,0.4341082
523,777,75,0.44926766
524,777,75,0.45626256
524,281,102,0.21423157
525,777,75,0.4576124
525,281,102,0.22311291
526,777,75,0.46486413
526,281,102,0.207296
527,777,75,0.4619011
527,281,102,0.25841767
528,777,75,0.4581136
528,281,102,0.23794782
529,778,75,0.45573062
529,281,102,0.21310493
530,777,75,0.45474434
530,281,102,0.2362439
531,777,75,0.45316318
531,281,102,0.25589073
532,777,75,0.45450512
532,281,102,0.28116086
533,777,75,0.45683613
533,281,102,0.32592586
534,777,75,0.45913604
534,281,102,0.2889663
535,777,75,0.45929933
535,281,102,0.27424854
536,777,75,0.46068347
536,281,102,0.25955585
537,777,76,0.46303567
537,281,102,0.25973958
538,777,75,0.4505456
538,281,102,0.33325967
539,777,75,0.4537407
539,281,102,0.27776456
540,777,75,0.45357987
540,281,102,0.29564393
540,1156,271,0.21465251
541,777,75,0.4569895
541,281,102,0.27404532
541,1156,271,0.20090692
542,777,75,0.45658168
542,281,102,0.23796703
543,778,75,0.45312387
543,1161,525,0.2150645
544,777,75,0.45024323
544,667,304,0.23350455
544,281,102,0.20783421
545,777,75,0.45548743
545,281,102,0.22833262
546,677,302,0.4256966
546,777,74,0.37479073
547,777,75,0.46379787
547,281,102,0.25682002
547,1163,537,0.22062075
548,777,75,0.45921254
548,281,102,0.31568554
549,777,75,0.46565974
549,281,102,0.3377769
549,1167,537,0.22562075
550,777,75,0.4654814
550,281,102,0.33605298
550,713,526,0.21955383
551,777,75,0.4567836
551,281,102,0.433241
552,777,75,0.4545437
552,281,102,0.4152324
553,777,75,0.45852867
553,281,102,0.35557008
553,713,526,0.20700206
554,777,75,0.45770216
554,281,102,0.34261888
554,713,526,0.20446232
555,777,75,0.45373112
555,281,102,0.3417417
555,713,526,0.2145498
556,777,75,0.44897974
556,281,102,0.3804572
556,713,526,0.28749323
557,777,75,0.4526328
557,281,102,0.3252462
557,713,526,0.2487919
558,778,75,0.45882568
558,281,102,0.26956105
559,778,74,0.44583374
559,281,102,0.2120618
559,713,526,0.20169465
560,778,74,0.43961385
560,714,526,0.21654673
560,281,102,0.21385135
561,681,293,0.3838381
561,778,75,0.33296156
562,777,75,0.46209896
562,281,102,0.2261189
563,777,75,0.45380798
563,281,102,0.24781078
563,713,526,0.23368828
564,683,315,0.41651255
564,777,75,0.30681366
565,777,75,0.45423418
565,671,312,0.22085588
565,281,102,0.21009056
566,777,75,0.44267794
566,661,335,0.38160372
566,281,102,0.246584
567,777,75,0.46066254
567,281,102,0.37696445
567,713,526,0.29668579
568,777,75,0.4507832
568,281,102,0.34999466
568,713,526,0.34920004
568,715,504,0.22294965
569,777,75,0.44662085
569,713,526,0.362135
569,281,102,0.28793243
569,715,504,0.22178064
570,777,75,0.44648468
570,713,526,0.360719
570,281,102,0.32174575
571,777,75,0.44483963
571,713,526,0.32466444
571,281,102,0.32042816
572,777,75,0.44621456
572,713,526,0.3386099
572,281,102,0.29259482
573,777,75,0.44856837
573,713,526,0.30821973
573,281,102,0.29796812
574,777,75,0.44848055
574,713,526,0.3421736
574,281,102,0.26448518
575,777,75,0.45577008
575,713,526,0.30262703
575,281,102,0.26326248
576,777,75,0.45964527
576,713,526,0.32489714
576,281,102,0.26416317
577,777,75,0.4611938
577,713,526,0.29012752
577,281,102,0.2378745
578,778,75,0.4604769
578,713,526,0.31448942
578,281,102,0.22082643
579,777,75,0.4575185
579,713,526,0.31491685
579,281,102,0.2496044
580,777,75,0.45675004
580,713,526,0.23773816
580,281,102,0.20229591
581,777,75,0.46141618
581,713,526,0.23174876
582,778,75,0.45611382
582,713,526,0.20066321
583,778,75,0.45526198
583,713,526,0.23549405
584,778,75,0.45400742
584,713,526,0.2397195
585,778,75,0.4556508
585,793,517,0.2280516
585,281,102,0.20823711
586,778,75,0.45285222
586,713,526,0.2216928
586,281,102,0.2211042
587,778,75,0.4527065
587,713,526,0.28005248
587,281,102,0.23063032
588,778,75,0.45483986
588,713,526,0.306665
588,281,102,0.22552224
589,777,75,0.4529306
589,713,526,0.34775758
589,281,102,0.2406823
589,715,504,0.20615025
590,777,75,0.4464614
590,713,526,0.3076056
590,281,102,0.22977324
591,777,75,0.44233784
591,713,526,0.29760718
591,281,102,0.22190359
592,778,75,0.4429031
592,713,526,0.2728665
592,281,102,0.20408246
593,778,75,0.4412921
593,713,526,0.28451002
594,778,75,0.4437194
594,713,526,0.25197646
595,778,75,0.45080227
595,713,526,0.2556757
596,778,74,0.44377694
596,713,526,0.2784682
597,778,75,0.44649506
597,713,526,0.23705599
598,777,75,0.4514123
