frame,x,y,prob
601,159,1219,0.24835761
602,159,1219,0.2108453
608,159,1219,0.32816625
608,423,213,0.29029742
610,427,177,0.48657355
612,159,1219,0.34415838
613,159,1219,0.44703937
614,159,1219,0.23711017
615,159,1219,0.2678576
616,159,1220,0.34986803
617,159,1220,0.31022614
618,159,1220,0.38739786
622,460,170,0.64339465
623,461,187,0.694281
623,297,1148,0.22922279
624,463,204,0.4472469
624,297,1149,0.25235543
625,468,228,0.54457724
625,297,1149,0.25340796
626,297,1149,0.2629491
627,297,1149,0.27375945
628,297,1149,0.2784535
629,297,1149,0.22718748
630,482,381,0.44763002
631,484,416,0.51318914
632,485,458,0.42545673
633,297,1149,0.20412312
635,302,1160,0.21792617
636,302,1161,0.2052034
638,302,1160,0.20632356
640,302,1160,0.22796142
640,297,1132,0.2268078
641,302,1160,0.23061688
642,297,1149,0.24496846
643,302,1160,0.2244881
644,297,1132,0.22641645
645,302,1160,0.26082125
645,159,1220,0.20633616
646,302,1160,0.2359129
646,159,1220,0.20142281
647,302,1160,0.22273485
650,297,1149,0.22375531
652,377,566,0.59994966
653,378,577,0.60673535
654,380,590,0.4488497
657,384,626,0.39678016
659,297,1148,0.21290377
660,297,1148,0.2106284
661,297,1148,0.21168408
663,297,1132,0.2346489
664,297,1132,0.22534959
665,297,1132,0.23719275
666,297,1132,0.20198326
667,408,776,0.51198137
668,410,791,0.33382404
670,519,819,0.25601134
673,297,1148,0.21703546
674,297,1148,0.21196194
675,297,1148,0.21754234
682,159,1220,0.20269866
683,159,1220,0.22694348
684,160,1220,0.21336904
686,431,851,0.21427292
688,426,836,0.23648022
691,159,1220,0.20609522
692,370,217,0.23766714
695,297,1148,0.21340324
696,297,1148,0.23034021
697,297,1148,0.24467832
697,159,1220,0.2090054
698,297,1148,0.22871381
699,297,1148,0.20429435
702,159,1220,0.28033397
702,297,1148,0.20828481
703,159,1220,0.20973702
705,159,1220,0.21850464
706,372,559,0.39271507
707,376,602,0.3229515
712,159,1220,0.34177274
713,159,1220,0.3856266
714,159,1220,0.4061539
715,159,1220,0.36917257
716,159,1220,0.36642426
716,297,1132,0.20368843
717,159,1220,0.32582602
718,159,1220,0.23571758
719,159,1220,0.21184744
720,159,1220,0.23788308
721,159,1220,0.25158867
722,159,1220,0.20735373
723,159,1220,0.28231168
724,159,1220,0.23200893
727,159,1220,0.21702328
728,354,572,0.24153496
732,362,618,0.53605247
741,391,759,0.35780033
742,393,772,0.7168379
743,396,790,0.46206138
755,159,1220,0.21810493
757,297,1149,0.20235208
758,159,1220,0.25019282
758,297,1148,0.20568654
759,159,1220,0.26176214
759,297,1149,0.23230073
761,432,848,0.23949654
762,429,837,0.20640114
763,427,829,0.3151987
765,159,1220,0.26098317
765,297,1149,0.21203142
766,159,1220,0.28012046
766,297,1149,0.20135505
767,159,1220,0.20001686
769,159,1220,0.21713847
771,159,1220,0.27162033
772,351,183,0.22272463
775,159,1220,0.24638456
776,159,1220,0.26024142
779,159,1220,0.23692247
780,159,1220,0.37370124
786,159,1220,0.22799328
787,159,1220,0.28849915
790,159,1219,0.33346838
791,159,1220,0.48064506
792,159,1219,0.3529816
793,159,1219,0.25351068
794,159,1220,0.44584644
795,159,1220,0.3638989
796,159,1219,0.4380481
797,159,1219,0.3878237
798,159,1219,0.30084902
799,159,1219,0.29522312
800,159,1219,0.38302445
801,159,1220,0.32642344
802,159,1220,0.26431203
802,392,531,0.25642404
803,159,1220,0.2673726
804,452,862,0.5684935
805,397,564,0.2903488
806,400,576,0.7244988
807,403,590,0.52832884
810,159,1220,0.23720622
810,297,1149,0.21308649
811,159,1220,0.22975005
811,297,1149,0.2018892
812,159,1220,0.22367555
818,439,754,0.6715994
819,442,769,0.6959761
825,160,1220,0.2073914
826,297,1148,0.22664523
826,160,1220,0.2029543
827,160,1220,0.2338927
827,297,1148,0.2105259
828,159,1220,0.24393067
828,297,1148,0.21961808
829,159,1220,0.20891766
829,297,1148,0.20609032
830,159,1220,0.21982352
830,297,1148,0.20084067
831,159,1220,0.20713536
833,297,1148,0.21080093
834,297,1148,0.21263687
834,160,1220,0.21181136
836,297,1149,0.22453418
836,159,1220,0.20939453
837,297,1149,0.23313351
837,159,1220,0.20247416
838,297,1149,0.20323198
849,297,1149,0.20365374
850,297,1148,0.21674785
851,297,1148,0.22443964
852,297,1148,0.23991531
853,297,1149,0.2129644
854,297,1148,0.20685767
855,297,1149,0.2402057
856,297,1149,0.21628748
857,297,1149,0.24745496
858,297,1148,0.22161321
867,297,1148,0.21224883
868,297,1148,0.22188795
869,297,1149,0.20327319
874,297,1149,0.20541246
875,297,1149,0.22060792
876,302,1160,0.22887352
877,302,1160,0.21357273
879,423,563,0.21073467
881,423,582,0.34392104
883,423,604,0.3213858
884,423,617,0.34452713
888,297,1148,0.21351802
889,297,1148,0.21218677
894,438,757,0.32651332
895,441,773,0.2782149
896,518,819,0.20583509
897,297,1148,0.22309783
898,297,1148,0.2678606
899,297,1148,0.30599374
900,297,1148,0.28661028
901,297,1148,0.24545513
902,297,1148,0.24121703
903,297,1148,0.2319237
904,297,1148,0.2459406
905,297,1148,0.22552533
906,297,1148,0.22696386
907,297,1148,0.22922355
908,297,1148,0.2402326
909,297,1148,0.23345807
910,410,206,0.32099044
910,297,1148,0.24269485
910,159,1220,0.20229112
911,408,189,0.5908132
911,297,1148,0.20058687
912,407,172,0.58912015
912,297,1148,0.2030357
913,407,162,0.3282219
917,454,831,0.22621235
921,400,154,0.30535573
921,297,1148,0.20168039
922,397,161,0.5491864
922,297,1148,0.21742667
923,397,174,0.67949736
923,297,1148,0.20106784
924,395,192,0.53522575
924,297,1148,0.23622504
925,395,214,0.4934733
926,297,1148,0.22379024
927,297,1148,0.25772017
927,159,1220,0.21403691
928,297,1148,0.3064557
928,159,1220,0.2587388
929,297,1148,0.25897905
930,297,1149,0.25627336
930,159,1220,0.2079959
931,393,392,0.4994895
931,297,1149,0.21224289
932,297,1149,0.213777
934,396,504,0.24564438
935,397,551,0.27749264
938,386,469,0.36322138
942,159,1220,0.24439648
942,297,1149,0.21918751
943,297,1149,0.20724164
943,159,1220,0.201862
944,159,1220,0.24789253
944,297,1149,0.21556942
945,159,1220,0.26407495
946,159,1220,0.34152892
947,159,1220,0.21416119
948,159,1220,0.21853296
949,159,1220,0.25236097
950,159,1220,0.26623845
951,159,1220,0.32500592
952,159,1220,0.26656887
953,159,1220,0.24304943
954,159,1220,0.20819435
956,414,566,0.3981011
957,415,577,0.63599294
957,491,860,0.32328603
958,417,591,0.53102094
959,422,602,0.4672475
960,424,618,0.30099595
962,159,1219,0.20503709
967,297,1149,0.22764792
968,297,1149,0.22624351
969,452,755,0.3855297
971,297,1149,0.22650664
972,297,1149,0.20549685
974,297,1149,0.23050538
975,297,1149,0.22817919
976,297,1149,0.26953074
977,297,1149,0.2414008
978,297,1148,0.25250956
979,297,1148,0.24911468
980,297,1132,0.23637544
981,297,1148,0.208984
982,297,1148,0.20247756
992,297,1149,0.26886353
993,297,1149,0.21224576
994,297,1149,0.23107369
995,297,1149,0.24508114
996,297,1149,0.25130332
997,297,1149,0.2805689
998,297,1149,0.29317802
999,297,1149,0.2953752
1000,297,1149,0.25559565
1001,297,1149,0.24632177
1002,297,1148,0.25275758
1003,297,1149,0.31166205
1004,297,1148,0.3386304
1004,534,171,0.25342768
1005,537,200,0.29704484
1005,297,1148,0.29202172
1006,297,1148,0.29395375
1007,544,264,0.47933444
1007,297,1148,0.3428644
1008,546,302,0.33047646
1008,297,1148,0.2839855
1009,550,337,0.25439104
1009,297,1148,0.24810962
1010,297,1148,0.23325616
1010,557,379,0.22742373
1011,297,1148,0.2556198
1012,564,467,0.33389148
1013,567,504,0.27004033
1014,297,1148,0.26590124
1015,518,427,0.21153611
1017,297,1148,0.23424181
1020,520,821,0.27694073
1022,297,1149,0.28653505
1023,297,1148,0.28830203
1024,297,1149,0.24801356
1025,297,1148,0.24470429
1026,297,1148,0.26356745
1027,297,1148,0.2773374
1028,297,1148,0.32750848
1029,297,1148,0.31425473
1031,490,443,0.25748175
1034,297,1148,0.250708
1035,297,1148,0.26609385
1036,297,1148,0.24862154
1037,297,1148,0.30364618
1038,297,1148,0.2964339
1039,297,1148,0.28020704
1040,297,1148,0.26941392
1041,297,1148,0.27578253
1042,297,1148,0.24421234
1043,297,1148,0.29892203
1044,297,1148,0.29336965
1045,297,1148,0.28457922
1046,297,1148,0.32296273
1047,297,1148,0.36168462
1048,297,1148,0.3257546
1049,297,1148,0.3115605
1050,297,1148,0.29537714
1051,297,1148,0.3045524
1052,297,1147,0.27444422
1053,297,1148,0.27379042
1054,297,1148,0.23829028
1055,297,1148,0.3161131
1056,297,1148,0.28483248
1057,297,1148,0.2514957
1058,297,1148,0.25870228
1060,297,1148,0.2219084
1061,297,1148,0.23191698
1062,297,1148,0.22372614
1063,297,1147,0.23355219
1064,297,1148,0.24703468
1065,297,1148,0.24827275
1066,297,1148,0.28480455
1067,297,1148,0.2718328
1068,297,1148,0.2226398
1069,297,1148,0.2211804
1070,297,1148,0.20869324
1071,297,1148,0.22921312
1074,297,1148,0.24101488
1075,297,1148,0.2142417
1078,297,1148,0.25427425
1079,297,1148,0.26266477
1080,297,1148,0.24896255
1081,297,1148,0.27343863
1082,297,1147,0.23747477
1083,297,1147,0.20245399
1084,297,1148,0.21346489
1085,297,1147,0.22511108
1086,297,1147,0.23238714
1087,297,1147,0.20615418
1088,297,1147,0.20918481
1089,297,1147,0.20862667
1091,297,1147,0.22724189
1092,297,1147,0.2224746
1094,297,1147,0.20910044
1095,297,1148,0.22971572
1096,297,1148,0.23806763
1097,297,1148,0.2516752
1098,297,1147,0.22088468
1099,297,1147,0.20783788
1100,297,1148,0.20468739
1101,297,1148,0.21961917
1102,297,1148,0.21692173
1103,297,1148,0.21535529
1104,297,1148,0.21489897
1111,297,1147,0.20083384
1112,297,1148,0.23134606
1113,297,1147,0.23900148
1114,297,1147,0.22428301
1117,536,858,0.3027565
1118,542,853,0.25606942
1125,508,1088,0.20817037
1126,508,1088,0.24307945
1129,297,1148,0.20143406
1130,297,1148,0.23125677
1131,297,1148,0.20003693
1132,532,769,0.31495476
1133,297,1148,0.23369044
1134,297,1148,0.24063729
1135,297,1148,0.25208518
1136,297,1148,0.24652156
1137,297,1148,0.22164254
1138,297,1148,0.22664215
1139,297,1148,0.2187659
1140,297,1148,0.21474533
1141,297,1148,0.21386488
1142,297,1148,0.21474104
1143,297,1148,0.2174068
1144,297,1148,0.22495244
1145,297,1148,0.21363433
1146,297,1148,0.21351369
1147,297,1148,0.21637022
1148,416,96,0.25859332
1148,297,1148,0.22601329
1149,297,1148,0.22512923
1150,297,1148,0.24357359
1151,297,1148,0.28722245
1152,297,1148,0.23461454
1153,297,1148,0.22679494
1155,297,1148,0.21121016
1159,297,1148,0.2027682
1160,297,1148,0.20479757
1161,297,1148,0.2503169
1162,297,1148,0.21380056
1171,297,1148,0.25472012
1173,297,1148,0.20907481
1174,297,1148,0.2024521
1175,297,1148,0.22304267
1177,297,1148,0.21235275
1178,297,1148,0.23850429
1181,297,1148,0.20671219
1182,297,1148,0.20835854
1186,159,1220,0.2334746
1187,159,1220,0.24691589
1187,297,1148,0.23342161
1188,159,1220,0.23684327
1188,297,1147,0.2259047
1189,297,1148,0.25101832
1189,159,1220,0.2144863
1190,159,1220,0.25220293
1190,297,1147,0.22984715
1191,159,1220,0.32891694
1191,297,1148,0.28637612
1192,297,1148,0.2680101
1192,159,1220,0.26130557
1193,159,1220,0.23200208
1193,297,1148,0.20627044
1194,159,1220,0.3143069
1195,159,1220,0.26105782
1196,159,1220,0.32593444
1199,159,1220,0.310939
1200,159,1220,0.24945429
1201,159,1220,0.21038194
1202,159,1220,0.20615636
1203,159,1220,0.27137384
1204,159,1220,0.40309158
1207,159,1220,0.20754807
1208,159,1220,0.35928914
1209,159,1220,0.245569
1209,297,1147,0.20675997
1214,159,1220,0.22185811
1214,297,1147,0.21455179
1215,473,759,0.65934587
1217,297,1148,0.23110119
1218,297,1148,0.22557662
1223,297,1148,0.25993386
1224,297,1148,0.27099407
1225,297,1147,0.26313958
1226,297,1148,0.26009753
1227,297,1148,0.2525988
1228,297,1147,0.25764418
1229,297,1147,0.30641776
1229,159,1220,0.20793585
1230,297,1147,0.28993815
1231,297,1147,0.24872243
1232,297,1147,0.26780286
1233,297,1147,0.28803945
1234,297,1147,0.27540037
1235,297,1147,0.20210159
1236,297,1147,0.22475009
1237,297,1147,0.20803304
1238,297,1147,0.23234227
1245,297,1147,0.2314699
1246,297,1147,0.2590257
1247,297,1148,0.2676589
1248,297,1147,0.29072204
1249,297,1148,0.29544744
1250,297,1148,0.29564375
1251,297,1148,0.29173526
1252,297,1147,0.30069992
1253,297,1147,0.29825842
1254,297,1147,0.28361946
1255,297,1147,0.262962
1256,297,1148,0.26245767
1257,297,1147,0.2637525
1258,297,1147,0.28492793
1259,297,1147,0.26593092
1260,297,1148,0.26759657
1261,297,1147,0.25048622
1262,297,1148,0.2473668
1263,297,1148,0.23668851
1264,297,1148,0.236402
1265,297,1148,0.27549648
1266,297,1148,0.27152777
1267,297,1147,0.24167871
1268,297,1148,0.2245638
1269,297,1148,0.23437311
1270,297,1148,0.25778213
1271,297,1147,0.22746772
1272,297,1147,0.24421798
1272,878,1446,0.22383383
1272,894,1537,0.20352933
1273,875,1446,0.2742795
1273,297,1147,0.239972
1273,892,1537,0.23510456
1274,873,1446,0.23730862
1274,297,1148,0.22589009
1274,890,1538,0.21745312
1276,297,1147,0.21053126
1277,297,1147,0.2024747
1281,457,473,0.20816445
1294,297,1147,0.20591176
1295,297,1147,0.22928484
1296,297,1147,0.2512893
1297,297,1147,0.2761222
1300,486,783,0.6551839
1301,297,1147,0.2746779
1302,297,1148,0.2819258
1304,297,1148,0.21307783
1305,297,1148,0.30770338
1306,297,1148,0.29724473
1307,297,1148,0.28741196
1308,297,1147,0.29548475
1309,297,1147,0.30216753
1310,297,1147,0.31722477
1311,297,1147,0.32599485
1312,297,1147,0.35063446
1313,297,1147,0.3583842
1314,297,1147,0.33965397
1315,297,1148,0.3139694
1316,297,1147,0.31808126
1317,297,1147,0.27815765
1318,297,1148,0.29789293
1319,297,1147,0.24935295
1320,297,1147,0.26891178
1321,297,1147,0.30240908
1322,297,1147,0.32645035
1323,297,1148,0.29017982
1324,297,1147,0.262594
1325,297,1147,0.2519058
1326,297,1147,0.25346655
1327,297,1147,0.21017595
1329,297,1147,0.20511572
1330,888,1524,0.22287953
1330,297,1147,0.22238727
1331,297,1147,0.225477
1331,888,1551,0.22480723
1332,297,1147,0.22597803
1333,297,1147,0.24460165
1334,297,1147,0.22173567
1335,297,1147,0.2014619
1336,297,1147,0.20637384
1337,297,1147,0.2350633
1338,297,1147,0.22566876
1339,297,1147,0.22723633
1340,297,1147,0.23962218
1341,297,1148,0.25143355
1342,297,1148,0.25690335
1343,297,1148,0.2551521
1344,297,1148,0.23378232
1345,297,1148,0.2233463
1346,297,1147,0.2011009
1352,297,1148,0.20148401
1360,506,442,0.22680137
1362,297,1148,0.2063814
1363,297,1148,0.21050256
1364,297,1148,0.20636174
1384,297,1148,0.28669548
1385,297,1148,0.29955214
1386,297,1148,0.2817239
1387,297,1148,0.30145392
1388,297,1148,0.30088535
1389,297,1148,0.307004
1390,297,1147,0.3033561
1391,297,1148,0.30262467
1392,297,1148,0.29242375
1393,297,1148,0.3012495
1394,297,1148,0.31142268
1395,297,1148,0.30195156
1396,297,1148,0.31215733
1397,297,1147,0.34205392
1398,297,1147,0.3060676
1399,297,1147,0.28239313
1400,297,1147,0.29599148
1401,297,1147,0.32784322
1402,297,1147,0.31783524
1403,297,1148,0.2896076
1404,297,1148,0.2796268
1405,297,1147,0.25068575
1406,297,1147,0.21982628
1407,297,1147,0.22370389
1408,297,1147,0.22152452
1409,297,1147,0.21780841
1411,297,1147,0.21247193
1412,297,1147,0.20482883
1413,297,1147,0.20194152
1418,391,161,0.43608737
1419,387,189,0.4459989
1419,297,1147,0.20104687
1420,386,220,0.4061584
1421,297,1147,0.22389771
1424,392,401,0.32561627
1432,297,1147,0.2674389
1432,159,1220,0.20987369
1433,297,1147,0.30591622
1433,159,1220,0.24773669
1434,297,1147,0.30263335
1434,159,1220,0.24643639
1435,297,1148,0.32213637
1435,159,1220,0.26280248
1436,297,1147,0.33264983
1436,159,1221,0.30681005
1437,297,1147,0.29957867
1437,159,1220,0.2942223
1438,159,1220,0.308454
1438,297,1147,0.3053064
1439,297,1147,0.32073963
1439,159,1220,0.29988056
1440,297,1147,0.31155652
1440,159,1220,0.25861406
1441,297,1148,0.33911198
1441,159,1220,0.3266027
1442,159,1220,0.35909355
1442,297,1148,0.32995373
1443,159,1220,0.29972306
1443,297,1147,0.2621428
1444,159,1220,0.30621263
1444,297,1148,0.29131955
1445,159,1220,0.25403488
1445,297,1148,0.22517446
1446,159,1220,0.28911728
1446,297,1148,0.2244159
1447,159,1220,0.2661594
1448,159,1220,0.24219657
1449,159,1220,0.261374
1454,159,1220,0.2620861
1454,297,1148,0.23185155
1456,500,769,0.3136251
1457,502,783,0.33371255
1458,505,800,0.6187806
1459,159,1220,0.25153637
1459,297,1148,0.23823486
1460,159,1220,0.2801812
1460,297,1148,0.24561773
1461,297,1147,0.22705144
1461,159,1220,0.20778719
1462,297,1148,0.2381656
1463,297,1147,0.20478763
1464,297,1147,0.23468553
1465,297,1147,0.21879974
1466,297,1147,0.24015735
1467,297,1147,0.28124732
1468,297,1147,0.26701826
1469,297,1147,0.297649
1470,297,1148,0.3347765
1471,297,1148,0.30837533
1472,297,1148,0.3093707
1473,297,1148,0.2568856
1474,297,1148,0.3080916
1475,297,1147,0.33804056
1476,297,1147,0.23206809
1477,297,1148,0.3054662
1478,297,1148,0.3479648
1479,297,1148,0.36473313
1480,297,1148,0.36566314
1481,297,1148,0.34964058
1482,297,1148,0.3191876
1483,297,1147,0.28395382
1484,297,1147,0.26140732
