frame,x,y,prob
11372,346,95,0.2118647
11458,575,746,0.22897567
11459,575,746,0.23084688
11460,575,746,0.20590246
11556,428,527,0.37018558
11557,431,534,0.32392734
11573,477,534,0.5391022
11646,552,511,0.3798976
11647,541,514,0.28409627
11651,503,526,0.2566179
11652,496,528,0.2390054
11653,491,533,0.28802043
11654,483,536,0.2875943
11655,478,539,0.29119483
11656,473,543,0.5777429
11657,468,546,0.39383158
11658,464,548,0.29200068
11659,461,552,0.2916623
11713,463,85,0.24682301
11715,463,84,0.21971872
11716,463,85,0.29529163
11717,463,86,0.24451336
12013,443,95,0.2934152
12193,381,544,0.25907302
12204,394,411,0.22213283
12206,396,392,0.29240048
12207,397,384,0.41249114
12301,294,105,0.2247142
12307,575,747,0.23673101
12308,575,747,0.2550527
12309,575,747,0.27658182
12310,575,747,0.206585
12314,575,747,0.21177754
12315,575,747,0.25161165
12316,575,747,0.40108702
12317,575,747,0.38908827
12318,575,747,0.37407246
12319,575,747,0.36243957
12319,273,93,0.22751369
12320,575,747,0.3100121
12321,575,747,0.28372222
12322,575,747,0.28350142
12323,575,747,0.3286891
12324,575,747,0.3615409
12325,575,746,0.23460244
12357,575,746,0.24483633
12364,575,746,0.22230768
12365,575,746,0.20500417
12367,575,746,0.21728957
12368,575,746,0.22213076
12369,575,746,0.21341613
12371,575,746,0.20964234
12379,575,746,0.21911606
12380,575,746,0.22237635
12381,575,746,0.25290528
12382,575,746,0.26054445
12383,575,746,0.24965157
12384,575,746,0.24753667
12385,575,746,0.24544032
12386,575,746,0.25057977
12387,575,746,0.2572681
12388,575,746,0.23979276
12389,575,746,0.22528404
12390,575,746,0.22409013
12391,575,746,0.22794496
12392,575,746,0.20866437
12394,575,746,0.21023448
12397,575,746,0.20260976
12399,575,746,0.20911777
12401,575,746,0.2176896
12402,575,746,0.23739035
12407,575,746,0.24341252
12408,575,746,0.27205953
12409,575,746,0.23915114
12410,575,746,0.23597965
12411,575,746,0.22144738
12412,575,746,0.21368806
12428,575,746,0.20652774
12429,575,746,0.21716483
12430,575,746,0.24234219
12431,575,746,0.20522195
12432,575,746,0.21038836
12435,575,746,0.27512085
12436,575,746,0.29198506
12437,575,746,0.20932907
12438,575,746,0.24768724
12441,575,747,0.21028131
12442,575,747,0.27091068
12444,575,747,0.23530158
12445,575,747,0.2379271
12446,575,747,0.26377964
12447,575,747,0.21809606
12481,417,724,0.21814139
12500,575,746,0.20328172
12728,435,775,0.22052006
12755,575,747,0.20855132
12757,575,746,0.25218737
12758,575,747,0.2178498
12784,575,747,0.24326245
12785,575,747,0.34549513
12786,575,747,0.37059823
12787,575,747,0.40133217
12788,575,747,0.3586145
12789,575,747,0.35165355
12790,575,747,0.35755864
12791,575,747,0.37863442
12792,575,747,0.32725313
12793,575,747,0.380726
12794,575,746,0.32078907
12795,575,747,0.2356921
12796,575,747,0.23329051
12797,575,747,0.24581832
12798,575,747,0.24080141
12799,575,747,0.24114464
12800,575,747,0.2119186
12815,575,747,0.20142917
12826,575,747,0.24173386
12861,575,747,0.24204397
12866,575,747,0.20611702
12867,575,747,0.24950418
12868,575,747,0.20194517
12871,575,747,0.23388903
12872,575,747,0.22917025
12873,575,747,0.23711143
12874,575,747,0.2656745
12875,575,747,0.26593062
12876,575,747,0.34496352
12877,575,747,0.40181857
12878,575,747,0.43240255
12879,575,747,0.42008397
12880,575,747,0.4067264
12881,575,747,0.35441616
12882,575,747,0.39313468
12883,575,747,0.3706137
12884,575,747,0.3433749
12885,575,747,0.33257365
12886,575,747,0.36072588
12887,575,747,0.33771476
12888,575,747,0.32870427
12889,575,747,0.29326388
12890,575,747,0.2191292
12899,575,746,0.20648614
12983,434,134,0.27514055
12985,436,112,0.27563432
12986,438,98,0.38723907
12987,438,94,0.40726593
13148,292,535,0.21685795
13218,503,523,0.2096064
13220,506,537,0.42496705
13221,506,547,0.32494417
13222,513,556,0.26861084
13233,516,527,0.50209665
13268,575,747,0.21228112
13269,575,747,0.23155572
13270,575,747,0.23257655
13271,575,747,0.2790509
13403,575,746,0.22866097
13422,511,532,0.22783323
13423,505,538,0.28379062
13424,502,545,0.43211362
13426,496,556,0.24762903
13437,492,554,0.25645646
13455,575,746,0.20087557
13526,442,562,0.39460203
13701,575,746,0.21684009
13708,491,388,0.3759605
13709,494,381,0.44179913
13834,497,472,0.3664702
13835,498,478,0.2616481
13836,502,487,0.2801989
13837,504,496,0.30212364
13838,506,505,0.39790475
13839,507,514,0.4322318
13840,511,524,0.5345403
13841,512,534,0.6696949
13842,513,545,0.7211272
13843,515,556,0.70656544
13844,517,567,0.29967725
13845,522,583,0.22187619
13846,523,597,0.32089376
13847,524,607,0.3348077
13848,497,571,0.30200914
13854,386,376,0.22374193
13882,575,746,0.29843962
13883,575,746,0.25324526
13884,575,746,0.2288939
13885,575,747,0.21637976
13886,575,746,0.26379928
13887,575,747,0.26879495
13888,575,747,0.20473047
13952,355,106,0.2387802
13953,359,87,0.27027255
14023,621,94,0.46971047
14024,624,113,0.6120942
14025,626,126,0.5483929
14092,337,536,0.23995714
14094,336,546,0.3549218
14095,336,552,0.24265206
14096,336,557,0.21547626
14101,334,595,0.22155751
14150,575,747,0.20898126
14152,575,747,0.20224695
14160,575,747,0.2094477
14175,575,746,0.23092787
14176,575,746,0.2120013
14230,575,746,0.28219202
14231,575,746,0.22938202
14233,575,746,0.25700253
14234,575,746,0.24104378
14235,575,746,0.21066701
14238,575,746,0.21210383
14260,575,746,0.2119384
14261,575,746,0.20781668
14262,575,746,0.2190695
14263,575,746,0.28734213
14264,575,746,0.2792618
14270,575,746,0.21959808
14271,575,746,0.24807721
14273,575,746,0.21721867
14274,575,746,0.22222933
14276,575,746,0.2169913
14290,575,747,0.22532995
14291,575,747,0.24244784
14292,575,747,0.22711298
14293,575,747,0.27001515
14294,575,747,0.31233478
14295,575,747,0.461069
14296,575,747,0.42851618
14297,575,747,0.3550882
14298,575,747,0.39371446
14299,575,746,0.22733863
14300,575,747,0.33835357
14301,575,747,0.36556724
14302,575,747,0.34620064
14303,575,747,0.2592009
14304,575,747,0.24485157
14305,575,746,0.23127452
14306,575,747,0.33128577
14307,575,746,0.335164
14308,575,746,0.37560597
14309,575,747,0.51759446
14310,575,747,0.4917408
14311,575,747,0.28625217
14312,575,747,0.30255622
14313,575,747,0.3420858
14314,575,746,0.34310892
14316,575,747,0.25281826
14317,575,746,0.20081727
14318,575,746,0.2025007
14319,575,747,0.2927326
14320,575,747,0.28452706
14321,575,747,0.36429742
14322,575,747,0.48292726
14327,575,747,0.27202863
14329,575,747,0.23172756
14339,575,747,0.24577236
14340,575,747,0.31877616
14341,575,747,0.3892173
14342,575,746,0.20655455
14343,575,747,0.20070665
14517,575,746,0.20998973
14520,575,746,0.20683855
14526,575,746,0.22924194
14592,495,1023,0.3590648
14593,555,1054,0.27690646
14594,605,1075,0.41747662
14676,383,113,0.230827
