frame,x,y,prob
89,472,466,0.3739197
90,472,466,0.380654
91,472,473,0.40256765
92,472,466,0.39928594
93,473,466,0.39359653
94,473,466,0.39706674
95,472,466,0.3859331
96,472,466,0.38469377
97,472,473,0.39015207
98,472,466,0.39853805
99,472,466,0.4153448
100,472,473,0.3939297
101,472,466,0.3905426
102,472,466,0.39137653
103,472,473,0.38702002
103,981,37,0.20557669
104,472,466,0.3869544
104,1055,465,0.21322194
105,472,466,0.3930105
106,472,466,0.38973388
107,472,465,0.3970467
108,472,465,0.40390673
109,472,465,0.405041
110,472,466,0.38199735
111,472,466,0.38648617
112,472,473,0.38937882
113,472,473,0.37944275
113,1227,435,0.22300676
114,472,473,0.37616172
115,472,466,0.38668793
116,472,466,0.40134338
117,472,466,0.40055183
118,472,473,0.38852265
119,472,466,0.38761562
119,1054,465,0.23402773
120,472,466,0.3913945
121,472,466,0.38576075
121,1048,448,0.21528013
121,1227,435,0.21459825
122,472,466,0.38573456
122,1048,451,0.3591858
123,1048,451,0.46898013
123,472,466,0.3804604
124,1048,452,0.43505362
124,472,466,0.38111487
125,1051,452,0.4745565
125,472,466,0.38164154
126,1051,453,0.51162654
126,472,466,0.38494277
127,1051,453,0.57523775
127,472,465,0.40240675
128,1052,454,0.63033456
128,472,466,0.38992408
129,1053,453,0.4330052
129,472,466,0.38566035
130,1055,452,0.4485447
130,472,474,0.37345344
131,1056,451,0.44326115
131,472,474,0.3878262
132,472,474,0.37277025
132,1057,451,0.3166568
133,1057,451,0.3763004
133,472,474,0.37146083
134,1057,451,0.4320222
134,472,466,0.3663318
135,1057,448,0.50020283
135,472,473,0.3726476
136,1058,448,0.4988835
136,471,473,0.36600432
137,1058,447,0.5171887
137,471,473,0.3686475
138,1058,447,0.5200821
138,471,474,0.36244178
139,1058,447,0.51098907
139,472,466,0.3588774
140,1058,446,0.51904505
140,472,466,0.36262769
141,1058,446,0.51047945
141,471,473,0.36038616
142,1058,446,0.5236325
142,471,473,0.36325923
143,1058,447,0.5075993
143,471,474,0.36641404
144,1058,447,0.45913687
144,471,474,0.37165755
145,1058,447,0.49574235
145,471,473,0.36761978
146,1058,447,0.51468104
146,472,466,0.381002
147,1058,447,0.42107496
147,472,466,0.37852976
148,1057,447,0.4585738
148,472,466,0.38833618
149,1057,447,0.5042106
149,472,466,0.39071977
150,1058,447,0.508114
150,472,466,0.37825835
151,1058,447,0.5243702
151,472,466,0.40686196
152,1057,447,0.56601924
152,472,466,0.38754836
153,1057,447,0.5172021
153,472,466,0.38376635
154,1057,447,0.5327921
154,472,467,0.3798473
155,1058,446,0.5276856
155,472,467,0.38104442
156,1058,446,0.5449269
156,472,467,0.38552672
157,1058,446,0.5277784
157,472,467,0.38660386
158,1058,445,0.49636927
158,472,472,0.39041978
159,1058,445,0.51689595
159,472,467,0.3918132
160,1058,445,0.4713874
160,472,472,0.38417658
161,1058,444,0.43128473
161,472,467,0.38627774
162,472,467,0.36826646
162,1058,443,0.24704736
163,472,472,0.37283364
164,472,472,0.37302357
165,472,472,0.37885335
166,472,472,0.36822787
167,472,473,0.37243798
168,472,472,0.35418412
169,472,472,0.350077
169,1227,435,0.24353161
170,472,473,0.35630414
170,1227,435,0.20634909
171,472,473,0.36340678
171,1227,435,0.21376337
172,472,473,0.3637513
172,1227,435,0.21044904
173,472,473,0.36077264
173,1227,435,0.20598647
174,472,473,0.36465785
175,472,472,0.36915806
176,472,473,0.36281726
176,1227,435,0.22435266
177,472,472,0.34857413
178,472,472,0.34782192
179,472,468,0.34389654
180,472,473,0.31720725
181,472,473,0.2918133
182,472,472,0.31360328
182,692,184,0.2029049
183,472,472,0.3205951
183,692,184,0.20407903
184,472,473,0.32412332
184,692,184,0.2061776
185,472,473,0.3148066
186,472,473,0.3176411
187,472,473,0.3207586
188,472,473,0.31011862
189,472,472,0.31686857
190,472,472,0.33339572
191,472,472,0.31323007
192,472,473,0.31268284
192,1055,464,0.22178796
193,472,473,0.3101444
193,1055,464,0.22380126
194,472,473,0.31404477
194,1055,464,0.20742172
195,472,473,0.31991154
195,1055,464,0.2343735
196,472,473,0.3239051
196,1055,464,0.26975855
197,390,226,0.3669342
197,472,472,0.2758429
197,1055,464,0.25643438
198,391,235,0.5161228
198,1055,464,0.31000653
198,472,473,0.20449941
199,390,242,0.49473616
199,1055,464,0.32495427
200,391,248,0.49979147
200,1055,464,0.3435734
200,472,473,0.21085282
201,391,256,0.6137107
201,1055,464,0.35704178
202,391,264,0.5907723
202,1055,464,0.3310092
202,472,472,0.20052998
203,391,271,0.57891697
203,1055,464,0.30459452
204,391,274,0.3313727
204,1055,464,0.3241281
204,472,468,0.30605605
205,472,472,0.3456232
205,1055,464,0.3091305
206,472,468,0.32653466
206,1055,464,0.29980874
207,472,468,0.33312497
207,1055,464,0.32482323
208,1056,464,0.37764177
208,472,468,0.33598626
209,1056,464,0.4026428
209,472,468,0.32825047
210,1056,464,0.40301332
210,472,472,0.33134463
211,1056,464,0.34940413
211,472,472,0.29098612
212,1056,464,0.32907307
212,472,473,0.30311462
213,472,473,0.296175
213,1055,464,0.28041613
214,1055,464,0.30518097
214,472,473,0.30327973
214,692,184,0.20590732
215,1055,464,0.30979976
215,472,472,0.30295944
216,1056,464,0.34175542
216,472,473,0.3111312
217,1056,464,0.33648714
217,472,472,0.32060236
218,1056,464,0.35123456
218,472,472,0.3219057
219,1055,464,0.3408426
219,472,468,0.3271522
220,1056,464,0.40134984
220,472,472,0.3328723
221,472,468,0.33267564
221,1055,464,0.2812384
222,472,468,0.3763656
222,1056,464,0.3064185
223,472,467,0.363203
223,1055,464,0.33670583
224,472,468,0.37449908
224,1056,465,0.32931542
225,1055,464,0.3893066
225,472,468,0.34139302
226,1056,464,0.38092485
226,472,468,0.3347662
227,1055,464,0.37449357
227,472,468,0.32971662
228,1055,464,0.2966245
228,472,468,0.28456208
229,472,468,0.31353113
229,1055,465,0.304407
230,1055,465,0.34445974
230,472,467,0.33728844
231,473,468,0.32042947
231,1055,464,0.31088632
232,472,468,0.35737386
232,1055,465,0.22941618
233,473,468,0.25790775
233,1055,465,0.24806234
234,1055,464,0.3015181
234,472,468,0.24930717
235,1055,465,0.30936858
235,472,468,0.28930655
236,1055,464,0.3860556
236,472,468,0.32325026
237,472,468,0.33878034
237,1055,465,0.30423835
238,1055,465,0.32024103
238,472,468,0.31512073
239,472,468,0.33714893
239,1055,464,0.33316296
240,472,467,0.42013946
240,1055,464,0.24595551
241,472,467,0.39909568
241,1055,464,0.26719695
242,472,467,0.40963513
242,1055,464,0.37324578
243,472,467,0.4023525
243,1055,464,0.3462386
244,472,467,0.41557527
244,1056,464,0.40260652
245,1055,464,0.44464678
245,472,467,0.3911071
246,472,467,0.395125
246,1055,464,0.3878286
247,1056,464,0.42541873
247,472,467,0.3865743
248,472,467,0.37543678
248,1055,464,0.36738443
249,1055,464,0.40137932
249,472,467,0.37730795
250,1056,464,0.40589532
250,472,467,0.38260034
251,472,467,0.39937112
251,1056,465,0.3530171
252,1055,465,0.42451105
252,472,468,0.3773383
253,472,467,0.3740891
253,1055,465,0.3611471
254,472,467,0.38283798
254,783,172,0.20923637
254,1055,465,0.204286
255,1054,465,0.4648038
255,472,468,0.36284715
256,1054,464,0.39705187
256,472,467,0.36805
257,1054,465,0.52280307
257,472,467,0.3600167
258,1056,465,0.40815663
258,472,468,0.36355484
259,1056,463,0.38621816
259,472,467,0.37997514
260,1055,456,0.4740386
260,472,468,0.3657486
261,472,468,0.3744003
261,1055,465,0.33031896
262,472,467,0.40100345
262,1056,464,0.23191832
263,472,467,0.3621144
263,1056,465,0.27743745
264,472,468,0.3752187
264,1056,464,0.24662367
265,472,467,0.4102561
265,1056,465,0.24254912
266,472,468,0.3625326
266,1056,464,0.30126733
267,472,467,0.39659682
267,1056,464,0.24383204
268,472,467,0.39390475
268,1056,464,0.22556338
269,472,468,0.36095417
270,472,468,0.38805702
271,472,466,0.3975955
272,472,467,0.4336576
273,472,467,0.3856608
274,472,467,0.3888903
274,783,172,0.24842045
275,472,467,0.40024042
275,783,172,0.27768072
276,472,466,0.41209665
276,783,172,0.2577192
277,472,467,0.3617885
277,783,172,0.29967245
277,692,184,0.21453698
278,472,467,0.3681151
278,783,172,0.2793441
279,472,473,0.3602633
279,783,172,0.2953397
280,472,467,0.3814196
280,783,172,0.30581364
281,472,473,0.3542744
281,783,172,0.35271305
282,472,473,0.3565868
282,783,172,0.27067572
283,472,467,0.36431843
283,783,172,0.31913072
284,472,467,0.35256985
284,783,172,0.24987596
285,472,467,0.36077708
285,783,172,0.21561737
286,472,467,0.37028787
286,783,172,0.21673504
287,472,466,0.30641934
288,472,466,0.2512854
289,472,466,0.39243606
290,472,466,0.39569783
291,472,466,0.392347
291,783,172,0.2163519
292,472,466,0.38687834
292,783,172,0.2409671
293,472,466,0.3663848
293,1227,434,0.33806717
294,472,466,0.35397056
294,1227,435,0.2679944
295,472,466,0.35106605
295,1227,435,0.34656063
296,472,466,0.39065588
296,1227,435,0.32482585
297,472,466,0.37302217
297,1227,435,0.27242294
298,472,466,0.37949824
299,472,466,0.38284805
300,472,467,0.39796564
301,472,467,0.40008244
302,472,467,0.39328268
303,472,467,0.3844261
304,472,467,0.39103895
305,472,467,0.39066947
305,1055,463,0.20529012
306,472,467,0.3929429
307,472,467,0.38520676
308,472,467,0.37202504
308,352,226,0.28373048
309,352,234,0.42014423
309,472,467,0.34613746
310,352,242,0.38615057
310,472,467,0.30466536
310,1148,241,0.23048294
311,351,248,0.520461
311,472,467,0.34204036
311,1143,244,0.24787876
312,351,256,0.61750364
312,1137,246,0.35619128
312,472,467,0.331889
313,472,473,0.3647952
313,351,262,0.36172992
313,1132,248,0.24880672
314,472,467,0.3805592
314,1126,252,0.35485563
314,352,271,0.3339888
315,1121,256,0.45746785
315,472,473,0.3976202
316,1116,258,0.5426947
316,472,473,0.40921587
317,1111,262,0.41801083
317,472,473,0.39641106
318,1107,266,0.6080284
318,472,473,0.40574676
319,1103,268,0.4307357
319,472,473,0.39418593
320,472,473,0.39681625
320,1097,273,0.32421923
321,1093,276,0.4473824
321,472,473,0.39501172
322,472,473,0.3897219
323,472,473,0.37981287
324,472,473,0.38102195
325,472,473,0.38551503
326,472,467,0.3899847
327,472,467,0.39697552
328,472,473,0.39614192
328,372,427,0.20351821
329,472,467,0.3924106
330,472,473,0.40052158
331,473,467,0.38524854
332,472,473,0.39317587
333,473,467,0.39511108
334,473,467,0.41594157
335,472,467,0.40458643
336,472,467,0.39737156
337,472,473,0.38927773
338,472,473,0.4138164
339,472,473,0.4141497
340,472,473,0.4030757
341,472,473,0.4140275
342,472,473,0.40692195
343,472,473,0.4018413
344,472,473,0.4029909
344,1227,435,0.20375971
345,473,467,0.39617315
346,472,473,0.40343297
347,472,473,0.40583375
348,472,473,0.40973482
349,472,473,0.4082925
350,472,473,0.40548152
351,472,473,0.40076405
352,472,473,0.4085079
352,1227,435,0.22244921
353,472,473,0.38643673
354,473,467,0.39834723
355,472,467,0.41620472
356,472,466,0.40309125
357,472,465,0.36642992
357,783,172,0.21035875
358,471,465,0.42534423
359,466,455,0.30683103
359,783,172,0.2768548
359,473,473,0.23159939
359,1227,436,0.20055386
360,783,172,0.27739745
360,1227,435,0.20000446
361,783,172,0.2687072
362,783,172,0.33382398
363,783,172,0.35124508
364,783,172,0.35035005
365,783,172,0.34109068
366,783,172,0.30544302
366,597,13,0.20494242
367,783,172,0.33330274
368,783,172,0.32206655
369,783,172,0.322868
369,367,436,0.22024713
370,366,436,0.2938471
370,783,172,0.27780443
371,783,172,0.32114616
371,365,436,0.3091403
372,364,438,0.38241297
372,783,172,0.2746047
373,364,438,0.3393051
373,783,172,0.31657922
374,783,172,0.33890134
374,364,441,0.26592305
375,783,172,0.33788714
375,363,438,0.26080668
376,783,172,0.31363788
376,362,440,0.25476497
376,472,473,0.20805418
377,783,172,0.30889192
377,362,441,0.23604445
378,362,441,0.26879588
378,782,172,0.265972
379,783,172,0.31852752
379,362,441,0.20689741
380,783,172,0.30023605
380,362,437,0.2469883
381,782,173,0.29970983
382,783,172,0.33125272
382,362,437,0.30198905
383,783,172,0.35125214
383,363,437,0.2967524
384,783,172,0.33632728
384,363,437,0.28983974
384,614,471,0.2155185
385,783,172,0.3255344
385,362,436,0.3181042
385,614,472,0.23730902
386,362,436,0.37006682
386,783,173,0.28329855
386,614,472,0.2526475
387,783,172,0.31755495
387,363,436,0.28354502
387,615,472,0.24973427
388,783,172,0.3588023
388,363,435,0.26695886
388,615,472,0.2398138
389,783,172,0.38684568
389,615,472,0.28688458
389,363,435,0.28548142
390,783,172,0.37795696
390,363,435,0.31774086
390,614,472,0.29310825
391,615,472,0.4287923
391,783,172,0.31612998
391,363,435,0.27568498
392,363,434,0.3232834
392,783,173,0.24549519
392,615,472,0.23494053
392,757,483,0.2013445
393,363,435,0.3982737
393,783,172,0.32177603
393,615,472,0.27412486
393,757,482,0.2063885
394,363,435,0.36910626
394,783,172,0.33805442
394,615,472,0.23998939
395,363,435,0.37421852
395,783,172,0.34962904
395,615,471,0.24260308
396,363,434,0.3475122
396,783,172,0.31425613
396,615,472,0.2611399
396,757,482,0.21230765
397,363,434,0.36638144
397,783,172,0.3536109
398,363,435,0.35400173
398,783,172,0.31948283
398,693,184,0.20954782
399,362,435,0.37684605
399,783,172,0.3167713
400,362,435,0.41863993
400,783,173,0.24920946
400,693,184,0.20702554
401,783,173,0.27786702
401,363,435,0.25186172
401,852,537,0.22440997
401,693,184,0.21941033
402,783,173,0.28226644
402,363,435,0.23307006
402,693,184,0.23034635
402,852,537,0.21285956
403,783,173,0.2778598
403,363,435,0.2637797
403,852,537,0.25089812
403,693,184,0.22678897
404,362,435,0.31441116
404,783,172,0.28743514
404,852,537,0.24143092
404,693,184,0.21491525
405,783,172,0.3018568
405,363,435,0.24184537
405,852,537,0.23026967
405,693,184,0.21351556
406,783,172,0.29772526
406,693,184,0.21528852
406,852,537,0.21393345
406,363,434,0.21204323
407,783,172,0.31270856
407,693,184,0.21280172
407,852,537,0.20484151
407,363,434,0.20263706
408,783,172,0.32100198
408,693,184,0.20838927
408,363,434,0.20798554
409,783,172,0.33960214
409,852,537,0.21107829
409,362,433,0.2067822
410,783,172,0.344652
410,363,433,0.22071879
410,852,537,0.21061914
410,693,184,0.20139551
411,783,172,0.34608936
411,362,433,0.24697042
412,783,172,0.30505377
412,852,537,0.24023372
413,783,172,0.3239716
414,783,172,0.3093204
414,362,433,0.2369221
414,693,184,0.21842963
414,852,537,0.20547844
415,783,172,0.3080645
415,693,184,0.2425084
415,362,433,0.23172198
415,852,537,0.21917625
416,783,172,0.28042832
416,693,184,0.25214732
416,852,537,0.239549
416,362,434,0.23303957
417,783,172,0.28893703
417,362,434,0.2723972
417,851,537,0.2465066
417,693,184,0.22359642
418,362,434,0.31104353
418,783,172,0.27703348
418,851,537,0.26188165
418,693,184,0.22938591
419,362,434,0.3249134
419,783,172,0.2728196
419,851,537,0.23232529
419,693,184,0.22750375
420,363,434,0.3362605
420,693,184,0.22544609
420,783,172,0.22058748
421,363,434,0.24567142
421,693,184,0.23855378
421,783,172,0.21152544
421,735,192,0.20392369
421,757,483,0.20047736
422,363,434,0.26470727
422,783,172,0.2303948
422,693,184,0.22655
422,757,483,0.20623568
422,735,192,0.20183028
423,363,435,0.35227543
423,783,172,0.2209082
423,693,184,0.20876062
423,735,192,0.20102328
424,363,435,0.29659364
424,783,172,0.24340577
424,693,184,0.21211192
424,757,483,0.20639586
425,783,172,0.25968334
425,363,435,0.25055894
425,693,184,0.20361775
426,363,435,0.27992982
426,783,172,0.2669855
427,783,172,0.29209775
427,363,434,0.22561453
427,693,184,0.20461027
428,783,172,0.2566551
428,363,435,0.21340966
428,693,184,0.20246553
429,783,173,0.28360358
429,363,435,0.20870194
430,783,172,0.2491274
430,757,483,0.20868987
430,278,45,0.20815104
431,783,172,0.26933554
431,757,483,0.21036991
432,363,435,0.27093956
432,783,172,0.25098103
432,757,483,0.20565039
433,363,435,0.29238924
433,783,172,0.28743258
433,757,483,0.21330717
433,693,184,0.20622769
433,735,192,0.20067587
434,783,172,0.29430088
434,363,435,0.2825934
434,757,483,0.2148347
434,735,192,0.21013846
435,363,436,0.33170173
435,783,172,0.28356603
436,363,436,0.37979528
436,783,172,0.2873418
437,363,436,0.28956372
437,783,172,0.28480637
437,757,483,0.20081669
438,363,436,0.313515
438,783,172,0.28921673
438,735,192,0.20414741
439,783,172,0.27865705
439,735,192,0.20183434
440,783,172,0.2597683
440,757,483,0.2042962
440,276,115,0.20410562
441,783,172,0.27857098
441,735,192,0.22571787
441,276,122,0.20931791
442,783,172,0.21967906
442,757,483,0.21386006
442,735,192,0.21241365
443,783,172,0.2724541
443,473,466,0.2635318
443,362,436,0.249451
444,474,464,0.246848
444,783,172,0.2384236
444,757,483,0.21111222
444,735,192,0.203471
445,783,172,0.28033206
445,474,464,0.23061167
445,735,192,0.21520773
445,692,184,0.21356909
445,757,483,0.2004036
446,783,172,0.2950448
446,363,438,0.24984251
447,783,172,0.29088634
447,361,441,0.21194197
447,692,184,0.20381306
448,783,172,0.27816683
448,692,184,0.2314438
449,692,184,0.2601143
449,783,172,0.2508432
450,783,172,0.2537388
450,692,184,0.24862094
450,757,483,0.20054361
451,783,172,0.25899613
451,693,184,0.23786381
451,735,192,0.20714493
452,693,185,0.24513437
452,783,172,0.23357886
453,783,172,0.26355517
454,693,184,0.26350796
454,783,173,0.23130079
455,343,444,0.26752025
455,783,172,0.21950871
455,693,184,0.21849161
456,783,172,0.2441426
456,336,425,0.20841655
457,332,424,0.2848086
457,783,172,0.22861195
458,277,243,0.6654745
458,783,172,0.26460436
458,331,435,0.2251689
459,277,251,0.43760347
459,327,435,0.30587134
459,783,172,0.23437716
460,277,257,0.6995227
460,327,442,0.23904818
460,783,172,0.2337746
461,277,264,0.75287676
462,277,271,0.5177203
462,783,172,0.22182399
463,783,172,0.2694648
463,278,278,0.22476806
464,783,172,0.26741877
464,276,256,0.2478384
465,783,172,0.3071302
466,783,172,0.29274595
466,473,465,0.22978587
466,693,185,0.20707226
467,783,172,0.28496152
467,693,185,0.25034758
467,473,465,0.22821496
468,473,465,0.26037347
468,693,185,0.2464547
468,783,172,0.23266347
469,473,465,0.32525563
469,693,185,0.24245624
470,693,185,0.26145658
470,783,172,0.2519527
471,473,465,0.39317158
472,473,466,0.4073085
472,693,185,0.22915466
473,473,466,0.31801754
473,693,185,0.22777577
473,783,172,0.22077155
474,473,466,0.29041243
474,692,185,0.2509295
475,692,185,0.25315574
475,473,466,0.2378064
476,473,466,0.2392466
476,693,185,0.21624939
476,783,172,0.20320031
477,692,185,0.25830564
477,472,466,0.22396652
477,331,321,0.20196018
478,783,172,0.2618739
478,692,185,0.23076928
478,472,466,0.20872964
479,472,467,0.25071353
479,692,184,0.2258579
479,783,172,0.21473195
480,472,467,0.33090517
480,783,172,0.24358694
481,473,467,0.34047887
481,783,172,0.213735
481,1061,444,0.20707805
482,473,467,0.33610913
482,1059,444,0.25295508
483,1058,445,0.37649715
483,473,467,0.2647244
483,693,185,0.25784218
484,1058,444,0.39937985
484,693,185,0.23740262
484,473,467,0.22705483
485,1057,445,0.44101888
485,473,467,0.2572319
485,693,185,0.2508592
486,1056,445,0.4067772
486,473,466,0.32740772
486,693,185,0.25190797
487,1055,444,0.5108251
487,473,466,0.34732142
488,1053,443,0.5393864
488,473,466,0.3695202
488,693,185,0.22566041
489,1052,442,0.5367808
489,473,466,0.35533673
489,693,185,0.21076925
490,1051,444,0.5119857
490,473,467,0.3847134
490,706,56,0.2040926
491,473,467,0.36207736
491,1051,442,0.23882946
491,692,185,0.22165368
492,473,467,0.38121623
492,706,56,0.20395017
493,473,467,0.38541734
493,706,56,0.20584111
494,472,467,0.3911085
494,706,57,0.20745662
495,472,473,0.37771955
495,783,173,0.22372694
496,473,467,0.37162474
496,783,172,0.20986602
496,706,56,0.2059085
497,473,467,0.36458966
497,693,185,0.20524615
498,472,473,0.32944074
498,783,172,0.21600905
499,472,473,0.31821537
499,783,173,0.23844032
500,472,473,0.2972932
500,783,172,0.24992903
500,693,184,0.21911366
501,783,172,0.29950365
501,473,467,0.28041127
501,692,184,0.23277003
502,473,467,0.33043918
502,783,173,0.28041932
502,693,184,0.2048112
503,473,467,0.3385326
503,783,172,0.27104402
504,473,467,0.36794406
504,783,172,0.24149486
505,473,466,0.33860388
505,693,184,0.213635
506,473,466,0.3124978
506,692,185,0.24294142
507,473,466,0.29005194
507,692,184,0.26157913
508,473,466,0.37955117
508,693,185,0.22902592
509,473,465,0.32482377
509,693,184,0.20022054
510,473,466,0.38767803
510,692,185,0.23665832
510,1056,465,0.20905946
511,473,466,0.3160265
511,692,185,0.27058542
511,1056,465,0.225769
512,1056,465,0.27845553
512,692,185,0.27002752
512,473,466,0.24153207
513,692,185,0.29149938
513,1055,464,0.23738708
513,783,173,0.20069836
513,597,13,0.20021886
514,692,185,0.3156662
514,1055,464,0.22693074
514,473,467,0.20592207
515,692,185,0.27303874
515,1054,456,0.2662587
515,783,173,0.22902614
516,473,466,0.2899343
516,692,185,0.24378124
516,783,173,0.21028507
517,692,185,0.28856975
517,783,173,0.22682033
518,692,184,0.273166
518,783,173,0.21363962
518,473,466,0.21235877
518,597,13,0.20904213
519,692,185,0.27649492
519,472,466,0.2406538
520,692,185,0.26800722
520,473,466,0.22228292
520,783,173,0.21991979
521,692,185,0.3011939
521,783,173,0.21291795
521,473,466,0.21286474
522,692,186,0.3902737
523,692,186,0.37848374
523,473,466,0.22923595
524,692,186,0.44370228
524,473,466,0.2298736
525,692,186,0.4484425
526,692,186,0.43792552
526,473,465,0.24150796
527,692,186,0.35185844
527,473,465,0.2733853
528,473,465,0.33312377
528,692,186,0.32708642
529,692,185,0.3196068
529,473,465,0.28164527
530,473,465,0.3600314
530,693,185,0.23508313
531,473,466,0.3124409
531,692,185,0.27074352
532,473,466,0.38097185
532,693,185,0.22415358
533,473,466,0.3758912
534,473,466,0.39784363
534,693,185,0.2104762
535,473,466,0.39737594
536,472,466,0.3923958
537,473,466,0.39827982
537,693,185,0.20130233
538,472,466,0.39519772
539,473,466,0.33944663
540,473,466,0.38203332
540,692,186,0.21053602
541,473,466,0.36950704
541,692,185,0.20330518
542,473,465,0.39156336
542,693,186,0.2192025
543,473,465,0.29708818
543,692,186,0.26708093
544,473,465,0.33991686
544,693,186,0.22646163
545,473,465,0.38056827
545,692,186,0.20369795
546,473,466,0.4010725
547,472,466,0.3723342
548,473,466,0.35236678
549,473,466,0.3643599
550,473,466,0.26926997
550,692,185,0.22523032
551,473,466,0.31333986
552,473,466,0.35060433
553,473,466,0.31797567
554,473,466,0.3670611
555,473,466,0.37722212
556,473,466,0.35918242
557,473,466,0.38520968
558,473,466,0.3952527
559,473,466,0.38666695
560,473,466,0.38283065
561,473,465,0.3815876
562,473,465,0.39071202
563,473,465,0.38655812
564,473,465,0.37550366
564,692,186,0.21184325
565,473,465,0.29847395
565,692,186,0.28135687
566,692,185,0.27171788
566,473,465,0.2311882
567,473,465,0.2821041
567,692,186,0.2803031
568,692,185,0.3509014
