frame,x,y,prob
53,1217,465,0.41555205
53,585,106,0.4152548
53,1255,474,0.28668293
54,585,106,0.38428906
54,1253,474,0.3781662
54,1216,466,0.2845025
54,768,481,0.21724302
55,585,106,0.36170366
55,1247,472,0.23598485
55,768,481,0.22674698
55,1217,467,0.2086925
56,585,106,0.3927993
56,1246,474,0.2598155
56,1217,468,0.20391925
57,585,106,0.44359004
57,1241,475,0.20466489
58,585,106,0.438575
59,585,106,0.3662277
59,768,482,0.21289362
60,585,106,0.3546854
60,768,482,0.2037927
61,585,106,0.35740352
61,1225,476,0.24172255
61,768,481,0.22279193
62,585,106,0.43579325
62,1221,474,0.41463077
62,768,482,0.22409871
63,1216,473,0.4512846
63,585,106,0.43124864
63,768,481,0.23138684
64,585,106,0.4664732
64,1215,474,0.29314867
64,768,482,0.20775896
65,585,106,0.5195624
65,1216,475,0.2734083
66,585,106,0.3968082
66,1216,474,0.27726936
66,768,482,0.21562114
67,1216,474,0.31499046
67,768,482,0.23437308
67,585,106,0.23181203
68,1217,474,0.41480055
68,768,482,0.23869728
69,1217,474,0.2806139
69,768,482,0.26564497
70,768,482,0.24889453
70,585,107,0.21858443
71,585,106,0.23416524
71,768,481,0.21027139
72,585,106,0.27927443
72,1221,474,0.22751969
72,591,263,0.21522142
72,768,482,0.2014491
73,591,267,0.4217173
73,1221,474,0.23388481
73,768,481,0.20624699
73,585,106,0.20221032
74,591,271,0.25354
74,768,482,0.23118055
74,585,106,0.22078317
75,591,276,0.44895762
75,1223,474,0.23864757
75,585,106,0.221599
76,590,280,0.3297103
76,1225,473,0.23344819
76,585,106,0.22107118
77,585,106,0.41613403
77,1226,473,0.3235492
78,590,287,0.5208151
79,590,293,0.54810697
80,590,297,0.5051754
81,589,301,0.4945369
82,590,306,0.54411894
83,590,311,0.46783295
83,1234,473,0.22138064
84,588,296,0.49339876
84,585,106,0.3776034
84,1235,473,0.33910558
85,585,277,0.51689684
85,1236,473,0.34658346
85,585,106,0.2879423
86,585,106,0.38815877
86,1238,472,0.20231703
87,585,106,0.4979587
88,585,107,0.5443153
89,585,107,0.5401034
89,1241,472,0.20261563
90,585,107,0.5334589
91,585,106,0.55305886
92,585,106,0.55007714
93,585,106,0.5233353
94,585,106,0.54928964
95,585,106,0.5554944
96,585,106,0.56908655
97,585,106,0.57101905
98,585,106,0.5723184
99,585,106,0.56451374
100,585,107,0.5300023
101,585,107,0.5676556
102,585,106,0.58390707
103,585,107,0.57965755
104,585,106,0.5652509
105,585,106,0.565671
105,768,482,0.20614898
106,585,106,0.5744512
107,585,107,0.5431446
108,585,106,0.5752202
109,585,106,0.565383
110,585,106,0.5698058
111,585,106,0.5663352
112,585,106,0.5329097
112,768,482,0.20578307
113,585,106,0.48422414
114,585,106,0.543145
115,585,106,0.45532337
116,585,106,0.44192117
117,585,106,0.47276485
118,585,106,0.4719352
119,585,106,0.5014433
120,585,106,0.50523293
121,585,106,0.5101341
122,585,106,0.50158036
123,585,106,0.54207814
124,585,106,0.5610853
125,585,106,0.49716526
126,585,106,0.5236981
127,585,106,0.49153423
128,585,106,0.48850045
129,585,106,0.39119437
130,585,106,0.42109153
131,585,106,0.3591024
131,847,525,0.20135762
132,585,106,0.2513851
132,847,525,0.20074318
133,576,524,0.2932455
133,585,106,0.20265444
134,576,524,0.35630846
134,585,106,0.21030785
135,575,523,0.2689963
135,585,106,0.22994362
136,585,106,0.22139236
137,585,106,0.20691557
138,577,514,0.21272367
139,585,106,0.21119921
140,585,107,0.29597256
140,578,524,0.20790671
141,581,525,0.2759589
141,585,107,0.25159812
142,585,107,0.3372205
142,581,525,0.22562261
142,768,481,0.20541798
143,585,107,0.28376007
143,578,524,0.24377316
144,585,107,0.2789374
144,578,525,0.26836312
145,585,107,0.31741104
145,578,525,0.28626043
146,585,107,0.392588
146,578,525,0.3157499
147,585,108,0.41151652
147,578,525,0.3476198
148,578,525,0.3776056
148,585,108,0.3479466
149,578,525,0.3352659
149,585,107,0.31856737
150,578,525,0.3812706
150,586,111,0.20225081
151,578,525,0.35325822
151,491,85,0.25490233
152,487,93,0.42572948
152,578,525,0.30692026
153,578,525,0.39573708
154,578,525,0.37839922
154,586,111,0.20422652
155,578,525,0.34941685
156,578,525,0.3026662
156,481,137,0.26963454
157,578,525,0.3230435
158,578,525,0.29897922
159,577,524,0.27002266
160,577,524,0.28968874
161,577,524,0.29085666
162,577,524,0.32458624
163,577,525,0.311223
164,513,127,0.30385154
164,577,525,0.23740955
165,514,126,0.5757479
166,516,126,0.5939028
167,518,124,0.31370988
168,522,122,0.2638122
168,1254,372,0.21731226
169,1256,367,0.4893011
169,523,122,0.30103758
170,524,121,0.39303172
170,1258,364,0.3671824
171,526,121,0.47454694
171,1262,361,0.31671432
172,526,122,0.5198158
172,1265,358,0.32359195
173,526,123,0.5716096
174,527,122,0.51186657
174,765,483,0.2610858
175,527,123,0.5651765
176,527,124,0.51961374
176,1183,533,0.2054722
177,531,126,0.42439264
177,764,483,0.25322086
178,531,126,0.42729685
178,764,483,0.23062706
179,532,127,0.3286767
179,763,483,0.2711201
180,532,128,0.32920423
180,763,482,0.20093174
184,1146,507,0.22313938
185,762,483,0.23690313
185,1147,508,0.20241156
186,762,483,0.32699773
187,762,483,0.2733875
188,761,483,0.23182096
189,761,483,0.21250695
191,578,107,0.222118
191,761,483,0.21896896
192,761,483,0.24217135
193,761,482,0.31234407
193,1181,526,0.26853487
194,761,482,0.3798748
194,1182,534,0.2942815
195,1182,525,0.46037385
195,761,482,0.35251328
196,1182,525,0.4520608
196,761,482,0.37634033
197,762,482,0.45524943
197,1181,525,0.29553783
198,762,482,0.444344
198,1183,533,0.21124195
199,762,482,0.347434
199,1183,533,0.21652229
200,762,482,0.32152393
200,1183,534,0.22233413
201,763,482,0.3196931
201,1183,534,0.24601772
202,763,482,0.24386816
202,1183,535,0.24128553
203,763,482,0.2705018
204,1182,535,0.25540075
204,762,482,0.21139973
204,574,524,0.2098645
205,574,524,0.24239364
205,1182,535,0.22584471
205,762,482,0.20079985
206,574,524,0.2724593
206,1182,534,0.23598512
207,574,524,0.3205247
207,1182,534,0.2156129
208,574,524,0.31188118
209,574,524,0.28430325
210,574,524,0.26405993
211,574,524,0.28479642
212,574,524,0.32720882
213,574,524,0.33489987
214,574,525,0.3809649
215,574,525,0.44110146
216,574,525,0.50130635
217,573,525,0.45253566
218,573,525,0.41802976
219,573,525,0.46082228
219,764,482,0.22736685
220,764,482,0.34582844
220,572,525,0.2325385
221,765,482,0.4568486
222,765,482,0.5140643
223,765,483,0.41748133
223,552,273,0.3266415
224,551,277,0.42815673
224,764,482,0.33939484
225,764,482,0.31369564
225,551,281,0.28190452
226,765,483,0.41992617
227,553,291,0.51443833
227,765,482,0.34825924
228,553,295,0.59542274
228,765,482,0.40639278
229,765,482,0.4587277
229,553,301,0.38272786
230,553,305,0.786171
230,765,482,0.328815
230,1184,533,0.25662714
231,553,311,0.60116905
231,764,482,0.30258405
231,1183,533,0.25155035
232,553,316,0.8143704
232,765,482,0.2826561
233,554,318,0.5257498
233,765,482,0.33994663
234,552,305,0.73247033
234,765,482,0.2698414
235,551,296,0.69746083
235,765,482,0.2593875
236,765,483,0.45295006
237,548,279,0.49828595
237,765,482,0.2939535
238,547,272,0.60265225
238,765,483,0.32577205
239,546,265,0.4612514
239,765,483,0.35570392
240,765,483,0.42676696
240,1184,534,0.20565072
241,765,483,0.44312528
241,1184,533,0.21574897
242,765,483,0.45061538
243,765,483,0.459353
244,764,483,0.4116419
245,765,483,0.4004784
246,765,483,0.42356807
246,1183,534,0.27500457
247,765,483,0.41452524
248,765,483,0.41106257
249,765,483,0.42102626
249,593,521,0.2134184
250,765,483,0.3835206
251,765,483,0.4159103
252,765,483,0.38689792
253,765,483,0.4020956
254,765,483,0.48093346
255,765,483,0.4636275
256,765,483,0.43113464
257,765,483,0.43259102
258,765,483,0.44368863
259,765,483,0.46006995
260,765,483,0.4022344
261,765,483,0.39249635
262,765,483,0.39120656
262,1184,533,0.24004921
263,764,483,0.4015291
263,1185,534,0.34305426
264,1186,533,0.43238637
264,764,483,0.38015306
265,765,483,0.38815436
265,1184,524,0.2941174
265,1253,366,0.2642326
266,1185,524,0.5207312
266,765,483,0.38707682
267,1186,524,0.5123972
267,518,214,0.38863796
267,764,483,0.3559602
268,1188,524,0.5274243
268,516,217,0.48787782
268,765,483,0.34212366
269,516,223,0.6221786
269,765,483,0.23938179
269,1245,504,0.21456893
270,765,483,0.37043083
270,583,112,0.21184856
271,765,483,0.32705203
271,583,112,0.2415305
271,594,521,0.20695406
272,765,483,0.34499756
272,1235,504,0.21391591
272,594,521,0.20843203
272,583,112,0.20771042
273,765,483,0.40261665
274,765,483,0.41431877
275,765,483,0.38959917
275,1183,536,0.3123279
275,594,521,0.2180719
276,1183,536,0.4223849
276,765,483,0.35877743
276,594,521,0.22690532
277,1183,535,0.4368083
277,765,483,0.33491558
278,765,483,0.29578057
278,594,521,0.26149657
278,1183,534,0.24012336
279,765,483,0.28619513
279,594,521,0.26635194
279,1183,534,0.22331989
280,765,483,0.34242207
280,594,521,0.219701
281,765,483,0.35563517
281,594,521,0.23364906
282,765,483,0.38801298
283,764,483,0.4083081
284,765,483,0.42761034
284,1183,534,0.23420116
285,765,483,0.41781855
285,1183,534,0.23426814
286,765,483,0.45346445
287,765,483,0.4336537
288,765,483,0.4193389
288,1225,482,0.20435409
289,765,483,0.4051048
290,765,483,0.3793551
291,764,483,0.36817354
292,764,483,0.33502746
293,764,483,0.32690865
293,1185,522,0.26493478
294,764,483,0.32384405
294,1185,521,0.26086742
295,764,483,0.3086473
295,1184,522,0.20781066
296,764,483,0.2926859
297,764,483,0.27129653
298,764,483,0.32003975
299,764,483,0.353538
299,1183,523,0.22087619
300,763,483,0.25879923
301,544,263,0.2703589
301,764,484,0.24546382
302,763,483,0.2830284
302,544,265,0.2692049
303,763,484,0.29080212
304,545,271,0.30117625
304,763,484,0.2728721
305,545,274,0.39086133
305,763,484,0.2871509
306,545,276,0.397795
306,763,484,0.2581361
307,545,281,0.4062568
307,763,484,0.24795584
308,763,484,0.35739964
309,763,484,0.3074462
310,546,288,0.2790476
310,763,484,0.26400155
311,546,291,0.61001205
312,546,295,0.7718852
313,546,298,0.66211087
314,546,302,0.70755446
315,547,305,0.71434706
316,548,308,0.6255608
317,547,312,0.6383113
317,574,517,0.21229668
318,548,316,0.67472833
318,574,517,0.20179689
319,548,318,0.6164796
320,548,322,0.55856377
320,574,517,0.22863881
321,551,328,0.566468
321,574,517,0.2064956
322,551,325,0.708735
323,551,327,0.66507137
324,552,328,0.5651513
325,552,331,0.5513756
326,552,332,0.6981396
327,552,334,0.73641485
328,553,336,0.7717134
329,553,338,0.5967346
330,553,341,0.58959
331,553,343,0.7550686
332,553,346,0.73545504
333,553,348,0.59114087
344,573,517,0.29224625
345,573,517,0.3140379
345,1157,367,0.29164052
345,555,405,0.20064399
346,573,517,0.36922744
346,1157,367,0.27190438
347,555,421,0.36699453
347,574,518,0.34500593
347,1156,367,0.21183422
348,574,517,0.4271764
348,555,426,0.3888173
348,1156,366,0.31832328
349,1155,366,0.42988944
349,574,517,0.41675475
349,556,435,0.37661165
350,574,516,0.43947044
350,556,445,0.42128235
350,1155,366,0.41048673
351,556,452,0.41674697
351,1154,366,0.38920084
351,574,515,0.24105921
352,574,514,0.41187787
352,1153,366,0.32346296
352,595,518,0.23734398
353,574,514,0.40654007
353,1153,366,0.29780713
354,574,513,0.40074968
355,574,512,0.35411862
356,1004,525,0.28328982
356,571,342,0.24430133
357,573,325,0.55958354
357,1004,525,0.2579616
358,576,312,0.63537264
359,578,301,0.40894392
360,578,291,0.43701437
361,577,514,0.39723897
361,581,281,0.29302123
362,1183,533,0.4694053
362,578,514,0.37952572
362,582,275,0.3739422
363,584,268,0.4110189
363,1183,533,0.39487448
363,578,514,0.33817032
364,578,514,0.4388387
364,1184,533,0.23896202
365,578,514,0.4580882
365,1183,533,0.26457292
366,578,515,0.48217463
366,1183,532,0.35959965
367,577,515,0.52877665
368,577,515,0.5246998
368,1183,532,0.2324206
369,577,515,0.51890457
369,1183,532,0.36212024
370,576,515,0.5191134
371,576,516,0.51040864
372,576,516,0.48327366
373,576,514,0.51664203
374,576,513,0.5070313
375,575,511,0.33867252
378,1183,527,0.20108275
379,1183,527,0.2297428
380,1183,527,0.21798757
381,1182,527,0.26401305
382,1182,527,0.25000417
383,1183,533,0.2344699
384,1183,533,0.23093559
385,1183,533,0.24785028
386,1183,533,0.23238048
387,1183,533,0.262056
388,1183,533,0.24608727
389,1183,533,0.2491578
390,1183,533,0.27915284
391,1183,533,0.316954
392,1183,533,0.29195255
393,1183,533,0.29072127
394,1184,533,0.27260152
395,1183,533,0.23477778
396,601,261,0.3480912
396,1183,533,0.22953156
397,601,263,0.3925164
398,602,265,0.47915375
399,602,268,0.39195234
399,571,524,0.20771581
400,571,523,0.28470528
401,572,524,0.42210725
402,572,525,0.40371343
402,603,277,0.22722052
403,603,281,0.46583638
403,573,525,0.26970538
404,573,525,0.45498165
405,573,525,0.52909243
406,574,525,0.4499905
406,604,291,0.37954178
407,604,295,0.41982824
407,574,525,0.38905507
408,574,525,0.38918474
408,605,298,0.35238618
409,605,302,0.46935147
409,574,525,0.3336527
410,605,305,0.70283616
410,574,525,0.27422947
411,605,309,0.44868878
411,574,525,0.2657399
412,604,315,0.47644094
412,574,525,0.31836057
413,600,312,0.55044943
414,595,308,0.68776095
415,593,308,0.68767697
416,590,307,0.5309777
417,586,306,0.8119049
418,583,305,0.8139971
419,578,306,0.5973315
420,576,306,0.82669884
421,573,305,0.80534214
422,571,306,0.54946035
422,58,322,0.30154058
423,566,306,0.7900987
424,564,307,0.80092514
424,1184,533,0.20140916
425,562,308,0.68722767
425,1184,533,0.20731932
426,558,310,0.45943868
426,1184,533,0.23860203
427,556,311,0.72488844
427,1184,533,0.24583252
428,552,313,0.7754679
428,1184,533,0.3216748
429,551,314,0.6200115
429,1184,533,0.28867796
430,547,316,0.77094316
430,1184,533,0.3072573
431,544,318,0.60883415
431,1184,533,0.32382703
432,541,322,0.6813945
432,1184,533,0.30976075
433,538,325,0.5844714
433,1184,534,0.34447065
434,536,328,0.69970727
434,1184,533,0.32118553
435,534,332,0.7251855
435,1184,533,0.32004037
436,531,336,0.6501243
436,1184,534,0.37014064
437,528,340,0.48969486
437,1184,535,0.43035412
438,525,344,0.8102035
438,1184,535,0.4468224
439,522,348,0.5895437
439,1184,534,0.40753502
440,521,354,0.56966805
440,1184,534,0.3481016
441,518,358,0.51153666
441,1183,534,0.31985003
442,516,364,0.7547163
442,1184,534,0.34793797
443,513,369,0.41967285
443,1183,534,0.3299712
444,1183,534,0.3091144
444,511,377,0.27376541
444,576,525,0.24577959
445,1183,533,0.32684332
445,576,525,0.25369042
446,1184,534,0.3413355
446,576,525,0.3054425
447,576,525,0.36887017
447,1184,534,0.34225956
448,576,526,0.40505335
448,1183,534,0.35222292
449,576,525,0.43292475
449,1184,534,0.3653873
450,1184,534,0.38295224
450,576,526,0.38236094
451,576,526,0.41223317
451,1184,534,0.40427393
452,1184,534,0.4056632
452,576,526,0.39802894
453,576,526,0.39040437
453,1184,534,0.3817972
454,576,526,0.38727853
454,1184,535,0.38000607
455,576,526,0.37062195
455,1184,534,0.3314796
456,576,526,0.36522081
456,1184,534,0.2438945
457,576,525,0.33807373
458,491,345,0.55570704
459,493,323,0.61669743
460,496,303,0.59733367
460,1251,444,0.21252912
461,576,525,0.31003693
462,576,525,0.34175014
462,1184,533,0.20107219
463,576,525,0.25366658
463,1246,358,0.202645
464,576,526,0.32832906
464,1243,323,0.26739603
465,576,526,0.33170357
465,1242,293,0.28958786
466,576,526,0.40557206
466,1184,534,0.23887466
466,18,293,0.20872654
467,576,526,0.3837968
467,1184,534,0.27940235
468,576,526,0.39105907
468,1184,534,0.31716135
469,576,526,0.399155
469,1185,534,0.327778
470,576,526,0.33211762
470,1184,534,0.3125967
471,1185,534,0.35393324
471,576,526,0.29594287
472,506,192,0.35318473
472,1184,534,0.31193918
472,576,526,0.25768727
473,1185,533,0.29785445
473,505,188,0.29585266
473,576,526,0.2535799
474,576,526,0.33752465
474,1185,533,0.24897036
475,576,525,0.26067308
475,1185,533,0.2459194
476,576,526,0.2588796
476,1185,533,0.23876986
477,1185,533,0.24765489
477,576,525,0.21665245
478,576,525,0.26079062
478,1185,534,0.21732222
479,576,525,0.27322832
479,1185,533,0.2237013
480,576,525,0.293124
480,1184,526,0.23018962
481,576,525,0.2800037
481,1185,533,0.21404137
482,576,524,0.27957374
482,1185,533,0.20094314
483,576,524,0.24314107
484,576,524,0.21742266
485,576,524,0.21566816
486,576,525,0.21792102
487,585,107,0.25810158
488,585,107,0.28535002
488,576,525,0.20209266
489,585,107,0.27117965
489,576,525,0.22259863
490,585,107,0.2572023
490,576,525,0.2211643
491,585,107,0.3082996
491,576,526,0.23879135
491,1184,525,0.21215361
492,1183,526,0.28972048
492,585,107,0.28856003
492,576,526,0.261974
493,1184,526,0.37888014
493,585,107,0.30290052
493,576,526,0.25892764
494,1185,533,0.4130747
494,585,107,0.34913453
494,576,526,0.2834439
495,1184,526,0.3786
495,585,107,0.35518426
495,576,525,0.29472527
496,585,107,0.37306398
496,1184,526,0.3389548
496,576,525,0.28887457
497,585,107,0.44945055
497,576,525,0.28169203
497,1183,526,0.22186191
498,585,107,0.4277005
498,576,525,0.30127087
498,1184,526,0.21016112
499,585,107,0.37457725
499,576,524,0.2779518
500,585,107,0.37538284
500,1183,527,0.26697472
500,576,524,0.25574
501,585,107,0.32246116
501,576,524,0.2309417
502,585,107,0.31952044
502,1184,525,0.27160558
502,201,493,0.21288428
502,576,524,0.20073909
503,585,107,0.27288228
503,576,524,0.23404819
504,1185,522,0.25664762
504,585,107,0.25578356
504,576,524,0.23220716
505,585,107,0.3055735
505,576,524,0.27409264
506,576,524,0.3406135
506,585,107,0.29137474
507,576,524,0.35389948
507,585,107,0.31423858
508,576,524,0.39795643
508,585,107,0.33930984
509,585,106,0.419792
509,576,525,0.39758343
510,585,106,0.44890323
510,575,525,0.33862123
511,585,106,0.40292165
512,585,106,0.39948827
512,201,493,0.3010259
513,585,106,0.4447755
513,201,493,0.29666775
514,585,106,0.3836628
515,585,106,0.36103612
515,855,252,0.22786036
516,585,106,0.3711606
516,855,252,0.2156977
517,585,106,0.34266764
518,585,106,0.36234367
518,201,493,0.31924844
519,201,493,0.38833517
519,585,106,0.37007916
520,585,106,0.30875182
520,201,493,0.28002682
520,855,252,0.22550638
521,585,106,0.2666108
521,855,252,0.20244238
523,521,275,0.29522023
524,585,106,0.3105985
525,585,107,0.49258307
525,855,252,0.22705078
526,521,287,0.40125722
527,522,294,0.6388596
528,522,298,0.54882544
529,522,303,0.49945283
529,578,525,0.324237
530,523,307,0.55515313
530,577,525,0.3037649
531,522,313,0.47130325
531,577,525,0.3157259
532,522,317,0.6206224
532,577,525,0.23302567
533,585,106,0.54088163
533,577,526,0.20990038
534,528,325,0.623015
535,533,327,0.7780494
536,538,328,0.64271224
537,542,328,0.64648557
538,546,331,0.6741971
539,551,333,0.6182743
540,554,335,0.82160056
541,557,337,0.7641277
542,559,339,0.46044803
543,564,341,0.57677466
544,567,345,0.5658892
545,577,524,0.3465039
545,585,107,0.3346282
546,586,106,0.5115717
546,577,524,0.29823527
547,585,106,0.52231425
547,577,524,0.3024718
548,586,107,0.4453752
548,577,524,0.3319838
549,586,107,0.5004583
549,577,524,0.29834056
550,586,106,0.51126707
550,577,524,0.28433514
551,586,107,0.53882104
551,577,524,0.24277426
552,586,107,0.56179214
552,577,524,0.24006565
553,586,107,0.5563024
553,577,524,0.2391695
554,586,107,0.555664
554,577,524,0.2240077
555,585,106,0.51619667
556,585,106,0.4788366
556,603,397,0.2588249
557,606,405,0.46276122
557,585,106,0.43526003
558,608,412,0.5092853
558,585,106,0.23718725
559,585,106,0.34204307
559,612,420,0.33619988
560,614,427,0.49520183
560,585,106,0.31488472
560,577,524,0.21679494
561,617,436,0.39839235
561,585,106,0.29522407
561,577,524,0.28497273
562,630,442,0.3783263
562,577,524,0.32801977
563,578,524,0.38562405
563,585,106,0.28476876
564,658,437,0.5324753
564,578,525,0.25248024
564,585,106,0.22712728
565,578,524,0.28458172
565,585,106,0.266382
565,668,431,0.24486223
566,581,523,0.42322233
566,585,106,0.32799292
567,582,523,0.49607614
567,585,106,0.26545262
568,583,523,0.44946307
568,585,106,0.29160142
569,583,522,0.26308948
569,585,106,0.23878813
570,585,106,0.21405756
570,742,432,0.200477
571,585,106,0.27457666
571,202,493,0.22077505
572,202,493,0.37121138
573,777,443,0.46582085
573,202,493,0.25621918
574,786,448,0.5516539
574,202,493,0.20570824
575,795,452,0.5727207
575,202,493,0.3242583
576,806,453,0.5350282
576,202,493,0.30960524
577,817,457,0.55329317
577,202,493,0.2406036
578,828,461,0.44185996
578,202,493,0.2546335
579,837,464,0.3310857
579,586,106,0.30442482
579,202,493,0.23208545
580,586,106,0.356003
580,851,473,0.21476363
580,202,493,0.20466405
581,586,106,0.35968915
581,202,493,0.26346427
582,586,107,0.41926873
583,586,107,0.4773494
584,586,107,0.37519732
585,586,107,0.38513625
586,586,107,0.40366483
587,586,107,0.42613396
588,586,107,0.4064753
589,586,107,0.3705126
589,574,524,0.2657443
590,941,563,0.47678253
590,575,524,0.37596262
590,586,106,0.3673282
591,947,573,0.50190324
591,575,524,0.42054307
591,586,107,0.37359136
592,956,585,0.5807537
592,576,524,0.43937883
592,586,106,0.3929088
593,576,524,0.42336568
593,586,106,0.42122337
593,966,597,0.35003832
594,586,107,0.43422046
594,576,524,0.39872736
594,976,611,0.2937703
595,985,623,0.561191
595,586,106,0.39913797
595,576,523,0.39472345
596,586,106,0.4304963
596,577,523,0.29140812
596,993,635,0.28795633
597,586,107,0.46015388
597,994,638,0.27553433
597,577,524,0.26736987
598,586,107,0.43533322
598,576,524,0.31744462
599,576,523,0.41831112
599,586,106,0.3905401
600,585,106,0.48208013
600,576,524,0.3486697
600,997,627,0.22852051
601,585,106,0.5016426
601,575,524,0.29316902
601,997,625,0.2688625
602,585,106,0.44864854
602,997,624,0.3654289
602,575,524,0.2796812
603,585,106,0.47184265
603,998,623,0.27222836
604,585,106,0.43747184
604,1002,622,0.21363254
605,585,106,0.45456272
606,585,106,0.39462298
607,585,106,0.43919772
608,585,106,0.45199823
609,585,106,0.4429792
610,585,106,0.4312147
611,585,106,0.47749004
612,585,106,0.5021407
613,585,106,0.4458603
614,585,106,0.5014652
615,585,106,0.5080846
616,585,106,0.47415414
617,585,106,0.42728597
618,585,106,0.3503027
619,585,106,0.3191718
619,598,518,0.24143787
620,585,106,0.3112981
620,598,518,0.27945656
621,585,106,0.39635792
621,1013,637,0.21487123
622,585,106,0.44114822
622,1012,636,0.22080663
623,585,106,0.48739874
624,585,106,0.41864833
624,1012,635,0.20863688
625,585,106,0.38107678
625,1012,636,0.22144155
626,585,106,0.3923296
626,1012,637,0.2174364
627,585,106,0.44229764
628,585,106,0.43480888
629,585,106,0.4716871
630,585,106,0.3818261
631,585,106,0.3589635
632,585,106,0.40466124
633,585,106,0.29384404
634,585,106,0.42270365
635,585,106,0.53407866
636,585,106,0.4729678
637,585,106,0.47545186
638,585,106,0.5080583
639,585,106,0.46161368
639,836,504,0.24711907
640,585,106,0.5075434
640,836,503,0.2450825
641,585,106,0.5254813
641,836,504,0.22740701
642,585,106,0.5038968
642,836,504,0.24865355
643,585,106,0.4802409
643,836,503,0.27312526
644,585,106,0.53573394
644,836,503,0.2594759
644,851,525,0.21179815
645,585,106,0.55902934
645,836,504,0.2125455
646,585,106,0.49901703
646,836,503,0.22962542
646,851,525,0.21396835
647,585,106,0.53742534
647,836,503,0.24043922
647,850,525,0.21048431
648,585,106,0.57291234
649,585,106,0.523277
650,585,106,0.5100502
650,578,525,0.21650712
651,585,106,0.48760602
651,577,525,0.21127613
652,585,107,0.45733985
652,577,526,0.24145493
653,585,107,0.5262374
654,585,106,0.48155794
654,576,525,0.23058388
655,585,107,0.5033913
655,576,525,0.20344242
656,585,107,0.5049865
657,585,106,0.3895564
658,585,106,0.41293046
659,585,106,0.3795446
660,585,106,0.48560596
661,585,107,0.44427845
662,585,106,0.4554887
663,585,106,0.44570497
663,573,515,0.21156693
664,585,106,0.4769923
664,836,503,0.21304795
665,585,107,0.54473084
666,585,106,0.57287747
666,1213,253,0.46059653
667,585,107,0.5407121
667,1215,252,0.30482838
668,585,107,0.50133216
668,1216,253,0.23877215
669,585,107,0.5494944
670,585,107,0.55805427
671,585,107,0.5688019
672,585,107,0.5781989
673,585,107,0.58227944
674,585,107,0.59123456
675,585,107,0.6092412
676,585,107,0.59672695
676,1186,533,0.22032881
676,597,517,0.2122394
677,585,107,0.6056335
678,585,107,0.60654724
679,585,107,0.60856164
680,585,107,0.61539644
681,585,107,0.62282205
682,585,107,0.6136599
