frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1075.32,818.622,1075.34,814.696
000000000000,1644.98,754.614,1629.12,754.644
000000000000,722.619,911.103,794.81,906.896
000000000000,0.0,0.0,0.0,0.0
000000000005,1641.06,754.59,1640.99,758.599
000000000005,722.532,911.177,798.667,907.043
000000000005,1075.46,818.768,1075.62,814.753
000000000010,1648.96,754.546,1644.99,758.537
000000000010,722.488,911.179,794.805,907.059
000000000010,1075.51,818.767,1079.56,814.759
000000000015,1665.17,754.748,1640.97,758.734
000000000015,722.438,914.876,798.686,907.059
000000000015,1075.52,818.921,1075.38,814.924
000000000020,1075.35,818.903,1051.51,810.617
000000000020,1665.16,758.726,1644.95,758.746
000000000020,722.491,914.898,798.666,907.04
000000000025,1075.59,822.725,1023.31,810.816
000000000025,1665.19,754.557,1644.94,750.718
000000000025,722.527,914.89,798.653,907.015
000000000030,1075.64,822.715,1007.29,818.592
000000000030,1669.13,754.649,1633.01,750.623
000000000030,722.58,914.898,798.699,907.0
000000000030,1913.87,810.635,1913.85,790.826
000000000035,722.572,914.9,798.754,906.958
000000000035,1075.4,830.801,1007.16,818.99
000000000035,1661.12,762.575,1621.2,750.636
000000000040,1055.46,822.87,1007.29,822.862
000000000040,722.572,914.877,802.702,906.889
000000000040,1657.25,758.571,1624.96,754.566
000000000045,1669.18,750.613,1629.07,750.625
000000000045,1015.27,838.788,995.232,818.965
000000000045,722.574,914.909,802.679,906.938
000000000045,1913.86,802.719,1913.85,786.701
000000000050,1015.34,846.706,1003.15,826.776
000000000050,722.588,914.871,798.786,907.015
000000000050,1653.25,750.627,1628.98,754.534
000000000055,1011.49,846.661,991.203,818.832
000000000055,722.579,914.849,798.747,907.029
000000000055,1649.0,750.573,1621.11,750.574
000000000060,1015.24,842.919,971.231,826.743
000000000060,1649.04,750.542,1628.97,750.477
000000000060,722.525,914.891,798.713,907.057
000000000060,1913.85,794.679,1881.75,762.651
000000000065,1019.37,850.7,943.258,830.846
000000000065,1648.98,750.555,1629.03,750.448
000000000065,722.588,914.923,798.755,906.962
000000000065,1913.85,790.641,1877.96,754.619
000000000070,1019.34,850.734,943.047,834.756
000000000070,722.589,914.896,798.679,906.932
000000000070,1648.89,746.523,1632.97,742.601
000000000075,1015.39,850.843,943.07,838.802
000000000075,722.569,914.879,802.707,906.975
000000000075,1645.07,750.47,1648.91,750.545
000000000075,0.0,0.0,0.0,0.0
000000000075,1913.84,786.751,1913.85,782.721
000000000080,1011.45,846.663,943.037,842.725
000000000080,722.591,914.865,802.687,907.013
000000000080,1645.09,750.408,1645.13,750.458
000000000080,0.0,0.0,10.4058,850.909
000000000085,979.336,846.847,943.163,842.716
000000000085,726.48,911.161,802.776,906.998
000000000085,1653.02,742.508,1637.02,746.557
000000000085,32.4975,879.063,104.675,878.784
000000000090,943.132,846.778,931.083,830.802
000000000090,722.64,911.065,810.603,906.95
000000000090,10.4735,850.764,56.6204,874.938
000000000095,947.111,854.926,935.063,838.766
000000000095,726.449,911.029,806.64,903.066
000000000095,0.0,0.0,112.947,818.759
000000000100,946.992,854.944,934.997,830.855
000000000100,722.7,911.026,802.8,902.994
000000000100,0.0,0.0,108.711,834.871
000000000100,0.0,0.0,0.0,0.0
000000000100,0.0,0.0,0.0,0.0
000000000100,0.0,0.0,0.0,0.0
000000000105,726.509,911.109,806.775,902.972
000000000105,1653.26,750.538,1629.06,746.466
000000000105,84.7995,818.727,116.885,830.82
000000000105,0.0,0.0,0.0,0.0
000000000105,0.0,0.0,0.0,0.0
000000000110,88.6964,778.669,128.843,826.841
000000000110,1657.19,750.569,1637.1,746.475
000000000110,730.541,911.115,794.691,911.125
000000000110,0.0,0.0,0.0,0.0
000000000110,1913.88,786.824,1913.86,786.684
000000000115,1657.2,750.584,1645.02,746.631
000000000115,136.767,818.906,140.735,814.698
000000000115,0.0,0.0,0.0,0.0
000000000115,738.6,914.929,798.726,910.935
000000000115,1913.89,794.692,1913.85,790.731
000000000120,1657.05,750.587,1645.01,746.608
000000000120,136.87,810.692,177.002,806.657
000000000120,726.519,911.101,810.669,895.04
000000000120,0.0,0.0,0.0,0.0
000000000120,1913.87,794.74,1913.84,798.661
000000000125,1657.09,754.655,1649.01,750.665
000000000125,722.628,914.921,750.608,910.902
000000000125,0.0,0.0,0.0,0.0
000000000125,128.809,798.719,205.212,778.711
000000000125,1913.89,794.654,1913.86,790.681
000000000130,1661.1,754.712,1649.07,750.716
000000000130,726.477,911.024,810.698,898.945
000000000130,0.0,0.0,0.0,0.0
000000000130,144.865,786.854,213.217,782.745
000000000130,0.0,0.0,0.0,0.0
000000000130,1913.89,786.781,1913.87,786.615
000000000135,1657.05,754.669,1649.11,750.704
000000000135,726.492,911.102,810.647,903.031
000000000135,0.0,0.0,0.0,0.0
000000000135,200.949,782.576,217.112,782.647
000000000135,277.29,722.623,301.373,718.647
000000000135,1913.88,790.646,1913.87,786.651
000000000140,722.703,911.131,806.79,899.044
000000000140,1653.27,754.695,1652.93,754.461
000000000140,209.248,774.615,209.257,782.837
000000000140,0.0,0.0,0.0,0.0
000000000140,309.398,726.59,301.225,734.543
000000000140,1913.88,786.739,1913.86,782.626
000000000145,1681.29,750.556,1652.92,750.535
000000000145,333.307,722.474,333.475,726.476
000000000145,750.448,914.967,806.667,910.942
000000000145,0.0,0.0,1019.33,1067.48
000000000145,217.189,770.668,245.134,754.712
000000000145,1913.87,786.788,1913.85,786.624
000000000150,746.497,911.15,806.75,902.956
000000000150,1705.22,750.575,1652.98,754.759
000000000150,975.259,1067.44,1135.59,1043.3
000000000150,229.159,770.571,273.15,758.641
000000000150,337.459,722.482,341.471,726.491
000000000150,1913.87,794.671,1913.84,790.767
000000000155,1705.21,750.621,1652.99,750.481
000000000155,750.432,911.177,810.742,894.995
000000000155,1071.35,1031.31,1139.62,1051.37
000000000155,341.408,718.409,361.433,718.467
000000000155,221.104,758.645,281.273,754.435
000000000155,1039.48,878.783,1039.23,874.964
000000000155,1913.88,790.784,1913.86,790.654
000000000160,750.39,911.193,754.471,907.047
000000000160,1039.24,870.977,1039.26,858.903
000000000160,1709.26,750.571,1657.15,750.398
000000000160,1143.82,1043.51,1139.63,1039.51
000000000160,349.401,718.47,397.576,714.428
000000000160,241.207,750.522,297.237,754.582
000000000160,1913.87,794.74,1889.82,790.691
000000000165,357.491,714.39,393.495,718.342
000000000165,1713.18,754.447,1665.09,746.559
000000000165,1039.28,862.96,1023.28,850.859
000000000165,1195.69,1003.24,1223.84,1007.12
000000000165,746.599,906.998,738.576,883.084
000000000165,289.355,746.514,297.371,750.754
000000000165,1913.87,794.718,1913.83,790.778
000000000170,1039.34,858.846,1027.39,854.944
000000000170,369.528,698.471,397.72,706.494
000000000170,1713.39,754.574,1681.2,754.486
000000000170,738.586,906.956,734.513,883.118
000000000170,1187.83,959.141,1272.16,947.075
000000000170,297.337,742.509,285.245,754.454
000000000170,1913.87,794.693,1897.81,790.678
000000000175,1087.5,814.705,1019.33,851.011
000000000175,1713.24,750.606,1685.09,750.719
000000000175,1247.92,943.236,1300.04,947.155
000000000175,742.473,915.011,726.552,910.951
000000000175,313.389,726.585,0.0,0.0
000000000175,0.0,0.0,385.542,718.396
000000000175,1913.86,794.701,1913.84,790.723
000000000180,975.236,858.904,1031.43,858.858
000000000180,1312.23,931.101,1320.13,923.132
000000000180,1709.3,754.541,1681.06,754.71
000000000180,714.451,903.034,730.591,910.854
000000000180,0.0,0.0,0.0,0.0
000000000180,309.439,722.645,337.587,722.377
000000000180,1913.87,790.788,1913.85,790.67
000000000185,975.289,854.902,1031.41,846.956
000000000185,1348.26,911.12,1368.32,914.923
000000000185,1713.19,754.562,1677.19,754.759
000000000185,650.274,883.09,738.539,886.914
000000000185,305.386,726.634,377.62,718.603
000000000185,1913.88,814.799,1913.87,814.657
000000000190,1336.26,902.909,1400.35,878.971
000000000190,975.126,858.814,991.263,850.795
000000000190,658.389,883.047,734.538,887.083
000000000190,329.294,722.355,373.651,722.568
000000000190,1709.2,754.64,1681.0,758.746
000000000190,1889.8,810.706,1889.77,806.682
000000000195,658.393,886.906,746.501,903.068
000000000195,1364.37,858.89,1404.35,878.896
000000000195,357.551,718.306,377.529,722.472
000000000195,975.21,858.934,983.184,851.074
000000000195,1701.21,750.58,1677.12,750.73
000000000200,373.496,698.421,389.632,714.442
000000000200,1412.34,878.824,1420.31,870.952
000000000200,658.481,882.931,742.567,883.1
000000000200,979.117,862.894,975.341,866.95
000000000200,1709.25,750.632,1677.22,750.398
000000000200,0.0,0.0,0.0,0.0
000000000200,0.0,0.0,1873.75,790.663
000000000200,0.0,0.0,0.0,0.0
000000000205,1424.55,846.906,1452.47,846.97
000000000205,662.39,883.097,750.708,882.913
000000000205,1705.26,754.544,1677.12,750.505
000000000205,979.07,862.978,975.272,858.936
000000000205,0.0,0.0,0.0,0.0
000000000205,0.0,0.0,409.587,714.516
000000000205,1853.69,806.719,1849.74,810.801
000000000210,662.283,886.89,750.69,882.935
000000000210,1713.11,750.512,1681.02,738.614
000000000210,975.403,855.036,979.406,862.876
000000000210,305.265,710.524,357.483,698.466
000000000210,1428.62,846.824,1484.6,834.914
000000000210,421.694,714.528,457.709,718.411
000000000210,1833.63,818.787,1841.67,822.732
000000000215,658.495,886.906,750.41,883.125
000000000215,963.209,842.682,999.219,846.721
000000000215,1713.36,750.412,1677.01,746.474
000000000215,1440.55,814.871,1484.57,830.807
000000000215,301.385,698.452,373.512,702.51
000000000215,513.921,714.456,493.982,718.48
000000000215,1845.62,818.872,1837.49,826.813
000000000220,658.433,886.918,746.497,883.093
000000000220,959.182,826.754,1007.19,838.823
000000000220,1713.2,750.655,1673.22,754.512
000000000220,1464.59,814.756,1488.46,818.66
000000000220,461.832,714.465,517.951,718.549
000000000220,301.191,694.362,337.44,690.392
000000000220,1913.88,794.808,1841.41,822.887
000000000225,979.47,822.74,1011.39,842.806
000000000225,1480.62,818.84,1488.48,814.84
000000000225,1713.31,746.539,1669.06,750.459
000000000225,658.249,882.977,754.469,887.096
000000000225,289.358,702.511,329.424,690.361
000000000225,1853.65,846.648,1877.7,842.905
000000000225,521.878,722.391,517.943,722.376
000000000230,654.327,882.978,754.74,898.995
000000000230,1007.27,838.744,1011.34,846.73
000000000230,1701.19,750.444,1673.06,754.551
000000000230,1484.47,810.63,1512.77,806.732
000000000230,558.042,706.448,521.899,718.561
000000000230,285.347,694.408,301.224,702.397
000000000230,1913.87,806.797,1913.85,806.739
000000000235,654.392,883.037,754.745,894.998
000000000235,1488.53,810.76,1548.86,794.777
000000000235,1673.18,742.543,1665.12,734.547
000000000235,1011.48,834.75,1015.31,846.673
000000000235,558.035,714.44,530.005,710.483
000000000235,257.208,690.422,273.277,702.505
000000000235,1885.82,814.794,0.0,0.0
000000000240,1665.08,742.625,1657.21,734.542
000000000240,658.489,883.07,754.426,894.927
000000000240,1488.77,782.755,1552.84,790.867
000000000240,1019.4,838.878,1019.4,842.843
000000000240,562.046,706.471,586.101,706.443
000000000240,273.297,690.551,225.129,686.377
000000000245,1047.33,842.768,1063.4,830.77
000000000245,1665.15,742.559,1669.09,742.571
000000000245,566.036,714.473,622.229,710.443
000000000245,0.0,0.0,1556.83,790.826
000000000245,662.376,887.021,754.7,894.976
000000000245,237.142,682.432,217.183,686.289
000000000245,1913.88,790.759,1913.88,794.708
000000000250,1035.4,826.853,1123.57,834.821
000000000250,1673.17,730.469,1669.18,726.554
000000000250,221.161,686.353,217.09,686.483
000000000250,662.458,886.909,754.755,899.024
