frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000225,622.154,947.166,678.406,939.018
000000000225,84.7442,690.364,0.0,0.0
000000000225,842.722,718.619,842.738,718.511
000000000230,878.714,826.845,910.98,822.859
000000000230,622.144,947.188,678.375,939.026
000000000230,245.26,818.689,269.164,806.658
000000000230,84.6555,690.374,0.0,0.0
000000000230,842.726,722.356,842.747,718.48
000000000235,874.994,826.816,910.912,822.839
000000000235,241.417,814.88,257.221,818.629
000000000235,622.158,947.151,678.41,935.119
000000000235,842.78,722.347,842.887,718.49
000000000235,80.8857,690.349,8.46834,690.446
000000000240,874.973,826.754,907.012,818.948
000000000240,622.145,947.162,678.394,938.984
000000000240,237.29,794.753,253.241,810.785
000000000240,842.722,722.362,846.787,718.635
000000000240,80.9239,690.323,0.0,0.0
000000000245,874.982,826.808,907.028,822.852
000000000245,622.152,947.153,678.34,938.99
000000000245,229.059,770.688,261.228,778.617
000000000245,846.864,722.384,822.811,718.515
000000000245,80.9347,690.398,0.0,0.0
000000000250,874.982,826.872,903.002,826.768
000000000250,622.19,947.123,678.356,935.155
000000000250,233.207,774.644,261.201,782.656
000000000250,842.818,722.343,818.68,710.487
000000000250,84.7226,690.366,0.0,0.0
000000000255,874.996,826.789,906.937,822.856
000000000255,622.221,947.104,678.333,935.082
000000000255,236.99,774.665,261.193,762.689
000000000255,84.7243,690.422,0.0,0.0
000000000255,846.89,726.518,846.691,722.616
000000000260,878.736,826.857,903.055,826.798
000000000260,622.193,947.164,678.383,935.154
000000000260,233.091,770.61,277.198,758.706
000000000260,84.7838,690.43,0.0,0.0
000000000260,846.691,722.604,826.797,718.477
000000000265,874.958,826.808,906.984,818.928
000000000265,622.199,947.119,678.354,939.025
000000000265,237.101,770.669,285.322,758.69
000000000265,84.7109,690.424,0.0,0.0
000000000265,830.747,722.473,842.802,718.501
000000000270,870.946,826.885,886.893,814.886
000000000270,622.185,947.143,682.242,939.081
000000000270,269.077,750.664,289.255,758.583
000000000270,84.888,690.374,0.0,0.0
000000000270,834.769,722.569,842.77,722.445
000000000275,878.716,834.771,879.035,826.794
000000000275,273.37,754.634,289.269,758.628
000000000275,622.183,947.083,682.266,935.078
000000000275,846.932,722.542,822.824,718.616
000000000275,84.7462,690.474,0.0,0.0
000000000280,866.927,822.812,866.829,810.748
000000000280,622.205,947.097,682.285,935.15
000000000280,281.268,746.504,297.25,754.46
000000000280,84.8678,690.422,0.0,0.0
000000000280,0.0,0.0,0.0,0.0
000000000280,822.768,722.585,834.763,726.607
000000000285,309.303,742.597,365.424,746.595
000000000285,622.174,947.062,682.277,935.145
000000000285,866.832,826.745,866.875,814.646
000000000285,80.9227,690.578,0.0,0.0
000000000285,0.0,0.0,0.0,0.0
000000000285,818.845,722.591,830.825,726.509
000000000285,0.0,0.0,0.0,0.0
000000000290,305.409,738.584,373.651,750.475
000000000290,622.19,947.083,682.32,935.13
000000000290,858.958,818.746,854.905,802.673
000000000290,80.9676,690.548,0.0,0.0
000000000290,0.0,0.0,830.825,726.58
000000000295,369.465,730.598,377.604,742.569
000000000295,622.16,947.045,682.364,935.127
000000000295,878.784,818.73,874.834,810.587
000000000295,80.8981,690.51,0.0,0.0
000000000295,0.0,0.0,0.0,0.0
000000000295,826.836,722.614,838.758,726.577
000000000300,622.151,947.043,682.344,935.076
000000000300,405.711,722.533,401.506,726.633
000000000300,886.917,814.605,874.907,798.721
000000000300,80.86,690.463,0.0,0.0
000000000300,826.803,718.58,830.883,718.465
000000000305,425.711,734.567,405.692,726.572
000000000305,622.163,947.039,682.326,935.021
000000000305,898.943,810.647,882.914,806.714
000000000305,84.8699,690.376,8.46749,686.455
000000000305,818.906,718.515,830.787,718.427
000000000305,1424.32,658.183,1400.51,654.453
000000000310,417.583,718.581,473.774,718.431
000000000310,622.161,947.044,682.313,935.074
000000000310,902.945,806.701,886.986,802.707
000000000310,818.739,718.393,834.791,718.53
000000000315,622.188,947.025,682.315,935.038
000000000315,433.78,718.459,494.019,718.608
000000000315,883.044,814.56,874.849,786.693
000000000315,818.786,718.448,830.824,722.449
000000000315,0.0,0.0,1392.4,742.512
000000000315,96.7347,686.332,64.7195,686.317
000000000320,622.214,947.041,682.366,935.056
000000000320,493.977,714.527,489.906,718.638
000000000320,882.982,814.682,878.887,806.721
000000000320,0.0,0.0,818.975,730.586
000000000320,116.837,690.481,48.7399,682.367
000000000320,0.0,0.0,1404.46,646.271
000000000325,622.236,947.038,682.398,935.068
000000000325,874.938,822.727,818.881,722.585
000000000325,505.905,706.396,501.911,714.522
000000000325,0.0,0.0,878.806,818.794
000000000325,112.866,694.566,44.755,686.407
000000000325,1428.43,658.28,1416.42,658.362
000000000330,622.262,946.984,686.185,935.057
000000000330,0.0,0.0,879.061,830.808
000000000330,525.948,694.586,534.033,710.408
000000000330,870.926,830.778,814.913,718.378
000000000330,1428.51,654.179,1420.47,646.327
000000000330,108.784,690.432,44.6641,690.565
000000000335,870.955,834.755,890.993,826.723
000000000335,622.244,947.016,686.214,935.118
000000000335,826.867,722.436,814.794,718.445
000000000335,557.977,694.441,574.042,722.501
000000000335,1428.35,662.356,1420.45,662.463
000000000335,0.0,0.0,44.6241,690.492
000000000340,622.198,947.032,682.428,935.108
000000000340,0.0,0.0,887.078,830.812
000000000340,878.779,834.732,818.955,722.439
000000000340,1428.51,654.415,1420.51,654.189
000000000340,92.776,686.531,0.0,0.0
000000000345,622.165,947.063,682.445,935.089
000000000345,883.021,830.849,907.08,802.775
000000000345,842.824,718.507,818.809,718.479
000000000345,52.6441,714.45,52.6072,714.403
000000000345,0.0,0.0,0.0,0.0
000000000350,622.169,947.122,682.421,939.007
000000000350,882.93,830.788,915.063,774.671
000000000350,846.858,722.549,802.738,706.442
000000000350,0.0,0.0,1420.39,638.253
000000000350,100.781,686.492,0.0,0.0
000000000355,846.753,722.4,774.639,718.495
000000000355,622.163,947.107,682.385,939.006
000000000355,886.926,822.84,935.022,814.661
000000000355,0.0,0.0,80.6748,702.483
000000000355,1428.36,654.138,1420.32,646.27
000000000355,0.0,0.0,0.0,0.0
000000000360,622.15,947.107,682.263,939.008
000000000360,878.946,830.787,947.204,846.888
000000000360,818.931,718.566,774.596,718.533
000000000360,80.7907,714.439,0.0,0.0
000000000360,1428.56,662.295,1424.45,662.349
000000000360,0.0,0.0,0.0,0.0
000000000360,0.0,0.0,0.0,0.0
000000000365,622.119,947.104,682.367,935.139
000000000365,878.912,822.75,963.218,846.999
000000000365,786.564,722.593,758.629,718.437
000000000365,1436.49,658.386,1424.49,658.324
000000000365,80.6334,714.496,12.5006,686.463
000000000365,0.0,0.0,0.0,0.0
000000000370,622.135,947.076,682.422,935.119
000000000370,878.803,818.971,967.071,850.808
000000000370,76.652,714.394,0.0,0.0
000000000370,778.577,718.287,802.719,718.449
000000000370,1436.47,658.519,1428.39,662.309
000000000375,622.187,947.058,686.227,935.143
000000000375,906.997,847.017,955.104,846.918
000000000375,786.579,718.325,814.876,718.281
000000000375,80.8253,714.367,0.0,0.0
000000000375,1440.45,662.377,1424.6,662.467
000000000380,622.161,947.084,682.438,938.995
000000000380,947.311,858.99,943.281,866.917
000000000380,84.8631,718.355,56.6466,698.52
000000000380,798.742,714.439,806.66,714.41
000000000380,1444.56,666.368,1432.47,666.4
000000000385,100.793,718.555,44.4998,718.578
000000000385,622.154,947.093,686.169,938.981
000000000385,971.218,882.86,959.085,878.871
000000000385,1452.51,674.323,1432.42,674.385
000000000385,786.648,718.47,802.706,718.428
000000000390,959.207,858.871,947.012,846.703
000000000390,622.148,947.101,682.459,935.112
000000000390,144.761,718.579,44.4407,718.462
000000000390,0.0,0.0,770.669,722.397
000000000390,1452.55,666.453,1432.61,666.382
000000000390,786.721,722.554,834.805,694.49
000000000395,622.183,947.092,686.18,938.981
000000000395,153.01,730.62,44.3899,718.383
000000000395,971.206,874.877,963.203,866.842
000000000395,1456.37,666.362,1432.53,666.331
000000000395,870.872,686.29,838.789,686.439
000000000395,790.731,722.405,770.711,718.598
000000000400,622.131,947.083,682.341,935.034
000000000400,975.087,878.747,983.296,866.956
000000000400,814.688,718.55,774.7,722.39
000000000400,149.027,738.483,48.8257,718.336
000000000400,1452.49,674.32,1436.53,678.392
000000000400,870.831,698.478,842.848,694.496
000000000405,810.783,714.391,762.705,714.431
000000000405,622.091,947.083,682.397,939.006
000000000405,975.071,870.823,1007.31,858.911
000000000405,1456.49,670.313,1444.51,674.415
000000000405,152.965,738.487,48.5031,718.365
000000000405,0.0,0.0,854.98,686.362
000000000410,810.754,718.316,770.623,710.467
000000000410,622.093,947.07,682.401,935.051
000000000410,975.06,866.976,1035.3,866.933
000000000410,1460.75,670.377,1448.48,678.35
000000000410,870.813,690.436,906.976,690.423
000000000410,160.892,738.521,48.7154,714.571
000000000415,806.799,714.509,782.605,698.463
000000000415,622.131,947.063,686.259,931.111
000000000415,975.037,866.874,1067.53,870.842
000000000415,160.878,726.601,48.5005,718.357
000000000415,1460.68,678.348,1448.44,682.323
000000000415,879.016,678.451,879.033,666.439
000000000420,810.717,714.46,782.682,698.471
000000000420,622.122,947.031,690.63,938.968
000000000420,975.205,866.844,1075.4,870.947
000000000420,878.876,686.474,878.885,686.416
000000000420,1456.63,678.315,1452.4,678.331
000000000420,156.998,726.523,48.6134,718.396
000000000425,622.108,946.963,714.544,923.153
000000000425,802.713,718.43,782.596,710.41
000000000425,1460.69,686.223,1448.47,686.234
000000000425,975.21,862.927,1071.33,874.938
000000000425,152.865,722.623,48.6447,710.472
000000000425,878.878,690.318,919.02,690.351
000000000430,806.809,718.388,782.612,710.418
000000000430,622.21,947.055,718.372,923.156
000000000430,975.213,858.915,1075.44,874.87
000000000430,1460.51,682.46,1452.53,682.454
000000000430,152.873,722.585,44.7542,718.344
000000000430,907.053,682.335,886.967,682.382
000000000435,814.677,714.45,782.702,710.5
000000000435,1011.3,874.863,1075.57,870.978
000000000435,626.325,943.108,718.431,923.055
000000000435,1460.7,682.325,1452.45,682.33
000000000435,890.945,686.457,915.233,690.331
000000000435,144.953,718.586,48.4956,706.517
000000000435,0.0,0.0,144.998,718.505
000000000440,1039.53,874.865,1079.43,870.968
000000000440,810.789,714.436,786.572,714.462
000000000440,658.31,935.151,718.425,923.123
000000000440,910.827,686.42,915.207,690.342
000000000440,1460.68,686.378,1452.47,686.319
000000000440,193.089,690.581,164.979,698.381
000000000440,44.5434,718.418,48.6476,706.461
000000000445,714.474,919.122,726.49,935.126
000000000445,1043.48,866.898,1079.57,870.921
000000000445,910.903,686.386,914.918,690.306
000000000445,814.657,710.493,0.0,0.0
000000000445,1468.65,686.401,1456.47,686.324
000000000445,193.061,690.606,169.014,694.529
000000000445,44.8291,714.502,0.0,0.0
000000000450,734.476,919.018,722.472,935.059
000000000450,1043.48,866.881,1079.52,870.924
000000000450,1476.57,686.443,1460.44,686.325
000000000450,907.063,690.49,919.191,694.461
000000000450,48.5674,714.336,0.0,0.0
000000000450,0.0,0.0,0.0,0.0
000000000455,750.553,919.009,750.623,910.945
000000000455,1043.45,874.822,1079.63,874.759
000000000455,48.8429,706.386,0.0,0.0
000000000455,911.112,670.371,951.21,686.46
000000000455,0.0,0.0,0.0,0.0
000000000455,1484.5,686.262,1472.56,682.357
000000000460,750.498,886.945,822.845,878.992
000000000460,1043.29,878.74,1079.52,870.967
000000000460,1484.48,686.413,1468.61,686.308
000000000460,52.6676,706.387,128.836,718.377
000000000460,911.097,678.385,0.0,0.0
000000000460,0.0,0.0,0.0,0.0
000000000465,746.609,890.93,854.863,870.971
000000000465,1043.46,874.994,1083.55,874.771
000000000465,1480.6,690.347,1468.5,686.483
000000000465,68.6457,698.443,80.7084,698.409
000000000465,0.0,0.0,0.0,0.0
000000000470,1480.62,694.49,1472.62,690.587
000000000470,766.611,882.982,862.843,879.077
000000000470,1043.45,878.75,1083.52,870.932
000000000470,192.999,710.472,173.047,718.424
000000000470,80.8275,710.419,80.7776,706.459
000000000470,951.134,686.511,0.0,0.0
000000000475,846.941,874.825,862.884,878.881
000000000475,1043.26,878.833,1079.58,870.867
000000000475,1484.7,690.527,1484.49,690.607
000000000475,88.83,714.348,76.7124,710.453
000000000475,971.203,686.409,955.138,686.348
000000000475,0.0,0.0,169.014,690.509
000000000480,907.053,846.834,858.873,878.819
000000000480,1043.32,878.858,1079.44,870.88
000000000480,1488.57,694.385,1476.52,690.524
000000000480,0.0,0.0,80.7269,706.504
000000000480,0.0,0.0,176.887,690.345
000000000480,967.135,690.479,971.249,690.424
000000000480,818.741,694.582,814.763,706.468
000000000485,906.894,870.946,878.988,866.887
000000000485,1039.55,878.798,1075.68,870.931
000000000485,1488.7,698.462,1472.6,694.409
000000000485,842.867,698.433,818.83,710.516
000000000485,193.045,694.505,136.84,702.467
000000000485,116.887,702.447,84.7364,706.492
000000000485,967.198,682.446,979.004,686.477
000000000490,1488.72,702.451,1472.55,690.565
000000000490,1043.32,874.913,1079.58,874.794
000000000490,910.886,846.934,939.143,850.714
000000000490,838.764,710.456,814.823,718.406
000000000490,140.884,714.462,84.7835,710.507
000000000490,0.0,0.0,0.0,0.0
000000000495,1492.65,698.492,1488.56,694.529
000000000495,906.949,850.75,1071.57,866.94
000000000495,1039.45,878.86,0.0,0.0
000000000495,826.756,714.332,818.758,714.539
000000000495,80.8095,702.499,120.888,714.35
000000000500,1488.69,706.517,1488.58,698.434
000000000500,1039.27,874.851,1059.48,866.942
000000000500,826.819,714.531,818.697,714.523
000000000500,910.859,850.791,0.0,0.0
000000000500,124.897,722.385,76.7536,718.277
000000000505,1492.61,698.395,1488.57,694.385
000000000505,943.001,822.791,1063.51,866.864
000000000505,826.758,714.401,818.783,714.458
000000000505,116.893,710.484,80.8093,706.419
000000000505,0.0,0.0,0.0,0.0
000000000510,1500.73,698.48,1488.63,694.41
000000000510,0.0,0.0,1059.49,862.931
000000000510,826.843,714.453,818.702,714.493
000000000510,116.845,702.48,80.8017,702.419
000000000510,0.0,0.0,0.0,0.0
000000000515,967.195,818.869,1067.4,862.913
000000000515,1516.66,702.516,1496.61,702.517
000000000515,826.85,714.468,818.737,718.283
000000000515,120.837,694.534,80.895,698.448
000000000515,0.0,0.0,0.0,0.0
000000000520,1512.63,714.346,1492.83,710.511
000000000520,967.189,818.904,1063.47,866.887
000000000520,822.884,714.44,814.863,714.379
000000000520,108.797,690.572,80.685,698.464
000000000520,0.0,0.0,0.0,0.0
000000000525,1512.72,710.441,1500.7,710.545
000000000525,0.0,0.0,1067.43,866.916
000000000525,822.775,710.48,818.653,710.485
000000000525,0.0,0.0,0.0,0.0
000000000525,96.7602,694.477,76.7211,694.535
000000000530,1504.64,718.369,1500.71,714.448
000000000530,1039.38,874.985,1071.35,866.886
000000000530,822.908,714.398,818.62,714.407
000000000530,959.187,818.767,0.0,0.0
000000000530,112.809,698.419,76.6489,702.431
000000000530,0.0,0.0,0.0,0.0
000000000530,0.0,0.0,0.0,0.0
000000000535,1512.7,718.373,1500.69,714.543
000000000535,959.138,818.724,1071.53,866.94
000000000535,822.768,710.436,818.662,714.394
000000000535,0.0,0.0,0.0,0.0
000000000535,84.7863,694.552,100.835,694.544
000000000535,0.0,0.0,906.92,694.431
000000000540,1520.79,718.342,1504.62,718.341
000000000540,1043.21,878.879,1075.41,870.883
000000000540,818.807,710.479,818.629,714.388
000000000540,959.195,818.774,991.291,810.735
000000000540,100.706,694.496,84.7558,694.571
000000000545,1516.75,718.345,1500.61,714.553
000000000545,955.169,818.804,1071.59,866.947
000000000545,0.0,0.0,991.294,810.701
000000000545,818.689,714.386,810.757,710.466
000000000545,116.818,710.423,80.6595,710.517
000000000550,1516.72,722.438,1496.69,718.574
000000000550,959.181,818.8,1071.61,866.85
000000000550,0.0,0.0,1003.36,814.746
000000000550,826.819,718.305,814.671,718.278
000000000550,104.834,710.413,84.8656,710.511
000000000555,1512.69,722.584,1492.53,718.622
000000000555,959.147,818.802,1075.47,870.812
000000000555,0.0,0.0,983.274,806.74
000000000555,822.726,714.41,814.904,714.472
000000000555,112.738,702.465,88.7112,706.447
000000000560,1512.69,718.433,1488.52,714.468
000000000560,967.217,822.725,1075.5,866.973
000000000560,826.872,714.401,822.851,718.294
000000000560,92.7163,702.437,76.5274,698.443
000000000560,0.0,0.0,983.306,818.733
000000000565,1516.66,722.508,1488.64,722.505
000000000565,1043.27,874.809,1075.65,866.948
000000000565,846.749,710.505,818.612,718.28
000000000565,100.752,706.478,56.7446,690.526
000000000570,1512.75,722.547,1488.75,722.534
000000000570,842.894,710.405,818.645,714.474
000000000570,1043.28,874.859,1075.67,870.841
000000000570,96.7046,714.469,64.7334,694.47
000000000575,1496.79,726.459,1488.57,722.471
000000000575,846.757,710.531,814.881,718.277
000000000575,1043.42,874.912,1079.62,870.928
000000000575,92.7205,710.427,72.6147,694.551
000000000580,1496.73,726.601,1488.54,722.62
000000000580,1043.5,878.772,1079.63,870.924
000000000580,850.772,710.385,818.837,718.307
000000000580,100.801,706.412,72.748,694.408
000000000580,0.0,0.0,0.0,0.0
000000000580,0.0,0.0,0.0,0.0
000000000585,1492.8,730.537,1484.69,726.49
000000000585,1043.43,878.771,1079.53,870.926
000000000585,108.893,714.453,104.729,706.495
000000000585,846.835,702.446,826.898,706.515
000000000585,0.0,0.0,0.0,0.0
000000000590,1496.62,734.5,1476.63,730.499
000000000590,1043.48,874.96,1079.61,870.977
000000000590,858.948,710.444,846.8,718.277
000000000590,108.825,706.4,104.788,694.392
000000000590,0.0,0.0,0.0,0.0
000000000595,1496.63,734.587,1464.73,738.608
000000000595,1043.37,874.969,1079.55,874.836
000000000595,850.823,718.394,838.857,718.667
000000000595,108.706,698.477,108.681,694.447
000000000595,0.0,0.0,0.0,0.0
000000000600,1492.71,730.495,1460.78,742.566
000000000600,846.932,718.559,830.834,718.648
000000000600,1043.43,878.762,1079.47,874.839
000000000600,112.882,710.416,104.697,698.523
000000000600,0.0,0.0,0.0,0.0
000000000605,1492.5,742.556,1472.6,742.616
000000000605,846.906,722.375,830.887,722.548
000000000605,1043.43,878.73,1079.52,874.855
000000000605,144.908,706.437,108.934,698.382
000000000605,0.0,0.0,0.0,0.0
000000000605,0.0,0.0,0.0,0.0
000000000610,1480.69,750.439,1464.71,738.604
000000000610,850.871,718.526,838.732,718.586
000000000610,1043.46,878.776,1079.57,874.855
000000000610,145.008,710.533,116.918,702.437
000000000610,0.0,0.0,10.5286,690.421
000000000615,1484.65,750.518,1456.58,746.504
000000000615,1043.34,874.977,1075.67,870.963
000000000615,862.932,698.503,842.832,714.482
000000000615,148.898,694.401,124.806,690.49
000000000615,0.0,0.0,0.0,0.0
000000000615,0.0,0.0,0.0,0.0
000000000615,0.0,0.0,0.0,0.0
000000000615,0.0,0.0,0.0,0.0
000000000620,1484.48,746.602,1452.59,738.524
000000000620,1039.46,874.919,1075.4,866.96
000000000620,858.855,698.429,830.841,714.408
000000000620,144.975,686.428,136.93,686.395
000000000620,0.0,0.0,0.0,0.0
000000000620,0.0,0.0,0.0,0.0
000000000620,0.0,0.0,0.0,0.0
000000000625,1484.59,750.519,1456.46,746.499
000000000625,850.869,710.386,826.796,710.462
000000000625,1039.43,874.916,1075.54,866.964
000000000625,144.89,690.581,136.877,690.611
000000000625,56.7278,690.275,10.4702,690.427
000000000625,0.0,0.0,0.0,0.0
000000000630,850.932,714.461,830.855,718.337
000000000630,1476.56,742.609,1452.39,726.646
000000000630,1039.35,874.846,1079.44,870.834
000000000630,140.955,702.404,136.843,698.403
000000000630,60.7176,690.267,10.4728,690.36
000000000630,0.0,0.0,0.0,0.0
000000000635,1039.32,870.948,1079.52,870.913
000000000635,1484.6,734.588,1452.43,746.463
000000000635,851.047,714.405,834.809,718.396
