frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1103.51,610.172,1107.54,602.13
000000000000,967.227,750.557,1015.29,754.414
000000000000,870.964,594.194,854.935,594.327
000000000000,0.0,0.0,0.0,0.0
000000000005,1111.66,606.152,1111.71,602.153
000000000005,907.073,594.283,854.961,602.101
000000000005,975.15,754.647,1075.41,754.468
000000000005,0.0,0.0,0.0,0.0
000000000005,0.0,0.0,36.4736,606.124
000000000010,979.224,754.538,1095.48,762.592
000000000010,915.048,598.275,858.973,602.227
000000000010,1127.58,606.118,1115.6,594.319
000000000010,0.0,0.0,0.0,0.0
000000000015,1015.34,742.528,1099.41,762.571
000000000015,862.903,594.157,898.953,594.22
000000000015,0.0,0.0,0.0,0.0
000000000015,1163.64,594.322,1127.61,598.194
000000000015,0.0,0.0,0.0,0.0
000000000020,1111.72,750.495,1091.58,762.699
000000000020,870.874,590.26,915.082,594.118
000000000020,0.0,0.0,0.0,0.0
000000000020,1167.6,598.272,1139.53,594.238
000000000020,0.0,0.0,0.0,0.0
000000000025,1163.61,742.488,1095.49,758.788
000000000025,870.931,593.998,890.995,594.178
000000000025,0.0,0.0,0.0,0.0
000000000025,1167.77,606.14,1139.56,594.21
000000000025,0.0,0.0,0.0,0.0
000000000030,1167.75,602.18,1099.52,762.567
000000000030,870.86,594.016,910.989,594.26
000000000030,0.0,0.0,0.0,0.0
000000000035,1167.62,750.598,1103.43,758.778
000000000035,866.917,594.171,911.132,594.238
000000000035,0.0,0.0,0.0,0.0
000000000035,0.0,0.0,68.5923,594.02
000000000040,1163.67,750.511,1103.41,754.726
000000000040,870.938,590.291,903.005,594.143
000000000040,0.0,0.0,0.0,0.0
000000000040,68.6358,590.053,60.6343,586.158
000000000045,80.6436,590.049,108.826,590.101
000000000045,1167.72,750.69,1167.62,754.753
000000000045,878.923,594.071,899.008,594.227
000000000045,0.0,0.0,0.0,0.0
000000000050,1147.7,750.496,1207.96,746.63
000000000050,886.94,594.047,878.976,594.188
000000000050,0.0,0.0,0.0,0.0
000000000050,128.876,586.189,84.7108,590.308
000000000055,1159.76,750.611,1235.83,730.47
000000000055,0.0,0.0,878.902,594.035
000000000055,0.0,0.0,0.0,0.0
000000000060,1151.73,750.653,1235.93,738.546
000000000060,874.843,590.143,914.977,594.091
000000000060,0.0,0.0,0.0,0.0
000000000060,164.927,590.063,148.932,590.15
000000000065,1167.63,750.728,1231.93,750.357
000000000065,0.0,0.0,0.0,0.0
000000000065,0.0,0.0,0.0,0.0
000000000065,870.966,594.044,911.083,594.058
000000000065,200.924,586.135,185.001,586.076
000000000065,0.0,0.0,0.0,0.0
000000000070,0.0,0.0,0.0,0.0
000000000070,1171.8,746.613,1236.0,750.524
000000000070,0.0,0.0,0.0,0.0
000000000070,878.938,590.275,906.943,594.078
000000000075,0.0,0.0,0.0,0.0
000000000075,1191.77,750.618,1236.0,750.533
000000000075,0.0,0.0,0.0,0.0
000000000075,0.0,0.0,890.994,594.044
000000000075,1147.7,562.05,1139.52,586.056
000000000080,1183.76,750.46,1235.91,750.489
000000000080,0.0,0.0,0.0,0.0
000000000080,874.896,590.234,915.029,594.152
000000000080,1143.67,586.064,1135.66,594.228
000000000080,0.0,0.0,0.0,0.0
000000000085,1167.65,734.607,1232.04,750.488
000000000085,0.0,0.0,0.0,0.0
000000000085,0.0,0.0,0.0,0.0
000000000085,874.917,590.224,915.024,594.035
000000000085,1131.64,590.143,1135.59,594.141
000000000085,0.0,0.0,0.0,0.0
000000000085,0.0,0.0,0.0,0.0
000000000090,0.0,0.0,0.0,0.0
000000000090,0.0,0.0,0.0,0.0
000000000090,0.0,0.0,0.0,0.0
000000000090,1143.64,738.481,1231.75,750.451
000000000090,878.939,590.104,906.936,590.215
000000000090,0.0,0.0,0.0,0.0
000000000090,1111.55,590.135,1131.64,590.266
000000000095,0.0,0.0,0.0,0.0
000000000095,1139.78,734.581,1207.87,746.434
000000000095,0.0,0.0,0.0,0.0
000000000095,0.0,0.0,0.0,0.0
000000000095,878.811,590.155,911.047,590.13
000000000095,0.0,0.0,0.0,0.0
000000000095,1103.69,590.091,1107.48,586.178
000000000100,1139.73,742.484,1199.75,738.589
000000000100,0.0,0.0,0.0,0.0
