frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,0.0,0.0,0.0,0.0
000000000000,405.597,911.065,489.806,910.947
000000000000,935.177,722.418,923.174,722.424
000000000000,1837.53,754.506,1805.49,754.499
000000000005,401.586,906.976,489.901,911.109
000000000005,0.0,0.0,0.0,0.0
000000000005,1841.49,758.648,1833.55,758.589
000000000005,914.953,722.36,915.244,722.359
000000000010,911.189,722.379,915.134,722.567
000000000010,401.791,898.971,493.671,911.189
000000000010,0.0,0.0,0.0,0.0
000000000010,1837.62,754.748,1829.58,758.544
000000000010,0.0,0.0,0.0,0.0
000000000015,890.928,718.494,910.968,722.483
000000000015,0.0,0.0,0.0,0.0
000000000015,401.775,890.922,489.84,914.976
000000000015,0.0,0.0,0.0,0.0
000000000015,0.0,0.0,1837.5,758.672
000000000020,0.0,0.0,0.0,0.0
000000000020,882.881,722.4,910.978,722.486
000000000020,405.766,890.988,489.832,914.982
000000000020,1837.56,754.742,1837.53,758.649
000000000020,0.0,0.0,0.0,0.0
000000000025,0.0,0.0,0.0,0.0
000000000025,882.988,714.562,886.942,714.531
000000000025,1837.52,758.584,1837.54,758.695
000000000025,409.689,894.925,489.841,915.15
000000000025,0.0,0.0,0.0,0.0
000000000030,0.0,0.0,0.0,0.0
000000000030,882.797,714.481,882.94,718.333
000000000030,1837.59,758.685,1833.54,758.653
000000000030,413.614,899.04,493.751,919.185
000000000030,0.0,0.0,0.0,0.0
000000000035,0.0,0.0,0.0,0.0
000000000035,409.712,898.993,489.905,919.029
000000000035,1841.57,758.661,1837.61,758.534
000000000040,0.0,0.0,0.0,0.0
000000000040,866.861,702.418,874.908,714.433
000000000040,405.737,902.975,489.751,914.916
000000000040,0.0,0.0,0.0,0.0
000000000040,1841.53,758.608,1833.58,758.535
000000000045,409.624,903.04,489.909,911.116
000000000045,0.0,0.0,0.0,0.0
000000000045,842.791,714.485,866.86,714.362
000000000045,1837.63,754.589,1749.36,734.537
000000000045,0.0,0.0,0.0,0.0
000000000050,826.776,714.373,870.908,710.457
000000000050,405.719,902.974,489.907,911.097
000000000050,0.0,0.0,0.0,0.0
000000000050,1833.53,754.485,1749.28,734.505
000000000050,0.0,0.0,1821.55,754.501
000000000055,822.707,710.444,866.899,702.442
000000000055,0.0,0.0,0.0,0.0
000000000055,405.687,903.071,489.874,911.15
000000000055,1841.66,750.663,1837.6,754.65
000000000055,0.0,0.0,1749.18,734.61
000000000060,0.0,0.0,0.0,0.0
000000000060,1913.85,754.627,1837.6,754.711
000000000060,405.6,903.075,489.834,911.174
000000000060,1801.5,738.487,1741.39,722.702
000000000060,818.948,698.454,842.863,694.415
000000000060,0.0,0.0,0.0,0.0
000000000065,1913.91,770.606,1841.5,758.632
000000000065,0.0,0.0,0.0,0.0
000000000065,1809.49,742.48,1717.45,730.521
000000000065,405.557,899.039,489.9,911.213
000000000065,0.0,0.0,0.0,0.0
000000000065,818.797,698.501,822.941,694.557
000000000070,1913.87,766.562,1841.64,762.647
000000000070,818.706,694.37,826.795,702.42
000000000070,1817.53,742.588,1717.45,730.576
000000000070,0.0,0.0,0.0,0.0
000000000070,405.683,895.03,489.937,911.174
000000000070,0.0,0.0,0.0,0.0
000000000075,0.0,0.0,0.0,0.0
000000000075,401.589,911.07,489.919,914.874
000000000075,818.682,694.577,818.84,690.531
000000000075,0.0,0.0,0.0,0.0
000000000075,1833.63,750.554,1837.63,754.73
000000000075,0.0,0.0,1721.32,722.675
000000000080,401.66,895.014,493.716,911.204
000000000080,0.0,0.0,0.0,0.0
000000000080,818.623,690.594,822.868,694.459
000000000080,1809.46,730.468,1785.57,730.487
000000000080,0.0,0.0,0.0,0.0
000000000085,0.0,0.0,0.0,0.0
000000000085,1857.65,730.604,1821.66,734.548
000000000085,405.607,899.029,489.913,911.158
000000000085,814.673,690.27,818.919,690.346
000000000090,0.0,0.0,0.0,0.0
000000000090,405.583,894.927,489.913,911.114
000000000090,810.818,686.534,818.871,690.586
000000000090,1865.69,726.625,1893.78,750.385
000000000095,401.611,919.03,497.727,914.884
000000000095,814.736,686.371,818.861,690.439
000000000095,0.0,0.0,0.0,0.0
000000000095,1873.78,734.587,1873.68,742.49
000000000095,0.0,0.0,0.0,0.0
000000000100,0.0,0.0,497.705,906.868
000000000100,1869.69,738.549,1873.56,742.63
000000000100,0.0,0.0,0.0,0.0
000000000100,814.711,686.517,818.852,694.414
000000000100,0.0,0.0,0.0,0.0
000000000105,814.773,686.24,830.769,686.438
000000000105,481.741,910.791,485.763,894.952
000000000105,1817.55,730.568,1873.69,746.487
000000000105,0.0,0.0,0.0,0.0
000000000110,814.641,686.321,822.858,690.271
000000000110,0.0,0.0,0.0,0.0
000000000110,0.0,0.0,457.822,910.778
000000000110,1873.74,746.443,1785.43,742.577
000000000115,806.778,690.326,810.675,690.386
000000000115,0.0,0.0,0.0,0.0
000000000115,1805.54,738.573,1845.55,734.606
000000000115,437.75,914.96,473.771,907.048
000000000120,0.0,0.0,0.0,0.0
000000000120,802.718,686.311,810.733,686.52
000000000120,433.835,906.992,493.98,886.935
000000000120,1809.5,738.563,1797.44,746.402
000000000125,425.609,906.873,493.961,887.062
000000000125,790.699,686.333,790.739,686.318
000000000125,0.0,0.0,0.0,0.0
000000000125,1785.6,738.513,1785.55,746.553
000000000130,0.0,0.0,0.0,0.0
000000000130,429.542,902.901,493.922,887.005
000000000130,1801.47,746.414,1793.57,746.651
000000000130,786.777,690.299,786.697,686.306
000000000135,429.695,887.068,493.892,890.966
000000000135,0.0,0.0,0.0,0.0
000000000135,1801.56,742.578,1805.54,746.557
000000000135,786.853,690.311,786.82,686.444
000000000140,437.7,878.991,497.811,891.041
000000000140,0.0,0.0,0.0,0.0
000000000140,1809.46,742.584,1805.56,746.589
000000000140,790.686,686.522,786.884,686.394
000000000145,0.0,0.0,0.0,0.0
000000000145,469.784,882.904,497.845,887.079
000000000145,1813.43,746.441,1805.42,750.392
000000000145,790.732,686.493,786.83,686.454
000000000150,0.0,0.0,0.0,0.0
000000000150,461.925,882.915,493.866,887.091
000000000150,1817.61,742.612,1813.44,746.58
000000000150,810.645,686.412,790.715,686.252
000000000155,0.0,0.0,0.0,0.0
000000000155,469.752,879.072,509.867,878.872
000000000155,810.712,694.413,786.583,690.385
000000000155,1825.56,738.515,1813.69,746.57
000000000160,0.0,0.0,0.0,0.0
000000000160,489.761,874.981,526.0,862.982
000000000160,1817.65,742.482,1833.62,750.361
000000000160,810.746,690.418,786.774,686.525
000000000165,1829.56,746.483,1873.62,746.534
000000000165,0.0,0.0,0.0,0.0
000000000165,806.754,690.527,786.828,690.332
000000000165,530.044,862.889,529.949,858.944
000000000170,1821.58,750.447,1877.93,750.574
000000000170,0.0,0.0,0.0,0.0
000000000170,814.707,690.263,790.712,686.514
000000000175,0.0,0.0,0.0,0.0
000000000175,814.817,690.555,786.716,690.381
000000000175,1821.51,750.5,1885.87,754.576
000000000180,0.0,0.0,0.0,0.0
000000000180,1881.71,750.595,0.0,0.0
000000000180,806.773,698.479,786.733,690.58
000000000180,0.0,0.0,0.0,0.0
000000000180,377.661,746.608,389.592,750.544
000000000180,0.0,0.0,0.0,0.0
000000000185,0.0,0.0,0.0,0.0
000000000185,818.846,694.48,798.713,694.392
000000000185,1913.88,750.559,1913.86,750.631
000000000185,0.0,0.0,0.0,0.0
000000000185,389.605,746.463,397.447,746.578
000000000190,0.0,0.0,0.0,0.0
000000000190,457.67,850.756,0.0,0.0
000000000190,822.881,690.363,810.646,690.465
000000000190,401.588,750.433,397.584,746.547
000000000190,1913.85,754.425,1913.84,750.662
000000000195,0.0,0.0,0.0,0.0
000000000195,449.73,846.971,513.905,846.765
000000000195,401.613,750.405,397.547,746.538
000000000200,437.761,846.758,485.831,826.774
000000000200,0.0,0.0,0.0,0.0
