frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000070,638.283,626.242,626.376,626.16
000000000075,1456.59,746.584,1452.51,750.428
000000000075,630.331,626.209,630.284,626.259
000000000075,0.0,0.0,0.0,0.0
000000000075,0.0,0.0,0.0,0.0
000000000080,638.311,630.219,626.281,626.444
000000000080,1456.63,746.452,1452.52,742.54
000000000080,0.0,0.0,0.0,0.0
000000000080,0.0,0.0,0.0,0.0
000000000085,650.343,626.391,626.164,626.271
000000000085,1456.6,750.429,1456.35,750.516
000000000085,0.0,0.0,0.0,0.0
000000000085,1773.33,782.631,1777.32,778.582
000000000090,1777.54,790.808,1777.31,802.74
000000000090,650.22,630.319,626.397,626.386
000000000090,1456.59,734.601,1456.4,738.496
000000000090,0.0,0.0,0.0,0.0
000000000090,0.0,0.0,0.0,0.0
000000000095,1757.36,798.739,1745.4,790.679
000000000095,654.297,638.222,630.272,634.223
000000000095,0.0,0.0,0.0,0.0
000000000095,1460.74,726.582,1456.56,734.529
000000000100,1685.39,782.698,1753.32,790.761
000000000100,0.0,0.0,0.0,0.0
000000000100,1464.58,746.579,1460.56,750.488
000000000100,654.181,626.418,654.255,634.199
000000000105,1741.36,786.835,1681.25,778.728
000000000105,0.0,0.0,0.0,0.0
000000000105,654.421,630.224,634.24,626.359
000000000105,1468.56,742.536,1460.42,746.499
000000000110,0.0,0.0,0.0,0.0
000000000110,654.315,630.21,634.292,626.264
000000000110,1721.21,786.845,1677.17,778.624
000000000110,1468.61,738.552,1460.41,738.58
000000000115,1721.32,786.796,1665.08,778.702
000000000115,658.241,642.195,650.241,638.228
000000000115,1484.5,746.532,1456.62,738.541
000000000115,0.0,0.0,0.0,0.0
000000000120,1488.65,750.534,1488.55,754.69
000000000120,1721.32,790.659,1661.08,782.463
000000000120,654.261,634.305,654.142,634.197
000000000120,0.0,0.0,0.0,0.0
000000000125,1520.8,758.642,1484.67,758.606
000000000125,1721.37,786.873,1661.14,778.724
000000000125,0.0,0.0,0.0,0.0
000000000125,654.126,634.302,654.146,630.317
000000000130,1524.57,754.796,1456.4,754.701
000000000130,1721.28,786.835,1661.17,782.488
000000000130,0.0,0.0,0.0,0.0
000000000130,654.303,634.313,650.322,630.301
000000000135,1721.24,786.773,1665.07,778.725
000000000135,1520.82,754.77,1424.33,766.592
000000000135,658.394,638.248,654.313,638.197
000000000135,0.0,0.0,0.0,0.0
000000000135,0.0,0.0,0.0,0.0
000000000140,678.289,638.313,654.384,638.23
000000000140,1721.29,786.851,1665.07,782.435
000000000140,0.0,0.0,0.0,0.0
000000000140,1520.49,770.569,1424.38,774.648
000000000145,1721.3,786.894,1665.11,782.455
000000000145,0.0,0.0,0.0,0.0
000000000145,686.219,642.252,658.262,638.208
000000000145,1468.56,782.756,1416.49,786.841
000000000145,0.0,0.0,0.0,0.0
000000000150,1721.27,786.89,1665.14,778.742
000000000150,682.281,646.231,654.227,646.24
000000000150,0.0,0.0,0.0,0.0
000000000150,0.0,0.0,0.0,0.0
000000000150,1420.43,758.584,1420.37,758.551
000000000155,1721.38,790.634,1665.15,778.737
000000000155,0.0,0.0,0.0,0.0
000000000155,666.418,642.215,654.142,638.209
000000000155,1396.3,790.631,1392.22,782.507
000000000155,0.0,0.0,0.0,0.0
000000000160,1396.26,790.842,1336.16,758.667
000000000160,658.224,642.281,654.209,638.299
000000000160,1721.41,790.638,1665.11,782.449
000000000160,0.0,0.0,0.0,0.0
000000000160,0.0,0.0,0.0,0.0
000000000160,0.0,0.0,1857.68,890.963
000000000165,1721.35,786.877,1665.06,778.603
000000000165,1396.36,750.714,1336.3,746.461
000000000165,654.143,642.219,650.219,634.237
000000000165,0.0,0.0,0.0,0.0
000000000165,1913.86,915.108,1801.56,894.979
000000000165,0.0,0.0,0.0,0.0
000000000170,1845.69,898.951,1797.46,895.058
000000000170,0.0,0.0,0.0,0.0
000000000170,646.248,646.331,638.338,634.339
000000000170,1352.21,750.629,1332.21,746.609
000000000170,1721.31,782.803,1669.2,774.687
000000000170,0.0,0.0,0.0,0.0
000000000175,0.0,0.0,0.0,0.0
000000000175,1781.42,883.049,1785.53,883.0
000000000175,630.341,642.332,626.247,634.281
000000000175,1717.47,782.615,1661.1,778.566
000000000175,0.0,0.0,0.0,0.0
000000000175,1332.07,758.693,1328.19,754.551
000000000180,1721.32,786.771,1657.25,778.718
000000000180,646.305,650.151,618.197,630.38
000000000180,1773.45,887.005,1809.44,886.997
000000000180,0.0,0.0,0.0,0.0
000000000180,0.0,0.0,0.0,0.0
000000000180,1332.08,766.641,1328.22,754.627
000000000180,1789.37,718.614,1781.36,746.555
000000000185,1777.51,887.043,1817.63,886.986
000000000185,0.0,0.0,0.0,0.0
000000000185,0.0,0.0,10.4587,1047.34
000000000185,1717.34,782.77,1665.08,774.643
000000000185,622.175,634.345,610.208,630.294
000000000185,1332.34,758.714,1332.09,754.578
000000000190,1777.45,886.943,1841.45,898.924
000000000190,0.0,0.0,0.0,0.0
000000000190,0.0,0.0,40.6033,975.096
000000000190,1332.3,762.62,1328.28,754.729
000000000190,1717.3,786.615,1665.1,774.66
000000000190,626.316,654.114,626.187,646.301
000000000195,1340.19,754.676,1332.07,754.581
000000000195,1777.59,883.135,1877.75,910.901
000000000195,10.4539,935.078,40.5368,979.297
000000000195,0.0,0.0,806.691,1075.38
000000000195,1721.38,782.765,1669.13,774.668
000000000200,1360.37,750.498,1336.18,750.443
000000000200,1777.56,883.146,1913.88,915.107
000000000200,1721.24,786.677,1661.2,778.676
000000000200,690.378,1103.41,718.635,1075.62
000000000200,0.0,0.0,44.5371,963.228
000000000205,1380.26,750.605,1340.22,750.739
000000000205,1721.26,786.659,1665.11,778.559
000000000205,0.0,0.0,0.0,0.0
000000000205,1785.54,883.065,1913.88,919.173
000000000205,0.0,0.0,52.5923,951.243
000000000205,0.0,0.0,0.0,0.0
000000000210,1388.22,742.551,1344.25,746.629
000000000210,1721.29,786.685,1661.17,778.615
000000000210,630.356,1075.7,658.371,1075.44
000000000210,0.0,0.0,56.6628,878.864
000000000210,0.0,0.0,1913.85,919.13
000000000215,1392.17,738.493,1352.32,726.607
000000000215,1721.24,786.695,1665.1,778.539
000000000215,557.846,1019.42,658.219,1039.41
000000000215,0.0,0.0,40.4839,818.79
000000000215,0.0,0.0,1913.86,914.98
000000000215,0.0,0.0,0.0,0.0
000000000215,0.0,0.0,0.0,0.0
000000000220,1721.25,786.642,1665.13,778.531
000000000220,526.013,943.239,654.375,1043.37
000000000220,1392.4,738.574,1388.25,746.45
000000000220,0.0,0.0,40.5505,822.768
000000000220,0.0,0.0,0.0,0.0
000000000220,0.0,0.0,0.0,0.0
000000000220,1913.88,923.041,1913.87,919.202
000000000225,1721.25,786.605,1665.18,778.513
000000000225,534.049,971.227,658.36,1039.39
000000000225,0.0,0.0,40.6497,826.767
000000000225,1400.49,754.702,1392.53,754.704
000000000225,1913.86,762.701,1913.84,758.543
000000000230,1721.23,786.694,1669.06,778.506
000000000230,0.0,0.0,44.6,826.801
000000000230,529.941,971.18,606.24,991.191
000000000230,1428.43,750.556,1392.49,754.6
000000000235,1721.25,786.669,1665.07,778.595
000000000235,529.874,975.169,561.998,943.098
000000000235,40.5532,818.836,44.7652,822.72
000000000235,1424.41,754.539,1400.49,754.633
000000000235,0.0,0.0,0.0,0.0
000000000240,1721.27,786.629,1665.1,778.565
000000000240,529.884,983.306,550.096,975.167
000000000240,0.0,0.0,48.6284,778.63
000000000240,1440.5,762.582,1420.42,778.565
000000000240,0.0,0.0,710.401,622.044
000000000245,522.002,947.063,550.079,943.26
000000000245,0.0,0.0,76.7792,726.569
000000000245,1721.25,786.743,1665.13,778.621
000000000245,1436.47,750.68,1432.51,754.604
000000000245,710.388,650.329,0.0,0.0
000000000250,469.914,907.066,557.97,927.068
000000000250,1721.25,786.827,1673.1,774.686
000000000250,36.4824,754.71,72.7671,738.541
000000000250,1440.54,750.708,1432.59,754.593
000000000250,714.443,658.429,698.457,662.347
000000000255,473.923,882.924,558.123,935.098
000000000255,1717.4,786.852,1673.06,762.717
000000000255,48.844,718.622,84.7963,734.601
000000000255,714.55,654.351,722.653,654.291
000000000255,1452.42,750.526,1440.52,750.732
000000000260,473.882,882.931,557.968,915.033
000000000260,714.466,654.297,726.569,658.395
000000000260,76.5738,730.496,84.7421,746.458
000000000260,1456.39,754.624,1460.73,754.666
000000000260,1717.21,782.754,1685.11,778.637
000000000265,473.895,878.926,534.033,883.079
000000000265,1721.32,790.636,1677.2,782.626
000000000265,76.8817,738.538,80.7552,746.591
000000000265,718.635,654.344,730.483,662.367
000000000265,1488.5,762.69,1452.56,758.646
000000000270,722.45,654.377,734.478,658.433
000000000270,489.723,879.055,557.892,858.908
000000000270,92.7865,710.466,108.795,706.459
000000000270,1480.68,754.478,1472.57,754.55
000000000270,1709.26,778.597,1685.14,778.54
000000000275,473.809,883.027,530.08,874.8
000000000275,718.61,654.282,730.62,654.376
000000000275,1681.22,774.701,1705.17,778.738
000000000275,88.8019,694.581,140.869,690.476
000000000275,1484.66,754.686,1488.41,758.566
000000000280,722.528,654.331,742.543,654.467
000000000280,497.77,850.847,542.02,870.961
000000000280,88.7029,690.564,144.81,686.419
000000000280,1488.61,762.601,1488.61,762.597
000000000280,1693.29,778.525,1689.14,778.631
000000000285,722.547,654.384,742.543,654.474
000000000285,550.032,858.936,562.007,870.956
000000000285,1488.73,754.54,1484.69,754.587
000000000285,112.934,682.292,144.881,690.354
000000000285,1697.2,778.534,1681.29,778.535
000000000285,84.8431,578.143,80.6406,578.115
000000000290,1492.77,750.564,1472.65,750.68
000000000290,578.105,842.804,558.038,866.939
000000000290,722.551,654.28,734.559,654.378
000000000290,88.7621,586.12,72.6929,570.121
000000000290,1657.1,766.604,1697.27,778.606
000000000290,140.874,682.278,148.909,690.302
000000000295,718.571,654.267,734.503,654.421
000000000295,1496.64,754.559,1468.67,754.559
000000000295,566.057,854.903,562.243,858.942
000000000295,144.803,678.432,148.953,690.279
000000000295,96.7962,590.086,52.7574,566.041
000000000295,1649.08,758.704,1693.21,782.449
000000000300,698.459,646.344,738.479,654.327
000000000300,1496.76,750.697,1472.67,754.583
000000000300,160.87,670.398,168.973,670.369
000000000300,598.26,874.784,598.106,858.911
000000000300,1697.23,778.735,1629.13,762.682
000000000300,92.797,574.146,48.7915,562.052
000000000305,1492.72,758.564,1464.63,754.647
000000000305,1689.34,778.525,1637.11,766.65
000000000305,574.154,846.768,658.314,851.033
000000000305,165.012,658.437,197.109,658.188
000000000305,80.8267,586.032,48.7501,570.136
000000000305,694.431,650.185,738.49,654.336
000000000310,1492.76,754.66,1464.62,754.476
000000000310,1689.25,778.638,1633.1,766.61
000000000310,702.409,650.331,742.542,654.127
000000000310,578.124,842.73,682.449,846.683
000000000310,168.975,658.252,209.016,654.218
000000000310,76.5473,554.069,0.0,0.0
000000000315,1689.29,778.679,1633.02,766.678
000000000315,172.95,650.369,217.139,658.21
000000000315,1496.77,754.536,1472.55,754.566
000000000315,578.141,842.844,678.293,850.886
000000000315,706.468,650.272,722.498,638.31
000000000315,0.0,0.0,56.5994,561.971
000000000320,1689.29,778.628,1633.0,766.585
000000000320,1516.77,754.656,1464.57,758.609
000000000320,181.039,638.354,213.188,654.278
000000000320,582.079,846.684,678.304,850.837
000000000320,36.4825,566.086,0.0,0.0
000000000325,1689.28,778.637,1637.02,762.7
000000000325,1524.9,770.62,1460.63,758.746
000000000325,594.095,834.881,674.419,850.875
000000000325,208.963,650.19,225.058,654.29
000000000325,0.0,0.0,0.0,0.0
000000000330,1689.3,778.709,1641.0,766.566
000000000330,1528.68,770.618,1480.55,758.627
000000000330,606.218,838.836,674.305,850.999
000000000330,209.021,650.181,221.185,654.287
000000000330,0.0,0.0,10.4161,586.039
000000000335,1689.29,778.632,1640.97,762.672
000000000335,1532.73,762.604,1504.7,770.645
000000000335,610.158,838.84,670.316,850.909
000000000335,213.177,646.241,217.191,638.313
000000000335,0.0,0.0,0.0,0.0
000000000335,0.0,0.0,0.0,0.0
000000000340,1689.22,778.685,1637.04,766.626
000000000340,213.13,634.284,233.163,630.27
000000000340,610.233,838.832,670.307,850.975
000000000340,1536.83,762.709,1516.77,778.729
000000000340,10.4207,570.155,10.407,578.038
000000000345,1689.24,778.547,1641.05,762.705
000000000345,213.102,630.393,269.38,630.412
000000000345,610.185,838.851,670.34,850.954
000000000345,1528.8,770.667,1524.76,782.526
000000000345,0.0,0.0,8.4603,578.144
000000000350,1689.21,778.547,1637.04,762.67
000000000350,233.118,638.229,277.376,646.351
000000000350,614.162,842.684,670.422,850.923
000000000350,1508.68,758.701,1512.67,770.649
000000000350,0.0,0.0,0.0,0.0
000000000355,610.209,838.856,670.303,850.901
000000000355,1496.79,762.706,1496.75,766.719
000000000355,285.325,650.205,277.325,650.257
000000000355,1685.22,770.702,1645.12,758.74
000000000355,0.0,0.0,32.5256,570.037
000000000360,305.407,646.276,273.162,642.321
000000000360,1693.21,782.444,1645.03,762.676
000000000360,614.19,842.746,674.311,850.966
000000000360,1488.69,774.613,1492.7,782.473
000000000360,36.6179,566.146,36.5412,566.1
000000000365,1492.73,758.564,1480.63,758.606
000000000365,1689.32,778.615,1657.19,774.553
000000000365,614.212,842.758,674.366,851.025
000000000365,321.348,638.226,305.214,630.401
000000000365,40.6263,570.101,40.6623,566.029
000000000370,1685.18,778.592,1685.12,774.704
000000000370,1488.55,754.506,1464.5,750.712
000000000370,614.183,842.783,670.43,851.012
000000000370,333.382,642.337,341.409,642.35
000000000370,44.436,570.047,0.0,0.0
000000000375,1484.49,750.721,1460.66,750.631
000000000375,614.181,842.765,670.433,851.021
000000000375,44.4169,578.08,0.0,0.0
000000000375,1685.37,774.719,1697.23,774.574
000000000375,329.386,642.26,405.65,634.289
000000000380,1480.55,750.724,1456.64,742.543
000000000380,1725.35,786.661,1685.1,782.488
000000000380,614.196,842.798,674.426,851.025
000000000380,44.3712,582.106,0.0,0.0
000000000380,425.698,642.282,417.607,638.316
000000000385,1480.6,754.601,1428.67,750.443
000000000385,44.4478,582.144,8.47026,566.064
000000000385,610.23,842.782,670.388,850.984
000000000385,1721.31,786.839,1681.13,782.623
000000000385,429.675,630.241,425.685,642.244
000000000390,1480.66,754.582,1424.36,734.547
000000000390,610.235,842.785,674.306,850.978
000000000390,493.822,630.295,429.767,646.28
000000000390,0.0,0.0,44.4565,578.052
000000000390,1721.27,786.648,1681.04,778.704
000000000395,1468.61,754.755,1420.48,758.564
000000000395,610.182,842.743,670.383,850.929
000000000395,501.871,630.283,501.933,638.291
000000000395,1721.36,786.786,1677.16,782.504
000000000395,606.12,618.188,598.197,622.185
000000000395,0.0,0.0,44.5514,566.216
000000000400,610.148,842.728,670.333,850.914
000000000400,1721.25,786.556,1677.03,778.652
000000000400,505.874,626.341,501.906,634.223
000000000400,1428.53,730.559,1424.53,730.603
000000000400,40.4532,574.056,0.0,0.0
000000000400,0.0,0.0,0.0,0.0
000000000405,1412.36,722.524,1396.36,722.434
000000000405,1713.29,786.683,1677.08,782.545
000000000405,610.116,842.738,666.415,850.903
000000000405,502.008,634.239,566.181,650.266
000000000405,0.0,0.0,0.0,0.0
000000000410,1392.48,722.611,1380.3,722.376
000000000410,610.231,842.738,670.397,850.925
000000000410,1717.1,786.656,1677.07,782.527
000000000410,594.365,650.18,598.124,654.205
000000000415,1713.4,786.819,1677.06,782.521
000000000415,1392.44,714.368,1332.23,718.441
000000000415,610.181,842.759,670.391,850.93
000000000415,590.173,638.206,590.261,646.273
000000000420,1717.22,786.732,1681.0,778.703
000000000420,610.169,842.794,670.324,850.914
000000000420,590.154,626.355,590.293,630.326
000000000420,1392.23,714.508,1300.13,718.44
000000000425,1717.19,786.717,1677.2,778.657
000000000425,1360.14,718.271,1304.12,718.454
000000000425,610.167,842.757,666.434,850.915
000000000425,590.183,626.212,594.182,626.333
000000000430,1717.25,786.769,1677.2,782.494
000000000430,610.209,842.744,670.368,850.979
000000000430,1308.12,714.426,1300.27,710.552
000000000430,590.146,618.208,590.285,618.244
000000000430,0.0,0.0,0.0,0.0
000000000430,1913.85,955.217,1893.82,955.095
000000000435,1717.12,786.682,1653.28,778.543
000000000435,610.179,842.734,670.358,850.93
000000000435,1913.85,955.178,1913.9,947.005
000000000435,590.215,622.192,594.177,622.243
000000000435,1304.19,702.478,1300.31,702.516
000000000440,589.999,614.261,594.299,618.236
000000000440,1705.24,782.749,1653.24,778.578
000000000440,610.178,842.75,666.378,850.931
000000000440,1885.79,939.11,1789.54,910.795
000000000440,1316.14,694.425,1296.13,694.441
000000000445,610.179,842.747,674.315,850.952
000000000445,1745.43,882.802,1781.58,898.978
000000000445,585.986,626.219,598.196,634.235
000000000445,1324.2,698.402,1296.25,694.551
000000000445,1653.25,774.631,1653.13,766.701
000000000450,1332.34,714.428,1296.02,706.49
000000000450,610.189,842.78,670.368,850.862
000000000450,1709.19,874.767,1781.47,890.931
000000000450,750.494,666.337,782.537,662.414
000000000450,1661.14,782.609,1641.04,766.709
000000000450,578.174,626.264,590.17,626.335
000000000455,610.192,842.76,670.376,850.934
000000000455,1344.21,714.345,1316.22,710.472
000000000455,1705.24,870.901,1689.22,862.869
000000000455,826.817,662.503,786.656,666.385
000000000455,590.033,622.329,0.0,0.0
000000000455,1657.12,778.659,1625.12,762.577
000000000455,0.0,0.0,0.0,0.0
000000000460,1665.13,850.818,1657.1,850.953
000000000460,1336.19,710.366,1328.23,710.437
000000000460,610.178,842.73,670.421,850.907
000000000460,794.763,662.443,814.74,670.378
000000000460,1625.13,762.664,1620.99,758.65
000000000460,586.0,618.13,570.087,610.268
000000000465,610.127,838.886,670.36,850.86
000000000465,1336.23,706.481,1332.28,710.545
000000000465,1621.12,818.836,1661.14,846.884
000000000465,834.779,662.276,826.783,674.382
000000000465,0.0,0.0,1621.14,762.612
000000000465,0.0,0.0,0.0,0.0
000000000470,1625.01,838.772,1673.15,846.963
000000000470,610.151,842.699,670.37,850.859
000000000470,1340.19,710.436,1332.13,714.341
000000000470,846.766,670.36,870.929,670.357
000000000470,586.14,618.174,557.867,614.198
000000000475,1629.07,838.844,1657.24,846.806
000000000475,606.219,838.856,670.3,850.876
000000000475,566.03,618.198,550.014,618.117
000000000475,1364.45,698.555,1348.31,698.508
000000000475,846.677,674.413,883.037,686.569
000000000480,1645.0,842.798,1665.17,846.938
000000000480,606.236,838.85,670.311,850.894
000000000480,566.023,614.188,550.051,614.16
000000000480,878.999,674.37,870.97,678.373
000000000480,1376.27,718.366,1348.21,710.416
000000000480,10.4101,582.106,10.4437,586.108
000000000485,1653.08,842.797,1673.17,850.76
000000000485,606.214,838.864,666.343,850.887
000000000485,570.05,618.277,545.996,618.131
000000000485,1376.33,710.519,1360.26,710.399
000000000485,8.48029,566.179,8.47309,570.055
000000000485,910.954,662.371,895.054,686.276
000000000490,606.203,838.857,662.414,850.86
000000000490,1653.01,846.715,1661.2,851.028
000000000490,558.001,622.039,550.014,622.047
000000000490,1388.34,714.359,1384.29,718.416
000000000490,10.4084,582.181,10.4309,582.115
000000000490,910.934,678.441,890.958,686.266
000000000495,1653.01,846.759,1669.15,854.942
000000000495,606.208,838.852,666.315,850.884
000000000495,887.108,662.466,910.96,678.38
000000000495,1392.4,718.63,1392.43,722.427
000000000495,0.0,0.0,0.0,0.0
000000000495,558.101,618.136,550.074,614.201
000000000500,0.0,0.0,1669.09,854.937
000000000500,606.241,842.713,666.372,850.887
000000000500,574.039,618.196,553.918,614.266
000000000500,0.0,0.0,0.0,0.0
000000000500,915.091,674.355,903.024,674.319
000000000500,1396.4,718.453,1396.46,718.541
000000000505,606.21,842.729,666.306,850.927
000000000505,1745.2,854.906,1669.09,854.837
000000000505,1404.41,722.474,1404.36,722.509
000000000505,903.021,662.42,914.956,670.418
000000000505,0.0,0.0,10.4047,566.09
000000000505,558.084,618.145,558.073,614.198
000000000505,0.0,0.0,0.0,0.0
000000000510,606.24,842.738,666.306,850.887
000000000510,1777.45,870.929,1673.16,854.923
000000000510,915.144,678.276,903.066,682.254
000000000510,1416.39,722.398,1416.35,722.419
000000000510,570.06,622.098,558.047,622.144
000000000510,1653.24,750.622,1657.02,746.597
000000000510,0.0,0.0,0.0,0.0
000000000515,1781.37,878.732,1713.12,851.049
000000000515,610.123,842.785,666.358,850.908
000000000515,918.99,670.398,906.952,678.371
000000000515,1645.13,750.476,1625.03,746.583
000000000515,0.0,0.0,0.0,0.0
000000000515,1428.48,718.632,1420.47,718.377
000000000515,578.052,622.091,562.175,622.065
000000000520,610.152,842.79,666.387,850.908
000000000520,1432.49,722.384,1424.25,718.438
000000000520,1777.35,874.916,1809.56,882.763
000000000520,911.116,662.362,911.063,666.306
000000000520,1649.16,730.547,1620.98,730.604
000000000520,0.0,0.0,0.0,0.0
000000000525,1777.48,870.987,1865.73,887.05
000000000525,610.135,842.75,666.353,850.902
000000000525,1428.65,722.49,1424.31,718.646
000000000525,911.125,678.364,887.058,670.423
000000000525,0.0,0.0,0.0,0.0
000000000525,1620.95,754.454,1625.07,750.731
000000000525,590.119,622.042,586.135,618.102
000000000530,1777.56,874.966,1869.64,898.95
000000000530,606.233,842.745,666.323,850.899
000000000530,1428.52,718.653,1424.35,718.495
000000000530,891.037,658.479,915.193,674.312
000000000530,40.4501,578.086,10.3943,566.03
000000000530,0.0,0.0,0.0,0.0
000000000530,1621.1,742.501,1641.06,750.4
000000000530,0.0,0.0,0.0,0.0
000000000535,1432.58,726.556,1424.53,726.628
000000000535,1809.41,878.855,1869.67,894.998
000000000535,891.065,662.422,915.007,674.382
000000000535,610.102,842.75,666.324,850.917
000000000535,1649.03,754.671,1588.78,746.431
000000000535,32.5167,570.03,10.3982,566.105
000000000540,1857.66,907.026,1853.65,910.817
000000000540,610.114,842.758,666.359,850.931
000000000540,894.962,658.371,915.14,670.287
000000000540,1432.55,718.553,1424.52,718.534
000000000540,0.0,0.0,0.0,0.0
000000000540,1637.06,750.488,1641.0,750.642
000000000540,598.211,622.37,582.149,626.182
000000000545,610.205,842.815,666.324,850.92
000000000545,903.052,674.411,911.036,678.4
000000000545,1845.57,906.953,1873.7,903.007
000000000545,1412.44,722.544,1424.55,722.511
000000000545,0.0,0.0,10.4235,542.147
000000000545,1612.93,750.574,1588.8,742.622
000000000550,610.141,842.808,666.306,850.919
000000000550,1420.43,726.622,1384.37,726.442
000000000550,1841.6,907.012,1913.86,911.156
000000000550,895.05,654.398,911.057,662.458
000000000550,1604.94,750.586,1580.74,746.607
000000000550,0.0,0.0,0.0,0.0
000000000555,1416.42,722.372,1388.21,722.693
000000000555,610.172,842.789,662.451,850.909
000000000555,874.974,658.256,943.206,670.44
000000000555,44.5935,570.17,10.4295,534.128
000000000555,1841.7,907.077,0.0,0.0
000000000555,1600.94,750.538,1584.79,746.609
000000000560,943.019,682.363,879.002,666.401
000000000560,610.18,842.787,666.325,850.883
000000000560,1620.92,754.652,1584.76,750.589
000000000560,44.5462,574.07,10.4272,538.099
000000000560,1364.46,714.344,1360.4,714.429
000000000560,0.0,0.0,0.0,0.0
000000000560,0.0,0.0,1881.73,915.143
000000000565,610.137,842.763,666.297,850.884
000000000565,1624.97,754.774,1600.97,754.554
000000000565,1356.22,714.374,1352.16,714.388
000000000565,44.6108,570.141,10.4141,550.068
000000000565,911.068,654.242,923.09,654.311
000000000570,610.192,842.783,666.31,850.902
000000000570,1336.28,710.512,1332.11,710.423
000000000570,1620.96,754.453,1621.08,754.625
000000000570,0.0,0.0,0.0,0.0
000000000570,0.0,0.0,0.0,0.0
000000000570,0.0,0.0,0.0,0.0
000000000570,943.097,654.22,942.958,646.318
000000000575,610.196,842.783,666.314,850.935
000000000575,0.0,0.0,0.0,0.0
000000000575,1620.98,754.622,1620.87,754.516
000000000575,946.976,666.391,943.289,662.351
000000000575,1340.25,710.445,1324.16,702.422
000000000580,610.208,842.797,666.335,850.89
000000000580,0.0,0.0,0.0,0.0
000000000580,1332.14,702.416,1304.15,694.576
000000000580,1628.98,758.591,1621.16,754.702
000000000580,951.268,670.309,951.128,666.294
000000000580,0.0,0.0,0.0,0.0
000000000585,610.205,842.817,666.376,850.879
000000000585,1320.18,706.528,1300.13,698.427
000000000585,943.005,654.431,963.111,658.332
000000000585,1621.19,754.518,1649.0,754.63
000000000585,0.0,0.0,0.0,0.0
000000000590,1312.17,702.383,1299.98,698.42
000000000590,610.194,842.801,666.362,850.864
000000000590,1661.11,762.551,1625.09,754.629
000000000590,943.069,642.241,939.065,650.308
000000000590,48.5624,558.139,48.696,562.089
000000000590,0.0,0.0,1913.87,947.006
000000000595,610.195,842.836,666.422,850.91
000000000595,1316.09,698.477,1300.2,698.44
000000000595,1649.19,758.574,1657.08,766.652
000000000595,947.234,658.445,939.006,658.305
000000000595,48.6466,558.055,52.7239,562.077
000000000595,0.0,0.0,1913.88,947.038
