frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1516.63,850.832,1609.01,874.776
000000000000,200.991,614.167,169.031,602.236
000000000000,397.75,658.462,413.648,658.552
000000000000,112.838,622.071,48.8172,626.433
000000000000,1913.84,638.236,1913.83,638.213
000000000000,0.0,0.0,0.0,0.0
000000000005,201.025,598.205,136.897,614.274
000000000005,1516.67,850.767,1608.94,870.949
000000000005,401.534,658.413,429.537,658.177
000000000005,48.8233,626.407,0.0,0.0
000000000005,1865.7,622.163,1849.6,622.115
000000000005,0.0,0.0,0.0,0.0
000000000010,1516.76,850.73,1608.95,870.929
000000000010,189.041,598.149,144.874,606.141
000000000010,401.655,658.426,441.792,654.43
000000000010,1853.63,618.105,1845.59,614.242
000000000010,48.8344,626.29,0.0,0.0
000000000010,0.0,0.0,0.0,0.0
000000000015,1520.62,850.734,1609.01,870.861
000000000015,196.98,614.115,140.913,614.214
000000000015,405.74,658.437,453.713,658.174
000000000015,1853.6,618.17,1837.56,618.281
000000000015,52.6289,626.272,0.0,0.0
000000000015,0.0,0.0,0.0,0.0
000000000020,1520.62,850.728,1612.83,870.867
000000000020,200.878,610.227,160.948,598.223
000000000020,405.655,634.365,445.77,654.351
000000000020,112.805,618.192,48.5771,630.171
000000000020,1821.64,622.293,1809.49,626.331
000000000020,0.0,0.0,1905.92,622.156
000000000025,1520.64,846.984,1608.99,870.856
000000000025,181.009,606.17,148.921,598.27
000000000025,433.669,654.194,449.722,654.456
000000000025,52.7393,626.293,56.6681,626.328
000000000025,1845.67,614.224,1789.56,606.153
000000000025,0.0,0.0,1913.82,630.293
000000000030,1512.76,846.936,1608.98,870.854
000000000030,184.991,610.215,0.0,0.0
000000000030,1829.54,610.158,1805.47,610.146
000000000030,433.765,650.339,433.746,650.287
000000000030,48.7582,626.352,128.898,610.263
000000000030,0.0,0.0,0.0,0.0
000000000035,185.036,602.256,132.824,610.127
000000000035,1512.65,846.941,1608.89,870.824
000000000035,453.807,638.241,473.829,650.236
000000000035,48.5517,626.415,0.0,0.0
000000000035,1809.6,614.119,1809.47,614.239
000000000035,1913.87,646.292,1913.84,650.22
000000000040,196.993,610.157,156.968,598.254
000000000040,1508.67,846.943,1604.99,870.814
000000000040,1781.58,622.198,1781.49,622.221
000000000040,112.843,618.269,48.621,630.26
000000000040,465.776,646.269,493.78,654.299
000000000040,1913.88,654.336,1881.87,654.437
000000000045,200.941,602.174,128.898,606.239
000000000045,1508.7,846.946,1604.98,870.828
000000000045,52.6337,626.367,0.0,0.0
000000000045,1777.5,618.167,1777.5,622.173
000000000045,473.775,650.219,489.754,654.292
000000000045,1913.87,650.33,1881.89,654.198
000000000050,116.852,622.005,52.6134,634.247
000000000050,0.0,0.0,160.932,594.312
000000000050,1504.76,846.893,1604.95,870.845
000000000050,497.96,646.259,497.947,650.264
000000000050,1781.44,610.203,1773.36,618.149
000000000050,1913.86,634.217,1881.79,642.287
000000000055,204.953,594.286,145.086,594.19
000000000055,104.848,622.113,48.6754,634.246
000000000055,1504.72,846.885,1604.9,870.827
000000000055,1773.46,618.114,1757.42,622.101
000000000055,509.869,646.278,517.914,650.176
000000000055,1913.88,642.285,1885.86,642.324
000000000060,208.987,598.273,144.955,598.245
000000000060,104.671,626.136,48.7154,630.355
000000000060,1508.72,846.868,1605.01,870.833
000000000060,497.94,650.255,509.935,638.297
000000000060,1753.49,626.306,1749.23,630.328
000000000060,1897.81,634.361,1913.88,638.249
000000000065,0.0,0.0,48.5449,630.183
000000000065,128.892,618.06,145.02,594.225
000000000065,1508.65,846.863,1604.91,870.863
000000000065,1753.44,626.271,1737.35,634.258
000000000065,1913.91,650.247,1913.87,654.365
000000000065,502.038,654.165,505.989,654.144
000000000070,136.814,622.176,44.7936,626.307
000000000070,0.0,0.0,144.943,598.247
000000000070,1504.76,846.856,1604.98,870.901
000000000070,525.775,630.249,557.848,626.261
000000000070,1745.46,634.325,1725.24,634.257
000000000070,1913.89,642.334,0.0,0.0
000000000075,1508.71,846.862,1608.95,874.792
000000000075,0.0,0.0,84.6875,618.171
000000000075,1749.24,614.148,1721.23,614.161
000000000075,0.0,0.0,1881.88,646.342
000000000075,0.0,0.0,0.0,0.0
000000000075,558.031,626.449,534.009,630.325
000000000080,1508.73,846.898,1612.92,874.806
000000000080,530.128,622.315,566.072,626.431
000000000080,140.786,618.199,136.911,618.148
000000000080,1745.33,610.216,1721.28,614.204
000000000080,1881.82,630.301,1873.8,630.305
000000000085,562.225,630.206,557.92,626.177
000000000085,1512.67,846.879,1612.9,870.933
000000000085,140.757,622.232,205.098,622.252
000000000085,1745.32,622.282,1729.36,626.279
000000000085,1877.68,630.192,1873.79,630.32
000000000090,1512.69,846.953,1616.87,874.827
000000000090,1745.32,630.334,1741.3,634.209
000000000090,558.149,626.335,558.168,626.308
000000000090,213.135,626.124,156.924,618.259
000000000090,1873.76,634.358,1873.61,642.3
000000000095,1512.65,850.714,1616.87,874.78
000000000095,1749.41,622.285,1745.52,626.277
000000000095,213.239,622.354,205.21,618.273
000000000095,1877.82,638.272,1873.69,638.337
000000000095,578.154,622.112,586.116,622.39
000000000100,1516.69,850.751,1616.88,870.943
000000000100,590.313,626.247,590.155,626.354
000000000100,249.219,626.389,209.183,626.126
000000000105,1516.67,846.814,1617.1,874.771
000000000105,614.23,618.236,610.148,622.214
000000000105,0.0,0.0,1749.42,638.248
000000000105,357.535,650.34,229.104,614.18
000000000110,0.0,0.0,0.0,0.0
000000000110,365.491,654.17,209.079,606.184
000000000110,1520.62,846.957,1616.89,874.836
000000000110,594.125,622.255,634.286,618.241
000000000110,1873.73,626.192,1749.56,622.203
000000000110,0.0,0.0,1873.81,626.348
000000000110,0.0,0.0,0.0,0.0
000000000110,0.0,0.0,0.0,0.0
000000000115,365.565,650.225,277.287,622.379
000000000115,221.163,590.036,192.999,590.082
000000000115,606.208,622.049,638.35,622.122
000000000115,1520.62,846.9,1616.91,874.811
000000000115,1845.67,622.214,1749.41,622.303
000000000115,0.0,0.0,1881.81,630.344
000000000115,0.0,0.0,0.0,0.0
000000000120,176.944,590.265,136.883,582.101
000000000120,1841.61,622.251,1745.49,618.199
000000000120,626.374,614.154,638.262,622.105
000000000120,1516.74,846.936,1616.82,870.958
000000000120,305.378,618.301,277.329,626.104
000000000120,0.0,0.0,1877.93,630.216
000000000125,369.527,650.361,277.282,626.237
000000000125,144.851,582.159,88.7181,582.036
000000000125,1516.75,846.985,1617.02,870.914
000000000125,1845.54,622.375,1749.32,626.331
000000000125,654.356,614.19,654.422,618.198
000000000125,0.0,0.0,1913.84,650.331
000000000130,176.96,594.149,96.7826,574.169
000000000130,373.49,654.266,281.237,626.351
000000000130,1520.77,846.947,1620.89,870.943
000000000130,1841.63,626.093,1749.23,630.239
000000000130,662.462,610.125,662.415,614.229
000000000130,0.0,0.0,1913.85,646.288
000000000135,177.067,586.087,100.773,590.091
000000000135,1524.86,846.922,1620.91,870.84
000000000135,1841.63,622.161,1749.36,622.288
000000000135,365.52,634.245,289.342,618.25
000000000135,0.0,0.0,1913.88,654.239
000000000135,658.386,618.264,658.514,614.2
000000000140,1524.85,846.973,1617.08,870.835
000000000140,1841.6,622.281,1749.47,626.365
000000000140,365.477,622.38,305.486,618.246
000000000140,193.065,594.355,112.682,602.206
000000000140,686.338,614.246,718.473,614.231
000000000140,0.0,0.0,1913.86,642.218
000000000145,1524.9,850.744,1616.97,870.92
000000000145,1845.73,622.241,1753.39,618.179
000000000145,365.404,626.3,305.524,618.198
000000000145,120.807,598.111,184.996,594.201
000000000145,0.0,0.0,1913.87,646.211
000000000145,702.417,614.161,698.416,622.011
000000000150,1528.71,850.833,1617.0,870.833
000000000150,1845.64,622.35,1749.48,618.136
000000000150,193.071,586.024,148.981,578.044
000000000150,722.638,606.134,718.328,606.171
000000000150,0.0,0.0,1913.87,638.279
000000000150,337.406,618.096,321.362,618.124
000000000155,1500.66,866.878,1597.09,886.964
000000000155,213.092,594.207,176.998,598.099
000000000155,369.538,642.21,329.418,610.216
000000000155,730.485,598.251,730.624,610.123
000000000160,0.0,0.0,0.0,0.0
000000000160,369.641,642.295,369.639,626.314
000000000160,233.007,598.101,177.132,602.147
000000000160,738.528,598.28,782.56,598.222
000000000165,1496.64,882.956,1585.03,911.064
000000000165,369.609,626.415,397.702,610.161
000000000165,221.158,589.994,176.912,582.099
000000000165,754.53,594.126,774.685,602.232
000000000170,1520.66,846.837,0.0,0.0
000000000170,377.549,634.209,425.629,618.141
000000000170,225.186,590.171,156.887,602.225
000000000170,778.558,594.25,782.502,598.278
000000000175,1520.63,874.902,1584.77,890.973
000000000175,810.812,598.229,786.849,602.181
000000000175,177.004,594.194,145.03,594.241
000000000175,373.625,630.223,421.674,618.124
000000000180,1524.73,842.786,1608.88,850.95
000000000180,409.716,606.14,0.0,0.0
000000000180,169.02,570.064,148.996,562.25
000000000180,794.72,590.13,798.718,582.122
000000000185,201.082,586.13,145.115,590.123
000000000185,1492.74,818.926,1576.78,838.74
000000000185,1841.63,626.361,1841.51,630.196
000000000185,433.874,618.212,465.722,594.199
000000000190,1460.58,810.808,1544.76,818.789
000000000190,0.0,0.0,0.0,0.0
000000000190,205.182,562.082,176.956,558.185
000000000190,465.81,590.153,465.911,574.185
000000000190,1845.56,718.401,1877.79,722.547
000000000190,850.715,589.971,850.737,586.066
000000000190,0.0,0.0,1805.44,618.275
000000000195,209.195,586.005,213.108,578.134
000000000195,1456.51,810.784,1524.7,814.826
000000000195,1753.43,770.625,1825.58,762.662
000000000195,469.878,622.054,465.984,618.109
