frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000110,0.0,0.0,1171.89,706.52
000000000115,1171.84,718.446,1171.77,714.45
000000000190,0.0,0.0,0.0,0.0
000000000195,1721.28,666.375,0.0,0.0
000000000200,1633.02,541.981,1645.04,530.001
000000000205,1532.81,521.964,1536.78,509.943
000000000210,1520.63,666.318,1520.83,449.752
000000000215,1456.48,545.994,0.0,0.0
000000000220,0.0,0.0,1500.64,433.597
000000000225,0.0,0.0,1428.56,461.682
000000000230,0.0,0.0,1364.26,405.683
000000000235,1456.5,493.833,1352.27,369.579
000000000240,1352.22,501.915,1388.35,465.85
000000000240,0.0,0.0,0.0,0.0
000000000245,1328.31,517.905,1360.19,373.628
000000000245,0.0,0.0,0.0,0.0
000000000250,1304.14,493.837,1356.17,369.675
000000000250,0.0,0.0,0.0,0.0
000000000255,0.0,0.0,0.0,0.0
000000000260,1292.15,397.503,0.0,0.0
000000000265,1300.24,481.859,1300.05,309.367
000000000270,1272.07,329.364,1284.04,305.482
000000000275,1328.09,461.655,0.0,0.0
000000000280,1296.12,457.714,0.0,0.0
000000000285,0.0,0.0,0.0,0.0
000000000290,1263.97,429.834,1284.07,309.381
000000000305,0.0,0.0,0.0,0.0
000000000310,0.0,0.0,999.222,269.127
000000000315,1296.05,461.892,0.0,0.0
000000000325,1272.11,473.909,1292.05,301.251
000000000330,1316.17,465.872,1279.99,297.307
000000000335,1272.13,309.407,0.0,0.0
000000000340,0.0,0.0,0.0,0.0
000000000345,0.0,0.0,0.0,0.0
000000000355,1296.0,321.395,1284.01,313.409
000000000360,1348.24,457.809,1280.11,289.329
000000000370,1288.03,461.818,0.0,0.0
000000000375,1288.03,469.767,1291.96,473.838
000000000380,1288.02,453.767,0.0,0.0
000000000385,1272.1,457.837,1272.12,305.41
000000000390,1280.01,457.682,1296.1,305.299
000000000395,1300.02,485.793,1292.14,301.187
000000000400,1304.21,473.868,1296.14,301.3
000000000405,1296.07,502.066,1288.05,301.255
000000000410,1348.24,485.9,1296.03,301.321
000000000415,0.0,0.0,0.0,0.0
000000000420,1332.26,497.769,1340.18,493.687
000000000425,0.0,0.0,0.0,0.0
000000000430,0.0,0.0,0.0,0.0
000000000435,0.0,0.0,1300.25,401.73
000000000450,1328.19,553.927,1308.09,397.53
000000000455,1316.21,550.041,1300.17,397.471
000000000460,1308.12,554.022,1295.98,397.586
000000000470,1332.29,397.554,0.0,0.0
000000000480,1304.23,393.647,0.0,0.0
000000000485,1316.13,546.052,1304.19,397.64
000000000490,1316.17,397.631,1312.16,401.575
000000000495,1316.2,401.566,0.0,0.0
000000000500,0.0,0.0,1292.07,425.641
000000000505,1324.08,557.97,1304.1,505.945
000000000510,0.0,0.0,0.0,0.0
000000000515,1312.11,558.005,0.0,0.0
000000000525,1292.07,558.109,1175.82,461.666
000000000530,1324.07,553.916,1324.22,537.952
000000000530,0.0,0.0,0.0,0.0
000000000535,0.0,0.0,0.0,0.0
000000000540,1352.28,554.048,1300.14,461.82
000000000545,0.0,0.0,0.0,0.0
000000000550,1352.29,449.702,0.0,0.0
000000000555,1336.17,589.971,1348.22,461.783
000000000560,1352.3,610.244,1356.28,461.723
000000000565,1424.45,598.269,1360.33,461.822
000000000570,1368.35,634.297,1364.24,465.845
000000000575,1364.32,638.306,1356.26,453.717
000000000580,1372.31,646.233,1356.29,457.806
000000000585,1364.21,642.293,1344.28,469.837
000000000590,1360.33,642.272,1328.16,433.625
000000000595,1324.14,413.689,1332.13,401.618
000000000600,1344.25,646.263,1356.26,634.253
000000000605,0.0,0.0,0.0,0.0
000000000605,0.0,0.0,0.0,0.0
000000000610,0.0,0.0,0.0,0.0
000000000610,0.0,0.0,1284.07,425.66
000000000625,1312.14,421.656,1312.14,429.626
000000000630,1380.41,594.155,1372.27,397.627
000000000635,0.0,0.0,1316.13,389.631
000000000635,1376.39,594.038,0.0,0.0
000000000640,1376.32,614.202,1344.25,429.714
000000000645,0.0,0.0,1372.31,469.782
000000000650,1364.42,622.3,1372.31,481.782
000000000655,0.0,0.0,0.0,0.0
000000000660,1360.41,618.193,1368.26,481.883
000000000665,1360.17,614.173,1368.41,485.841
000000000670,1356.2,453.749,1360.3,618.105
000000000675,0.0,0.0,0.0,0.0
000000000680,0.0,0.0,0.0,0.0
000000000680,1388.38,610.206,0.0,0.0
000000000680,0.0,0.0,0.0,0.0
000000000685,1360.33,558.061,0.0,0.0
000000000685,0.0,0.0,0.0,0.0
000000000690,481.864,562.065,0.0,0.0
000000000695,0.0,0.0,0.0,0.0
000000000705,1384.4,530.114,1344.29,393.574
000000000710,0.0,0.0,0.0,0.0
000000000715,1380.34,534.035,0.0,0.0
000000000720,1376.39,534.132,0.0,0.0
000000000725,0.0,0.0,0.0,0.0
000000000730,1384.3,562.094,1368.37,373.602
000000000740,1384.28,562.137,1360.23,365.512
000000000745,0.0,0.0,0.0,0.0
000000000750,622.044,473.802,0.0,0.0
000000000755,0.0,0.0,1364.41,381.501
000000000755,0.0,0.0,0.0,0.0
000000000770,1360.35,554.081,1364.29,393.516
000000000780,0.0,0.0,0.0,0.0
000000000785,0.0,0.0,0.0,0.0
000000000785,0.0,0.0,0.0,0.0
000000000790,1392.2,525.931,1292.05,349.477
000000000790,0.0,0.0,0.0,0.0
000000000795,0.0,0.0,0.0,0.0
000000000800,0.0,0.0,1388.27,433.793
000000000805,1388.34,546.018,0.0,0.0
