frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,923.138,622.139,951.203,626.235
000000000000,967.102,754.552,1015.26,754.646
000000000000,774.677,626.191,782.696,630.168
000000000000,237.188,594.268,237.108,598.175
000000000000,0.0,0.0,48.5587,582.074
000000000005,923.097,622.191,947.204,626.189
000000000005,963.245,754.634,1015.28,754.756
000000000005,241.295,598.214,237.046,598.275
000000000005,770.575,626.295,766.687,626.298
000000000005,0.0,0.0,92.7006,574.031
000000000005,1464.65,594.324,1460.42,594.267
000000000010,963.207,754.65,1015.27,754.755
000000000010,48.6117,570.054,116.89,570.135
000000000010,241.029,594.298,233.084,594.258
000000000010,766.706,626.336,766.657,626.305
000000000010,1468.64,606.153,1456.65,598.158
000000000010,923.141,622.184,943.148,622.359
000000000015,963.205,754.636,1011.49,754.752
000000000015,237.074,598.247,225.056,594.255
000000000015,1468.66,606.213,1460.61,602.177
000000000015,923.164,622.235,943.142,626.122
000000000015,770.605,626.259,770.617,626.314
000000000015,72.7082,562.215,112.732,578.161
000000000020,774.628,626.438,770.598,626.284
000000000020,963.177,754.644,1011.51,754.754
000000000020,927.024,622.192,947.075,626.126
000000000020,237.021,594.219,221.093,590.285
000000000020,1464.64,602.12,1460.49,598.235
000000000020,112.738,562.262,108.931,566.209
000000000025,963.168,754.621,1011.48,754.7
000000000025,927.087,622.122,947.233,622.364
000000000025,774.602,626.337,762.699,626.219
000000000025,124.841,566.08,124.825,570.049
000000000025,1468.67,594.385,1460.61,594.156
000000000025,237.12,590.038,229.025,586.076
000000000030,774.562,626.381,762.561,626.243
000000000030,963.158,754.526,1011.35,754.65
000000000030,923.131,622.14,951.102,622.354
000000000030,1472.66,602.191,1468.61,598.236
000000000030,148.867,554.104,209.102,586.111
000000000030,233.141,594.215,0.0,0.0
000000000035,923.042,622.284,951.187,626.269
000000000035,778.549,626.172,786.648,626.307
000000000035,963.206,754.451,1011.38,754.545
000000000035,1480.51,614.144,1476.55,610.166
000000000035,217.051,590.17,205.037,590.145
000000000035,148.979,570.09,0.0,0.0
000000000040,927.139,622.336,955.128,626.356
000000000040,770.664,622.286,782.786,626.146
000000000040,963.158,754.46,1011.36,754.532
000000000040,1480.59,614.162,1472.58,606.248
000000000040,217.094,594.165,200.998,590.208
000000000045,931.058,622.232,955.226,626.388
000000000045,967.14,754.459,1015.3,754.563
000000000045,1484.55,614.158,1476.55,610.141
000000000045,766.672,622.375,782.569,626.171
000000000045,201.081,594.175,185.062,594.176
000000000050,931.092,622.251,955.204,626.359
000000000050,770.596,622.323,778.651,626.143
000000000050,967.188,754.559,1011.47,754.653
000000000050,1484.64,602.256,1480.65,598.295
000000000050,201.026,586.077,189.011,586.045
000000000050,0.0,0.0,0.0,0.0
000000000055,967.245,754.505,1015.41,754.622
000000000055,931.038,622.083,955.197,626.183
000000000055,774.568,622.299,782.546,626.14
000000000055,204.964,586.195,0.0,0.0
000000000055,0.0,0.0,180.994,589.953
000000000060,967.236,750.664,1015.31,754.54
000000000060,770.62,622.341,782.712,626.097
000000000060,931.141,618.274,963.108,622.251
000000000060,0.0,0.0,172.993,582.006
000000000060,196.952,582.076,0.0,0.0
000000000065,967.241,750.715,1015.32,754.521
000000000065,778.603,622.365,786.654,626.088
000000000065,927.097,618.291,947.186,622.207
000000000065,184.965,578.077,144.978,566.024
000000000070,971.15,750.663,1015.34,750.711
000000000070,774.594,622.253,786.579,622.33
000000000070,927.081,618.171,943.132,622.109
000000000070,168.938,614.15,136.849,566.044
000000000070,0.0,0.0,0.0,0.0
000000000075,971.1,750.643,1015.44,750.698
000000000075,931.087,618.173,947.186,622.087
000000000075,766.68,622.205,782.659,622.264
000000000075,0.0,0.0,128.849,562.195
000000000075,140.97,566.012,0.0,0.0
000000000080,967.095,750.756,1015.27,754.532
000000000080,770.695,622.132,782.699,622.269
000000000080,0.0,0.0,0.0,0.0
000000000080,927.059,622.133,943.214,622.297
000000000080,173.029,586.125,168.962,582.156
000000000085,963.222,754.46,1011.42,754.589
000000000085,762.674,622.117,778.632,622.278
000000000085,0.0,0.0,0.0,0.0
000000000085,927.023,622.191,947.072,622.344
000000000085,168.885,582.149,152.945,586.157
000000000085,0.0,0.0,0.0,0.0
000000000090,967.094,754.46,1011.37,754.558
000000000090,766.587,622.047,782.537,622.191
000000000090,0.0,0.0,0.0,0.0
000000000090,923.118,622.156,943.117,622.316
000000000090,0.0,0.0,148.892,590.163
000000000090,160.936,590.101,0.0,0.0
000000000095,0.0,0.0,0.0,0.0
000000000095,774.691,622.178,782.672,622.315
000000000095,172.825,598.178,0.0,0.0
000000000095,0.0,0.0,152.943,598.239
000000000095,939.087,618.245,959.18,618.256
000000000095,0.0,0.0,0.0,0.0
000000000100,979.06,730.52,1003.37,722.352
000000000100,774.687,618.268,782.684,622.234
000000000100,116.796,590.174,144.893,590.073
000000000100,0.0,0.0,0.0,0.0
000000000100,168.914,590.126,0.0,0.0
000000000100,1516.68,598.253,1500.66,598.267
000000000100,935.071,622.111,947.233,622.215
000000000105,967.227,750.73,1011.35,754.502
000000000105,0.0,0.0,0.0,0.0
000000000105,1508.64,626.186,1492.52,622.301
000000000105,778.611,618.26,782.803,622.149
000000000105,144.879,590.185,136.897,590.164
000000000105,927.035,622.095,947.192,622.23
000000000105,0.0,0.0,0.0,0.0
000000000110,1516.7,618.109,1496.82,614.242
000000000110,967.179,754.425,1011.39,758.521
000000000110,0.0,0.0,0.0,0.0
000000000110,923.065,622.099,947.247,622.28
000000000110,770.652,622.034,782.591,622.189
000000000110,128.913,594.127,112.818,590.09
000000000110,0.0,0.0,0.0,0.0
000000000115,0.0,0.0,0.0,0.0
000000000115,0.0,0.0,0.0,0.0
000000000115,1524.68,618.194,1500.72,618.102
000000000115,770.602,622.087,782.593,622.26
000000000115,128.901,586.168,120.879,586.172
000000000115,943.203,622.257,947.133,618.235
000000000120,963.248,750.464,0.0,0.0
000000000120,0.0,0.0,0.0,0.0
000000000120,1520.56,618.243,1512.74,622.06
000000000120,778.681,622.138,782.578,622.325
000000000120,120.825,582.025,116.87,582.171
000000000120,943.016,594.195,943.073,594.257
000000000125,1520.82,622.275,1504.64,618.258
000000000125,0.0,0.0,0.0,0.0
000000000125,104.816,582.077,104.698,582.063
000000000125,770.626,622.113,766.574,622.177
000000000125,0.0,0.0,0.0,0.0
000000000130,0.0,0.0,1083.49,1051.45
000000000130,782.575,622.313,754.607,622.176
000000000130,1520.86,618.273,1508.63,618.127
000000000130,112.963,589.941,76.533,586.095
000000000135,1520.62,622.289,1508.63,622.158
000000000135,770.705,622.152,758.545,618.279
000000000135,1039.28,1075.38,1011.45,1031.39
000000000135,108.688,590.154,76.7177,594.093
000000000140,1015.36,1071.3,1011.52,1047.5
000000000140,1516.75,622.296,1512.67,622.266
000000000140,88.7553,586.153,76.7489,589.967
000000000140,778.709,622.015,770.673,622.019
000000000145,927.03,975.287,1007.15,999.241
000000000145,1516.68,626.129,1504.64,622.125
000000000145,762.641,622.102,782.693,622.151
000000000145,72.7356,586.132,76.7524,586.187
000000000150,48.5588,610.169,68.6697,590.192
000000000150,1520.78,626.142,1500.66,622.314
000000000150,915.068,942.998,1011.36,1007.11
000000000150,758.589,618.079,778.651,618.228
000000000150,0.0,0.0,0.0,0.0
000000000150,1039.42,746.539,1039.49,750.447
000000000155,1520.77,626.247,1500.59,622.165
000000000155,44.5025,618.245,44.7485,602.121
000000000155,1027.32,766.585,1043.34,754.738
000000000155,907.044,939.074,979.247,975.068
000000000155,774.65,614.175,778.637,614.244
000000000160,902.914,935.108,931.097,915.136
000000000160,999.182,762.65,1023.37,754.772
000000000160,1520.59,626.176,1500.61,618.145
000000000160,758.654,618.2,774.692,618.276
000000000160,44.8343,618.135,0.0,0.0
000000000165,758.726,618.122,770.664,622.084
000000000165,1520.7,626.234,1504.68,622.102
000000000165,979.293,754.733,1019.35,754.512
000000000165,898.986,938.977,902.951,915.087
000000000165,44.7897,610.163,108.707,570.19
000000000165,0.0,0.0,10.5334,598.239
