frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1320.22,943.079,1396.43,947.337
000000000000,1841.54,766.581,1833.57,762.661
000000000000,269.109,722.353,261.184,710.386
000000000000,951.142,722.421,979.245,722.505
000000000000,1717.13,778.56,1648.91,762.621
000000000000,886.987,726.481,883.048,734.51
000000000005,1841.43,762.699,1829.59,758.678
000000000005,1324.15,943.126,1396.32,947.32
000000000005,882.918,726.499,883.132,734.519
000000000005,273.366,718.504,261.256,706.422
000000000005,971.084,722.392,975.321,718.596
000000000005,1713.12,766.578,1697.21,758.716
000000000010,1841.66,754.549,1837.58,754.69
000000000010,1324.09,943.124,1396.34,951.077
000000000010,293.251,714.337,269.141,702.508
000000000010,878.961,726.463,887.017,730.612
000000000010,967.162,718.512,975.243,710.531
000000000010,1717.2,766.666,1713.42,770.66
000000000015,1324.05,943.082,1396.3,947.338
000000000015,289.358,714.408,269.045,698.525
000000000015,874.875,726.546,886.948,734.476
000000000015,1845.64,762.673,1837.65,766.561
000000000015,1753.36,766.647,1717.3,770.612
000000000015,971.245,718.63,975.371,706.526
000000000020,1324.11,943.098,1396.4,947.32
000000000020,289.262,714.375,269.031,698.44
000000000020,874.941,726.561,886.912,734.583
000000000020,1873.58,758.629,0.0,0.0
000000000020,971.117,722.522,979.357,722.448
000000000020,1729.31,762.553,1781.52,774.605
000000000025,1324.1,943.097,1396.48,947.319
000000000025,971.111,722.689,983.323,726.489
000000000025,1753.42,762.598,1789.52,758.694
000000000025,285.279,714.376,269.078,698.475
000000000025,1877.61,770.623,1837.57,762.648
000000000025,870.95,726.526,886.902,734.561
000000000030,289.229,714.368,269.118,698.541
000000000030,1881.79,814.739,1833.56,786.749
000000000030,1324.14,943.111,1396.37,947.304
000000000030,1757.34,782.716,0.0,0.0
000000000030,983.237,722.426,975.079,722.583
000000000030,870.927,726.5,883.051,734.491
000000000035,1324.16,943.107,1396.4,947.321
000000000035,289.3,710.5,269.254,702.462
000000000035,1885.81,750.561,1841.55,754.526
000000000035,1757.43,774.573,1781.41,770.582
000000000035,971.117,722.623,979.359,722.594
000000000035,866.97,726.448,883.039,730.582
000000000040,1913.85,786.621,1877.54,790.759
000000000040,1324.15,943.045,1396.32,947.261
000000000040,1757.35,766.607,1781.29,762.667
000000000040,305.472,714.425,269.353,718.279
000000000040,874.879,722.674,886.922,730.462
000000000040,979.193,726.446,979.201,722.631
000000000045,1324.21,943.066,1396.38,947.254
000000000045,337.345,714.51,269.253,714.553
000000000045,1913.87,782.648,1881.74,786.635
000000000045,1753.41,778.568,1781.33,770.634
000000000045,0.0,0.0,0.0,0.0
000000000045,862.917,726.473,886.954,734.481
000000000045,979.249,722.646,991.21,726.452
000000000050,1324.18,943.068,1396.33,947.227
000000000050,1757.4,766.625,1785.47,754.762
000000000050,1913.89,782.593,1893.79,786.583
000000000050,866.945,726.522,890.983,730.495
000000000050,999.311,726.535,975.095,726.643
000000000050,273.204,714.412,337.416,714.401
000000000055,1324.23,943.045,1396.42,947.194
000000000055,337.554,718.378,273.385,714.375
000000000055,1885.86,782.739,1913.85,782.648
000000000055,1757.47,754.789,1789.53,754.75
000000000055,870.961,726.478,899.008,726.564
000000000055,999.313,722.607,971.243,722.52
000000000060,1328.11,943.059,1396.4,947.118
000000000060,1761.43,754.634,1789.56,758.594
000000000060,878.95,726.548,890.993,730.452
000000000060,1913.86,786.786,1885.8,786.708
000000000060,333.304,714.324,305.464,702.515
000000000060,979.217,722.533,1003.2,722.683
000000000065,1324.09,943.151,1396.38,951.073
000000000065,1007.39,726.486,1007.22,730.497
000000000065,1913.85,786.69,1913.82,786.655
000000000065,1781.5,754.719,1785.41,762.58
000000000065,333.543,718.507,301.251,714.443
000000000065,890.918,730.558,878.898,742.492
000000000070,1328.02,943.133,1396.5,947.306
000000000070,1913.87,782.73,1873.72,782.545
000000000070,333.566,718.493,297.307,714.451
000000000070,1007.34,726.478,1007.1,726.665
000000000070,1809.58,754.712,1813.61,762.685
000000000070,870.976,726.603,886.989,730.614
000000000075,1324.21,942.987,1396.41,947.099
000000000075,325.32,714.391,293.338,710.497
000000000075,874.989,726.564,894.941,726.621
000000000075,1793.52,746.561,1817.56,754.581
000000000075,999.233,722.419,1007.33,718.523
000000000075,1913.85,786.665,1913.84,786.799
