frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1516.62,914.905,1432.6,910.921
000000000000,489.761,911.03,553.896,942.961
000000000000,1913.88,1055.4,1785.55,1051.41
000000000000,818.707,874.94,874.902,902.948
000000000000,1388.29,754.577,1340.29,754.516
000000000000,1215.93,754.492,1215.83,754.656
000000000000,0.0,0.0,0.0,0.0
000000000005,1588.77,939.174,1436.47,911.1
000000000005,489.792,910.902,546.06,906.922
000000000005,822.749,871.002,878.968,895.032
000000000005,1396.5,762.62,1340.28,754.733
000000000005,0.0,0.0,1789.45,1059.41
000000000005,1191.85,742.493,1207.96,750.654
000000000005,1813.47,670.349,1809.49,670.338
000000000005,0.0,0.0,0.0,0.0
000000000005,0.0,0.0,0.0,0.0
000000000010,489.918,902.957,550.087,870.982
000000000010,1472.64,906.911,1589.05,935.052
000000000010,1175.73,730.612,1223.89,746.571
000000000010,818.711,874.922,895.022,874.782
000000000010,1416.34,774.668,1348.24,754.59
000000000010,1821.56,666.448,1813.6,674.384
000000000010,1913.87,770.686,1913.86,774.704
000000000010,0.0,0.0,1456.78,662.371
000000000015,1584.78,943.103,1625.01,947.117
000000000015,485.839,911.049,530.018,874.871
000000000015,810.657,870.925,882.796,850.927
000000000015,1424.27,770.62,1392.2,762.683
000000000015,1171.7,730.613,1207.95,730.628
000000000015,1805.51,658.295,1805.41,662.388
000000000015,1877.71,774.696,1913.86,778.664
000000000015,1488.67,694.447,1468.54,690.445
000000000020,1593.01,943.193,1745.29,979.103
000000000020,814.727,870.932,886.924,854.892
000000000020,1424.38,770.669,1420.32,778.573
000000000020,493.803,878.853,530.127,874.861
000000000020,1877.58,782.524,1881.77,778.625
000000000020,1781.56,658.17,1785.56,658.294
000000000020,0.0,0.0,1179.82,726.555
000000000020,1500.67,646.247,1492.51,654.371
000000000020,0.0,0.0,0.0,0.0
000000000025,1171.78,722.527,1207.84,726.496
000000000025,1625.1,935.087,1745.49,979.315
000000000025,509.843,846.939,557.877,858.954
