frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,710.406,654.354,682.404,654.146
000000000000,883.065,834.885,1007.1,842.743
000000000000,858.896,646.239,842.839,642.246
000000000000,1452.52,678.361,1420.5,666.299
000000000000,1620.97,662.493,1649.12,674.327
000000000000,80.8414,626.196,72.7348,622.325
000000000005,886.956,842.784,1007.29,842.744
000000000005,706.45,658.451,682.405,654.429
000000000005,846.817,646.276,846.869,646.288
000000000005,1456.4,682.418,1428.61,682.427
000000000005,80.5911,602.224,48.6194,626.172
000000000005,1620.96,662.319,1653.03,678.271
000000000010,887.085,838.884,1007.26,842.859
000000000010,838.79,642.242,846.891,650.163
000000000010,706.499,662.372,682.446,658.331
000000000010,0.0,0.0,0.0,0.0
000000000010,1452.52,678.423,1420.49,674.432
000000000010,1621.0,658.523,1648.98,666.404
000000000015,1653.05,678.288,1620.94,674.34
000000000015,887.08,842.726,1011.31,842.858
000000000015,1456.35,678.353,1420.4,678.343
000000000015,710.526,654.487,686.507,654.385
000000000015,822.73,646.374,858.842,654.303
000000000015,76.7178,622.157,0.0,0.0
000000000020,1456.71,678.407,1424.42,674.347
000000000020,1665.17,678.438,1624.96,678.331
000000000020,890.963,838.878,1011.14,842.791
000000000020,698.517,658.212,694.377,654.406
000000000020,862.873,650.192,814.93,650.307
000000000020,0.0,0.0,0.0,0.0
000000000025,1460.59,686.257,1428.64,678.424
000000000025,722.608,658.148,694.481,654.475
000000000025,894.971,838.734,1011.21,842.716
000000000025,854.822,646.349,818.749,650.158
000000000025,80.767,586.064,40.6732,574.181
000000000025,0.0,0.0,1673.07,682.266
000000000030,1468.52,690.475,1428.61,686.365
000000000030,1677.22,682.437,1640.99,674.424
000000000030,906.919,842.865,1011.39,846.715
000000000030,722.549,658.176,690.609,658.207
000000000030,822.804,646.211,846.835,650.187
000000000030,112.668,590.163,76.6438,570.221
000000000035,1476.55,682.467,1432.43,678.384
000000000035,911.156,846.754,1015.49,846.85
000000000035,1685.23,682.316,1648.94,678.428
000000000035,738.599,654.471,710.396,658.162
000000000035,830.818,646.314,851.008,650.199
000000000035,0.0,0.0,116.847,586.105
000000000040,1480.56,686.406,1436.43,678.379
000000000040,919.111,842.913,1035.42,842.883
000000000040,1685.11,686.361,1649.18,678.37
000000000040,746.441,658.266,718.277,654.489
000000000040,870.921,646.334,846.77,650.223
000000000040,0.0,0.0,96.7783,570.162
000000000045,1480.68,686.367,1424.54,694.436
000000000045,919.095,842.78,1039.43,846.654
000000000045,1701.16,682.379,1657.14,682.297
000000000045,726.475,658.183,730.582,658.2
000000000045,866.855,642.318,850.917,646.279
000000000045,140.884,590.078,108.803,585.992
000000000050,923.13,842.842,1043.3,846.757
000000000050,858.845,646.226,878.889,650.188
000000000050,1456.66,678.434,1460.61,682.436
000000000050,1705.26,682.369,1661.11,678.426
000000000050,750.477,654.308,722.63,654.336
000000000050,132.933,594.165,112.992,586.109
000000000055,939.042,842.849,1043.5,846.639
000000000055,1456.65,682.315,1452.54,686.219
000000000055,145.091,606.221,120.87,598.256
000000000055,1677.16,682.281,1713.28,678.418
000000000055,870.829,642.314,882.872,646.355
000000000055,734.552,654.382,742.562,658.237
000000000060,943.173,846.721,1043.54,846.632
000000000060,165.006,586.076,132.885,578.085
000000000060,870.885,646.237,882.98,650.325
000000000060,1685.03,678.374,1717.24,678.387
000000000060,1428.47,658.395,1480.53,682.286
000000000060,746.539,654.192,746.508,654.428
000000000065,168.849,614.16,140.932,594.32
000000000065,947.0,846.862,1051.43,842.909
000000000065,1685.14,674.418,1717.34,678.374
000000000065,766.598,658.197,738.502,654.496
000000000065,887.026,646.316,874.997,646.311
000000000065,1380.3,654.121,1488.54,686.256
