frame_number,l_foot_x,l_foot_y,r_foot_x,r_foot_y
000000000000,1007.41,1027.38,1272.0,1051.46
000000000000,870.961,562.225,850.87,554.117
000000000005,870.95,562.047,846.813,557.955
000000000005,979.325,1019.28,1256.01,1047.47
000000000010,979.292,1027.38,1203.88,1011.47
000000000010,854.927,562.157,846.691,562.003
000000000015,979.381,1027.36,1147.74,1027.31
000000000015,851.018,562.189,842.818,561.887
000000000020,979.202,1031.4,983.177,987.245
000000000020,846.845,562.07,838.832,553.954
000000000025,975.311,1027.39,947.041,979.285
000000000025,842.82,566.037,846.709,566.028
000000000030,975.228,1023.37,939.172,975.314
000000000030,846.884,562.19,846.713,566.054
000000000035,915.188,999.319,923.087,1003.35
000000000035,851.014,546.05,846.865,553.993
000000000040,794.71,975.292,955.103,979.27
000000000045,778.582,955.194,955.094,975.306
000000000050,778.601,963.208,906.958,975.146
000000000050,814.812,489.901,818.687,489.746
000000000055,770.655,971.186,910.949,979.139
000000000055,810.663,513.99,830.772,517.948
000000000060,778.682,975.012,910.947,979.236
000000000060,818.781,562.072,774.708,562.223
000000000065,778.593,975.105,911.189,975.273
000000000065,802.733,566.169,774.577,566.151
000000000070,778.621,975.219,911.031,975.306
000000000070,774.583,582.07,758.665,574.052
000000000070,0.0,0.0,0.0,0.0
000000000075,782.694,975.271,898.934,979.365
000000000075,770.644,566.031,770.593,562.054
000000000075,0.0,0.0,0.0,0.0
000000000080,782.8,975.35,891.021,983.278
000000000080,758.626,574.133,770.686,566.165
000000000080,0.0,0.0,0.0,0.0
000000000085,758.671,589.993,754.591,570.171
000000000085,786.605,975.254,902.965,975.368
000000000085,0.0,0.0,0.0,0.0
000000000090,0.0,0.0,0.0,0.0
000000000090,786.556,975.287,902.947,979.053
000000000090,746.616,578.061,746.449,566.21
000000000095,0.0,0.0,0.0,0.0
000000000095,786.707,971.059,899.014,975.241
000000000095,750.659,590.045,718.656,582.17
000000000100,758.695,586.191,706.493,570.127
000000000100,0.0,0.0,0.0,0.0
